,Type,Site,Impurity,AB,(-2/-3)_DFT,train_mean,train_std
959,IV-IV,M_i_neut,C,SnC,2.59,2.3135481450674176,0.029118598800705577
960,IV-IV,M_i_B,Sn,SnC,2.65,2.7691179333751963,0.039074401666437886
961,IV-IV,M_i_neut,Sn,SnC,2.5,2.561123275522546,0.03272855671572305
962,IV-IV,M_A,Ge,SiGe,1.46,1.339367353068782,0.03917883753361522
963,IV-IV,M_B,Si,SiGe,1.44,1.3533159757817916,0.03538481620987091
964,IV-IV,M_i_A,Ge,SiGe,1.6,1.5209567988814576,0.029713806593099766
965,IV-IV,M_i_neut,Ge,SiGe,1.49,1.5032327145426367,0.03251311177522909
966,IV-IV,M_i_A,Si,SiGe,1.53,1.470676996230321,0.031190470437234708
967,IV-IV,M_i_B,Si,SiGe,1.38,1.450220184877511,0.034304059103956744
968,IV-IV,M_A,Sn,SiSn,1.42,1.2365119904898212,0.02883414680120453
969,IV-IV,M_B,Si,SiSn,1.25,1.185507300727913,0.03946404694960244
970,IV-IV,M_i_A,Sn,SiSn,1.44,1.478877956009549,0.023812359088235598
971,IV-IV,M_i_B,Sn,SiSn,1.23,1.3818168990248918,0.023883682840179776
972,IV-IV,M_i_neut,Sn,SiSn,1.44,1.4675849475742335,0.02497120981318178
973,IV-IV,M_i_A,Si,SiSn,1.22,1.3161476400419923,0.02099316181583497
974,IV-IV,M_i_B,Si,SiSn,1.29,1.2961441565206355,0.022357017215908798
975,IV-IV,M_i_neut,Si,SiSn,1.25,1.3147319278613738,0.0227995950587548
976,IV-IV,M_A,Sn,GeSn,0.94,0.8944392708389591,0.019876601978632467
977,IV-IV,M_i_A,Sn,GeSn,1.06,1.0779106071347555,0.012339236164035337
978,IV-IV,M_i_B,Sn,GeSn,1.1,1.055994128912443,0.012394291901949624
979,IV-IV,M_i_neut,Sn,GeSn,1.01,1.0624265997307685,0.012626855673731044
980,IV-IV,M_i_A,Ge,GeSn,0.95,0.9927372178495212,0.014544837900122816
981,IV-IV,M_i_B,Ge,GeSn,1.03,0.9820704512520193,0.015474153197829504
982,IV-IV,M_i_neut,Ge,GeSn,0.96,0.9853323891601464,0.012348222883498855
