,Type,Site,Impurity,AB,(+2/+1)_DFT,train_mean,train_std
929,IV-IV,M_i_neut,Br,SiC,2.46,0.9171665565452105,0.07834032947066948
930,IV-IV,M_A,Ba,GeC,-0.29,0.44450293400856944,0.07721665403403509
931,IV-IV,M_i_A,Sn,GeC,1.51,1.0430237506289575,0.060957652566832075
932,IV-IV,M_i_A,S,GeC,0.31,0.6826721372781861,0.06265554657169263
933,IV-IV,M_i_A,Se,GeC,0.83,0.8190368547584018,0.06094446770618527
934,IV-IV,M_i_neut,Pb,GeC,1.3,0.9861460052533129,0.07138661253067587
935,IV-IV,M_i_A,Se,SnC,0.52,0.5551292929390119,0.042338692441854425
936,IV-IV,M_i_A,Si,Si,0.32,0.03631836537568399,0.05815613607421194
937,IV-IV,M_i_neut,Si,Si,-0.31,0.03816896855875614,0.05914755569401955
938,IV-IV,M_i_A,Ge,Ge,-0.04,0.035249238877801285,0.034343958291782745
939,IV-IV,M_i_neut,Ge,Ge,-0.26,0.04673384677667569,0.03618636746198501
940,IV-IV,M_i_A,Sn,Sn,-0.1,0.1866511666123067,0.046332524037923754
941,IV-IV,M_A,C,SiC,-1.07,-0.6901478762957927,0.06961396972370529
942,IV-IV,M_B,Si,SiC,-0.14,0.295527316448046,0.09412153218332325
943,IV-IV,M_i_A,C,SiC,0.17,0.2839246314629439,0.06922808559044653
944,IV-IV,M_i_B,C,SiC,0.88,0.2914875003131249,0.06900193102039394
945,IV-IV,M_i_neut,C,SiC,0.87,0.2870626956537076,0.06733754193695222
946,IV-IV,M_i_A,Si,SiC,1.43,0.8768954757004781,0.054205601447645885
947,IV-IV,M_i_B,Si,SiC,1.35,0.8742306183076416,0.05397012275858458
948,IV-IV,M_i_neut,Si,SiC,1.48,0.8794160274764172,0.055949248646652336
949,IV-IV,M_A,C,GeC,-1.08,-0.6391422103528812,0.07019518391130966
950,IV-IV,M_B,Ge,GeC,-0.46,0.09857867620390495,0.08886450745537833
951,IV-IV,M_i_A,C,GeC,0.31,0.22472913980172837,0.06848207867253579
952,IV-IV,M_i_neut,C,GeC,0.55,0.23043744816957848,0.0649502672634242
953,IV-IV,M_i_A,Ge,GeC,1.51,0.893914555236049,0.05142713863888279
954,IV-IV,M_i_B,Ge,GeC,1.23,0.8805540235127012,0.05633942838903428
955,IV-IV,M_i_neut,Ge,GeC,1.44,0.8992376251723254,0.05094712455957628
956,IV-IV,M_A,C,SnC,-0.82,-1.1439076750105717,0.08265803436434603
957,IV-IV,M_B,Sn,SnC,-0.02,0.0065975458714771255,0.10911242409608563
958,IV-IV,M_i_A,C,SnC,0.05,0.010298361644440016,0.070266573631959
959,IV-IV,M_i_neut,C,SnC,-1.13,-0.009433765358880408,0.06503532164618055
960,IV-IV,M_i_B,Sn,SnC,0.98,0.8932173652078245,0.04144408072908329
961,IV-IV,M_i_neut,Sn,SnC,1.13,0.9251369361844981,0.046365690249223136
962,IV-IV,M_A,Ge,SiGe,-0.68,-0.7578703795260419,0.04274596944590811
963,IV-IV,M_B,Si,SiGe,-0.72,-0.28008477112154634,0.05491958785184167
964,IV-IV,M_i_A,Ge,SiGe,0.37,0.12575824142942316,0.03277971913913094
965,IV-IV,M_i_neut,Ge,SiGe,0.29,0.13283837123328368,0.031830833952291054
966,IV-IV,M_i_A,Si,SiGe,0.29,0.17500968165315242,0.03299171278734653
967,IV-IV,M_i_B,Si,SiGe,0.24,0.17288626603297783,0.03943576353047408
968,IV-IV,M_A,Sn,SiSn,-0.53,-0.7580654875040812,0.04679000195328923
969,IV-IV,M_B,Si,SiSn,-0.68,-0.43589608190989093,0.06451944244675842
970,IV-IV,M_i_A,Sn,SiSn,0.3,0.12072768197795165,0.03486302872928904
971,IV-IV,M_i_B,Sn,SiSn,0.31,0.1591931800506466,0.03980591711516465
972,IV-IV,M_i_neut,Sn,SiSn,-0.11,0.13550660216634758,0.032711029733667664
973,IV-IV,M_i_A,Si,SiSn,0.08,0.028619726193829836,0.05119495139212197
974,IV-IV,M_i_B,Si,SiSn,0.14,0.040367024893991535,0.05102797257860589
975,IV-IV,M_i_neut,Si,SiSn,-0.74,0.021522959296078698,0.04770683653091434
976,IV-IV,M_A,Sn,GeSn,-0.34,-0.7259783895207903,0.052163161926799886
977,IV-IV,M_i_A,Sn,GeSn,0.05,0.11063014881842488,0.027634661726021473
978,IV-IV,M_i_B,Sn,GeSn,0.08,0.14410706703369341,0.03193455499313477
979,IV-IV,M_i_neut,Sn,GeSn,-0.02,0.12860504387213653,0.030347527971818663
980,IV-IV,M_i_A,Ge,GeSn,-0.02,-0.03821136202157037,0.03513944513248485
981,IV-IV,M_i_B,Ge,GeSn,-0.01,-0.01320064576221278,0.025945310374019454
982,IV-IV,M_i_neut,Ge,GeSn,-0.1,-0.022350597121687316,0.03445350592632042
