,Type,Site,Impurity,AB,∆H (B-rich)_DFT,train_mean,train_std
959,II-VI,M_A,Cl,CdSe,3.511229923,3.6238864729703515,0.14317503116605973
960,II-VI,M_A,Br,CdSe,3.2430458069999997,3.3964130105102144,0.17867152677850653
961,II-VI,M_A,I,CdSe,2.997505748,2.760884218625107,0.18537428417992197
962,II-VI,M_A,Sc,CdSe,1.542786714,2.2133963180646234,0.12071928728791807
963,II-VI,M_A,Ti,CdSe,2.372862555,2.1353205967988282,0.11026915563064789
964,II-VI,M_A,V,CdSe,2.076034595,2.0836491758352693,0.12542864239573825
965,II-VI,M_A,Cr,CdSe,1.671867995,1.2616488806879824,0.11392726522729296
966,II-VI,M_A,Mn,CdSe,0.25765912,0.40207834038946755,0.14976741904171118
967,II-VI,M_A,Fe,CdSe,1.44778796,1.5204369222545602,0.11104575238284736
968,II-VI,M_A,Co,CdSe,4.66490678,1.1979337765409186,0.09453238427993187
969,II-VI,M_A,Ni,CdSe,1.637697095,1.1408284229046126,0.12226577420945157
970,II-VI,M_A,Zn,CdSe,0.271216638,0.9149396390868423,0.1463533095656386
971,II-VI,M_A,Y,CdSe,1.663685424,2.7314688433487815,0.13497003366869698
972,II-VI,M_A,Zr,CdSe,3.164949823,2.850746998286944,0.13059253579890015
973,II-VI,M_A,Nb,CdSe,3.059669579,3.2386652543269925,0.12793010683682862
974,II-VI,M_A,Mo,CdSe,3.912191595,3.7143354515413463,0.09435853128078137
975,II-VI,M_A,Tc,CdSe,1.96750497,2.461404619359024,0.10643459046696079
976,II-VI,M_A,Rh,CdSe,3.34299306,2.4933176188646593,0.1281946218830193
977,II-VI,M_A,Pd,CdSe,1.760336125,0.8151018492514496,0.11327932046219945
978,II-VI,M_A,Ag,CdSe,0.7658612659999999,-0.11360065016750827,0.15780276451128816
979,II-VI,M_A,Cd,CdSe,-0.000246443,0.24248103840661756,0.14100815050328325
980,II-VI,M_A,La,CdSe,2.15726207,2.414087375077598,0.1830908644849513
981,II-VI,M_A,Hf,CdSe,0.34444027299999996,2.2837386477773896,0.16565172234970452
982,II-VI,M_A,Ta,CdSe,1.32921892,3.450603547569841,0.14793084262359418
983,II-VI,M_A,W,CdSe,2.96518798,3.631713292769013,0.16184128421492874
984,II-VI,M_A,Re,CdSe,3.10745368,3.751297992822664,0.12491561635347936
985,II-VI,M_A,Os,CdSe,3.25717731,3.1738887256009574,0.1251861242419398
986,II-VI,M_A,Ir,CdSe,2.5963628880000003,2.3241230416096608,0.1247436834687399
987,II-VI,M_A,Pt,CdSe,2.581869975,1.650150180461886,0.18510359493489242
988,II-VI,M_A,Au,CdSe,1.160842903,1.6623599758778922,0.1867315162771137
989,II-VI,M_A,Hg,CdSe,0.148186498,-0.12118451820343112,0.18309010736475645
990,II-VI,M_B,Li,CdSe,5.498897209,4.562574745498667,0.1998776762786805
991,II-VI,M_B,Na,CdSe,7.18422077,4.854557943549475,0.17640371308962285
992,II-VI,M_B,K,CdSe,5.731147471,5.8361988766118325,0.13929095914659453
993,II-VI,M_B,Rb,CdSe,5.582641284,6.242189328572548,0.16313550709140195
994,II-VI,M_B,Cs,CdSe,5.424350973999999,8.099409859383835,0.40001856704678507
995,II-VI,M_B,Be,CdSe,6.658385097999999,7.17037024498971,0.1605615900929654
996,II-VI,M_B,Mg,CdSe,6.400436148,5.67672345343827,0.25988928375113646
997,II-VI,M_B,Sr,CdSe,8.288934148,8.052795142226394,0.1299723131006624
998,II-VI,M_B,Ba,CdSe,8.576128705,7.989149566681817,0.2956434264392933
999,II-VI,M_B,B,CdSe,5.712572777999999,6.749126326821435,0.10983718903968431
1000,II-VI,M_B,Al,CdSe,6.102353996000001,5.530050777625484,0.1578413687157607
1001,II-VI,M_B,Ga,CdSe,5.103368236000001,4.701570580668312,0.1429598154744649
1002,II-VI,M_B,In,CdSe,5.038782337,4.620262109064407,0.1301236531036551
1003,II-VI,M_B,Tl,CdSe,4.3477451380000005,4.372652113003686,0.2267253114040369
1004,II-VI,M_B,C,CdSe,6.50914622,7.712070728400549,0.14208320220005335
1005,II-VI,M_B,Sn,CdSe,4.466274225,4.252006236745687,0.13883040779505162
1006,II-VI,M_B,Pb,CdSe,4.766406628,3.59559122769531,0.12559576154096105
1007,II-VI,M_B,N,CdSe,3.2467824110000003,3.991265793369414,0.17054550780132083
1008,II-VI,M_B,P,CdSe,2.33398099,3.418537674491951,0.11122776644742707
1009,II-VI,M_B,As,CdSe,2.370701634,2.618591964932186,0.15321413668744285
1010,II-VI,M_B,Sb,CdSe,2.9181600860000003,2.618065812228473,0.14211374137901475
1011,II-VI,M_B,Bi,CdSe,3.593756871,2.536119823707056,0.2225931781495122
1012,II-VI,M_B,O,CdSe,0.8926210290000001,2.9529005541463675,0.17076552385189403
1013,II-VI,M_B,S,CdSe,0.216377415,2.1307208197288525,0.13123519006878429
1014,II-VI,M_B,Se,CdSe,-0.00043056800000000004,1.3051862749863512,0.1553298168660819
1015,II-VI,M_B,Te,CdSe,0.41677277700000004,1.3201108621626672,0.1820278556005366
1016,II-VI,M_B,F,CdSe,1.941550277,1.5719861812907747,0.21034396286523396
1017,II-VI,M_B,Cl,CdSe,1.226179923,2.162714313836544,0.18551784675135458
1018,II-VI,M_B,Br,CdSe,1.148495808,0.7117543221488292,0.17813990084628037
1019,II-VI,M_B,I,CdSe,1.157475748,0.7960073186969863,0.19608119787026082
1020,II-VI,M_B,Sc,CdSe,9.328376714,7.200416139164017,0.14123036388088878
1021,II-VI,M_B,Ti,CdSe,9.432762555,7.299047774423679,0.11663966057786423
1022,II-VI,M_B,V,CdSe,8.123464595,7.278247726516949,0.10916044571958289
1023,II-VI,M_B,Cr,CdSe,6.881457995,6.176422171946191,0.11689486735652523
1024,II-VI,M_B,Mn,CdSe,6.26597912,5.4568496164489515,0.12428904486538962
1025,II-VI,M_B,Fe,CdSe,6.39755796,6.226737492735201,0.09388582377392601
1026,II-VI,M_B,Co,CdSe,7.93922678,5.847573405497464,0.10208890278640988
1027,II-VI,M_B,Ni,CdSe,4.977627095,5.29206260310765,0.13881416874922148
1028,II-VI,M_B,Cu,CdSe,4.324378441,4.324753251847784,0.1109389403275238
1029,II-VI,M_B,Zn,CdSe,5.218546638,3.5802246866588137,0.11775151201679661
1030,II-VI,M_B,Y,CdSe,9.964325424,8.537245944682738,0.12299709029944318
1031,II-VI,M_B,Zr,CdSe,10.76792982,8.478057283140476,0.1226254203381008
1032,II-VI,M_B,Nb,CdSe,9.821229579,8.663166970313105,0.12784098842494565
1033,II-VI,M_B,Mo,CdSe,9.428911595,8.506149382624105,0.1281842431456772
1034,II-VI,M_B,Tc,CdSe,7.09031497,7.539497315006036,0.1093638072279656
1035,II-VI,M_B,Ru,CdSe,7.322957402,7.28696751658853,0.12708732706303
1036,II-VI,M_B,Rh,CdSe,6.86772306,6.467833480393621,0.11323803653176752
1037,II-VI,M_B,Pd,CdSe,3.497046125,5.614907191606085,0.14566804027264393
1038,II-VI,M_B,Ag,CdSe,3.362081266,3.750668131214532,0.1322261997767024
1039,II-VI,M_B,La,CdSe,10.60370207,9.18629254892418,0.2583496496949123
1040,II-VI,M_B,Ta,CdSe,8.84526892,9.278125140833257,0.1691847657754419
1041,II-VI,M_B,W,CdSe,9.58220798,8.841005817525174,0.13886162801016116
1042,II-VI,M_B,Re,CdSe,8.27197368,9.164058879097079,0.11863775811754317
1043,II-VI,M_B,Ir,CdSe,5.787542888,6.150876247496457,0.12878220011611793
1044,II-VI,M_B,Pt,CdSe,3.807499975,4.89514176782478,0.14055709032966954
1045,II-VI,M_B,Au,CdSe,2.7218529030000003,3.2969183639582837,0.14165907360111515
1046,II-VI,M_B,Hg,CdSe,3.594606498,3.196626370736678,0.1689354742331806
1047,II-VI,M_i_A,Li,CdSe,1.546507209,2.6044145790837234,0.1470909703745589
1048,II-VI,M_i_A,Na,CdSe,3.46017077,2.821829789311582,0.15012550704750802
1049,II-VI,M_i_A,Rb,CdSe,3.197011284,4.162975524001134,0.14449328768077818
1050,II-VI,M_i_A,Cs,CdSe,3.897380974,5.053409126822042,0.15428376915931136
1051,II-VI,M_i_A,Be,CdSe,4.870525098,4.129618489080022,0.12906380570200282
1052,II-VI,M_i_A,Mg,CdSe,3.593796148,3.348755325576911,0.12424977921909292
1053,II-VI,M_i_A,Ca,CdSe,3.6001981080000003,4.585012223191365,0.11203398620929636
1054,II-VI,M_i_A,Sr,CdSe,3.9025041480000002,4.969512624629982,0.09636583582498705
1055,II-VI,M_i_A,Ba,CdSe,4.602598705,4.8715987194871655,0.1072566515176547
1056,II-VI,M_i_A,B,CdSe,5.237002778,4.833848744832496,0.14970280648826575
1057,II-VI,M_i_A,Al,CdSe,4.456233996,4.182164220908427,0.1109174807202384
1058,II-VI,M_i_A,Ga,CdSe,3.204788236,3.8805549569314053,0.1179526560259362
1059,II-VI,M_i_A,In,CdSe,3.488832337,3.929347309071835,0.07923688505149855
1060,II-VI,M_i_A,Tl,CdSe,2.568335138,3.3538166047307056,0.1019130168641243
1061,II-VI,M_i_A,C,CdSe,6.99433622,6.354948507339989,0.10405092486493596
1062,II-VI,M_i_A,Si,CdSe,5.12703091,4.193781801274961,0.11044038236706433
1063,II-VI,M_i_A,Ge,CdSe,3.896426499,4.3713919115195825,0.10808673473103698
1064,II-VI,M_i_A,Sn,CdSe,3.974444225,4.344922404603844,0.10310832175910901
1065,II-VI,M_i_A,Pb,CdSe,3.864946628,3.8821254069261277,0.08728816109186563
1066,II-VI,M_i_A,N,CdSe,4.295322411,3.5329410324609243,0.16057819418129973
1067,II-VI,M_i_A,P,CdSe,3.95046099,3.5052656622409777,0.11156050891644147
1068,II-VI,M_i_A,As,CdSe,3.8186716339999998,3.73026641145455,0.09472030563562904
1069,II-VI,M_i_A,Sb,CdSe,4.561810086,4.121984376217758,0.08814675816553587
1070,II-VI,M_i_A,O,CdSe,2.7849310289999996,2.7998360034287293,0.15609023949940046
1071,II-VI,M_i_A,S,CdSe,3.111567415,3.0693326153551554,0.11284069465147956
1072,II-VI,M_i_A,Te,CdSe,3.767792777,3.8085263784259085,0.0892600918611898
1073,II-VI,M_i_A,Cl,CdSe,2.436729923,3.5763283660665706,0.12321893511920792
1074,II-VI,M_i_A,Br,CdSe,2.984685808,3.410281367060571,0.13999511614925744
1075,II-VI,M_i_A,I,CdSe,3.8620357480000003,4.211720095309762,0.10414741267441503
1076,II-VI,M_i_A,Sc,CdSe,5.298756714,5.087291291449359,0.09271197805653342
1077,II-VI,M_i_A,Ti,CdSe,5.578092555,5.309034378482851,0.07002111024921304
1078,II-VI,M_i_A,V,CdSe,5.043424595,5.255045159486805,0.060233799761490944
1079,II-VI,M_i_A,Cr,CdSe,4.013667995,4.0922873615363216,0.06887081466410577
1080,II-VI,M_i_A,Mn,CdSe,3.70581912,3.089054656220271,0.07585280606956582
1081,II-VI,M_i_A,Co,CdSe,6.22359678,3.74817894690896,0.07700265869848995
1082,II-VI,M_i_A,Ni,CdSe,3.671997095,3.4342273311541476,0.09337701515637467
1083,II-VI,M_i_A,Cu,CdSe,2.608748441,2.5895031043233194,0.10904815932950492
1084,II-VI,M_i_A,Zn,CdSe,3.265576638,2.778466135508121,0.09670659031775149
1085,II-VI,M_i_A,Y,CdSe,5.300365424,6.224275660525871,0.06700930515973827
1086,II-VI,M_i_A,Zr,CdSe,6.513919822999999,6.4078473693854665,0.0938424172325163
1087,II-VI,M_i_A,Nb,CdSe,6.099949579,6.672243765383885,0.07304309156171632
1088,II-VI,M_i_A,Mo,CdSe,7.070801595,6.391443888445206,0.0677264391485736
1089,II-VI,M_i_A,Tc,CdSe,4.87362497,5.345109893563285,0.06797815560165571
1090,II-VI,M_i_A,Ru,CdSe,5.377337402,5.086508376642133,0.07674404656366825
1091,II-VI,M_i_A,Rh,CdSe,5.04281306,4.4108416173434435,0.06964066802179851
1092,II-VI,M_i_A,Pd,CdSe,2.215456125,3.684613786625036,0.09503086151377119
1093,II-VI,M_i_A,Ag,CdSe,1.693301266,2.238295888605601,0.10285765461925724
1094,II-VI,M_i_A,La,CdSe,5.63626207,6.451282256003336,0.14017470522734723
1095,II-VI,M_i_A,Hf,CdSe,4.361710273,6.050634029368674,0.13105443345476162
1096,II-VI,M_i_A,Ta,CdSe,4.82774892,6.937701229556143,0.1269500224953614
1097,II-VI,M_i_A,W,CdSe,6.59898798,6.494581044529335,0.137492951506605
1098,II-VI,M_i_A,Re,CdSe,6.51964368,6.613339139053845,0.1029428546342792
1099,II-VI,M_i_A,Os,CdSe,6.21440731,5.12951699034811,0.08620456994714859
1100,II-VI,M_i_A,Ir,CdSe,5.0031128869999995,3.7763753519091923,0.10842990204912625
1101,II-VI,M_i_A,Pt,CdSe,3.794149975,3.193447599973857,0.0911133057459083
1102,II-VI,M_i_A,Hg,CdSe,2.272746498,2.336166756952517,0.10472306282357355
1103,II-VI,M_i_B,Li,CdSe,1.1803372090000002,2.5695218842858205,0.15329976249987814
1104,II-VI,M_i_B,Na,CdSe,3.43819077,2.6901824328066013,0.1497642319923352
1105,II-VI,M_i_B,K,CdSe,2.8162774710000003,3.506237830518316,0.12515110964852338
1106,II-VI,M_i_B,Rb,CdSe,3.6673012839999997,4.118593711975835,0.1372420932825917
1107,II-VI,M_i_B,Cs,CdSe,4.849590974,5.074833379569926,0.18028061161736766
1108,II-VI,M_i_B,Be,CdSe,3.6670250980000003,4.0750733870415194,0.1387115298518374
1109,II-VI,M_i_B,Mg,CdSe,3.115266148,3.136199866321428,0.13027481207489966
1110,II-VI,M_i_B,Ca,CdSe,3.737248108,4.299224971346808,0.11233705285936472
1111,II-VI,M_i_B,Ba,CdSe,5.181148705,4.888501998618324,0.09817791542700459
1112,II-VI,M_i_B,Al,CdSe,4.384843996,4.028772642440387,0.12314325358498547
1113,II-VI,M_i_B,Ga,CdSe,3.2576282360000004,3.8333930131372256,0.12455303691280192
1114,II-VI,M_i_B,In,CdSe,3.649142337,4.066000954660765,0.1013813971462541
1115,II-VI,M_i_B,Tl,CdSe,2.864505138,3.326348779744219,0.10604979018518206
1116,II-VI,M_i_B,C,CdSe,7.33591622,6.298941714024608,0.10158335258203302
1117,II-VI,M_i_B,Si,CdSe,4.91541091,4.0476698493277645,0.12150781900604612
1118,II-VI,M_i_B,Ge,CdSe,3.833586499,4.338959487454456,0.09759384824796279
1119,II-VI,M_i_B,Sn,CdSe,4.198644225,4.498134115145758,0.11963034804997072
1120,II-VI,M_i_B,Pb,CdSe,4.203066628,3.9313640342575105,0.09556330185561834
1121,II-VI,M_i_B,N,CdSe,4.652622411,3.4643348174884574,0.1515485501146816
1122,II-VI,M_i_B,P,CdSe,4.27395099,3.3769312583091406,0.11046189216023204
1123,II-VI,M_i_B,As,CdSe,4.098281634,3.6919151452846024,0.0966098864795438
1124,II-VI,M_i_B,Sb,CdSe,4.800760086,4.259318169406519,0.12388468726588449
1125,II-VI,M_i_B,Bi,CdSe,5.229816871000001,4.003687082725858,0.09894870774576353
1126,II-VI,M_i_B,O,CdSe,3.5904110289999998,2.742895748839195,0.154367510259686
1127,II-VI,M_i_B,S,CdSe,3.582427415,2.9343534992548665,0.1118061110733123
1128,II-VI,M_i_B,Te,CdSe,4.041532777,3.982692511014045,0.1064673779798291
1129,II-VI,M_i_B,F,CdSe,2.311380278,1.9934773273588924,0.16037155931132901
1130,II-VI,M_i_B,Br,CdSe,3.4506958080000003,3.391312882606099,0.14525077899882033
1131,II-VI,M_i_B,I,CdSe,4.212405748,4.345220128543952,0.10181329396572264
1132,II-VI,M_i_B,Sc,CdSe,5.118306714,4.851330674743205,0.10416977686623646
1133,II-VI,M_i_B,Ti,CdSe,5.548852555,5.11055467835745,0.08161048059186608
1134,II-VI,M_i_B,V,CdSe,5.018774595,5.07850347996253,0.08236349346199227
1135,II-VI,M_i_B,Cr,CdSe,3.622147995,3.9004784079448145,0.08611470542827047
1136,II-VI,M_i_B,Mn,CdSe,3.05576912,2.9167041255786454,0.0795515854427468
1137,II-VI,M_i_B,Fe,CdSe,4.23521796,3.72061468027158,0.07378070665754617
1138,II-VI,M_i_B,Co,CdSe,5.70153678,3.6044915898007956,0.08446634090664791
1139,II-VI,M_i_B,Ni,CdSe,3.186227095,3.309446054002102,0.08529055023963296
1140,II-VI,M_i_B,Cu,CdSe,2.086678441,2.493679875710778,0.08856839767569549
1141,II-VI,M_i_B,Zn,CdSe,3.310086638,2.703027803237659,0.11975347170382408
1142,II-VI,M_i_B,Y,CdSe,5.536045424,6.117910082132747,0.07007334898681167
1143,II-VI,M_i_B,Zr,CdSe,6.900059822999999,6.302625200073786,0.10111528922754652
1144,II-VI,M_i_B,Nb,CdSe,6.7286595789999994,6.540146045846515,0.08681585304144737
1145,II-VI,M_i_B,Mo,CdSe,6.351611595,6.260106073736308,0.08353838054503114
1146,II-VI,M_i_B,Tc,CdSe,4.58039497,5.2483547041604,0.08221396062519325
1147,II-VI,M_i_B,Ru,CdSe,5.384937402,4.967040444492229,0.07100238434228004
1148,II-VI,M_i_B,Rh,CdSe,5.07750306,4.248221426462573,0.07011364132543027
1149,II-VI,M_i_B,Ag,CdSe,1.5428312659999999,2.1908631678688004,0.09373332688333268
1150,II-VI,M_i_B,Hf,CdSe,4.513990273,6.0439243331987695,0.1404076547316213
1151,II-VI,M_i_B,Ta,CdSe,5.42301892,6.928683872764951,0.13739429934194153
1152,II-VI,M_i_B,W,CdSe,6.25354798,6.458118075909534,0.1335346758960993
1153,II-VI,M_i_B,Re,CdSe,6.32870368,6.639248071195745,0.13076205254739956
1154,II-VI,M_i_B,Os,CdSe,6.08748731,5.128455414470122,0.10949176487126314
1155,II-VI,M_i_B,Ir,CdSe,4.990522888,3.7531502018771143,0.13214634541713105
1156,II-VI,M_i_B,Pt,CdSe,3.463349975,3.107738754150783,0.13868792936818958
1157,II-VI,M_i_B,Au,CdSe,2.144122903,1.7966512816437064,0.11698045422220879
1158,II-VI,M_i_B,Hg,CdSe,2.477116498,2.276551138945014,0.11933099778950863
1159,II-VI,M_i_neut,Li,CdSe,1.568327209,2.602911153296349,0.12666135382631283
1160,II-VI,M_i_neut,Na,CdSe,3.97382077,2.8648764248871132,0.1531118302482005
1161,II-VI,M_i_neut,K,CdSe,3.4027974710000004,3.8418457211478882,0.1069472449162852
1162,II-VI,M_i_neut,Rb,CdSe,4.143021284,4.337102921648179,0.14599140833091898
1163,II-VI,M_i_neut,Cs,CdSe,4.331960973999999,5.2086505064104305,0.17439114452736565
1164,II-VI,M_i_neut,Be,CdSe,3.6220150980000003,4.138705181249291,0.1328011533567661
1165,II-VI,M_i_neut,Mg,CdSe,3.7362561480000003,3.407080407732532,0.13882895002762272
1166,II-VI,M_i_neut,Sr,CdSe,5.012554148,5.1365732987006645,0.0954539647859088
1167,II-VI,M_i_neut,Ba,CdSe,5.623028705,5.047097905298121,0.11815220587089958
1168,II-VI,M_i_neut,B,CdSe,5.2071927780000005,4.841617966878633,0.11221822752646983
1169,II-VI,M_i_neut,Al,CdSe,4.936953996000001,4.208083702301328,0.11634734168537364
1170,II-VI,M_i_neut,Ga,CdSe,3.8430182360000003,3.9270278887111645,0.10642568449106081
1171,II-VI,M_i_neut,In,CdSe,4.144732337,3.9921241575578024,0.07772441914919746
1172,II-VI,M_i_neut,Tl,CdSe,3.354805137,3.2929724509147382,0.11629817232726372
1173,II-VI,M_i_neut,C,CdSe,6.89010622,6.379950050261958,0.10483303155762455
1174,II-VI,M_i_neut,Si,CdSe,5.08863091,4.229772496736627,0.12939255061091023
1175,II-VI,M_i_neut,Ge,CdSe,4.122396499,4.37106185292969,0.1059704962083762
1176,II-VI,M_i_neut,Sn,CdSe,4.616244225,4.337402963044617,0.1078075890996901
1177,II-VI,M_i_neut,Pb,CdSe,4.720526628,3.8293215199006014,0.08515757175511218
1178,II-VI,M_i_neut,N,CdSe,4.9219024110000005,3.586311993555428,0.14800996870867955
1179,II-VI,M_i_neut,As,CdSe,3.526261634,3.730935163163956,0.09028457867092293
1180,II-VI,M_i_neut,Sb,CdSe,4.258580086,4.114447509936071,0.09366697463704393
1181,II-VI,M_i_neut,Bi,CdSe,4.668906871,3.856793151171324,0.11190660559515433
1182,II-VI,M_i_neut,O,CdSe,2.7836610289999997,2.844771857070188,0.14524053852085006
1183,II-VI,M_i_neut,S,CdSe,3.018607415,3.121506304177175,0.12167136276244513
1184,II-VI,M_i_neut,Te,CdSe,3.5816227769999998,3.8348447852931544,0.10061868475158847
1185,II-VI,M_i_neut,F,CdSe,1.308400278,2.0985681459914085,0.1606247721162896
1186,II-VI,M_i_neut,Cl,CdSe,2.450389923,3.6295807219896488,0.11875029060265288
1187,II-VI,M_i_neut,Br,CdSe,2.987745808,3.409146812830012,0.15220726379312036
1188,II-VI,M_i_neut,I,CdSe,3.800575748,4.286639169152605,0.10661140303479619
1189,II-VI,M_i_neut,Sc,CdSe,5.940396713999999,5.152753279685238,0.09583685180999928
1190,II-VI,M_i_neut,Ti,CdSe,5.567312555,5.383262929256001,0.08072047641247466
1191,II-VI,M_i_neut,V,CdSe,5.008034595,5.30748230467488,0.06418463208774006
1192,II-VI,M_i_neut,Cr,CdSe,3.896657995,4.109385920960717,0.0829354936854528
1193,II-VI,M_i_neut,Mn,CdSe,3.06553912,3.1114009150082618,0.08334514004865823
1194,II-VI,M_i_neut,Fe,CdSe,3.92609796,3.8907808114893827,0.07551747991746018
1195,II-VI,M_i_neut,Cu,CdSe,2.0357184409999998,2.5721880036151523,0.10956468154912839
1196,II-VI,M_i_neut,Zn,CdSe,3.570386638,2.777660512467584,0.09176097379311057
1197,II-VI,M_i_neut,Y,CdSe,6.485605424,6.356437696530403,0.07667726234982061
1198,II-VI,M_i_neut,Zr,CdSe,6.743729823,6.522417436082819,0.0813460206796414
1199,II-VI,M_i_neut,Nb,CdSe,6.584299579,6.755943785984627,0.08791321569884984
1200,II-VI,M_i_neut,Mo,CdSe,6.599791595,6.463715808456806,0.07260258323485363
1201,II-VI,M_i_neut,Tc,CdSe,4.55545497,5.463021542782471,0.07401675184040671
1202,II-VI,M_i_neut,Ru,CdSe,5.175727402,5.1273211327337105,0.08001943426614037
1203,II-VI,M_i_neut,Rh,CdSe,4.80187306,4.394170239358992,0.05674189156343629
1204,II-VI,M_i_neut,Pd,CdSe,1.913946125,3.6608443820793797,0.08836957167673426
1205,II-VI,M_i_neut,La,CdSe,6.76177207,6.594860762869463,0.13223770415291355
1206,II-VI,M_i_neut,Hf,CdSe,4.354810273,6.129765015429378,0.17520934319992762
1207,II-VI,M_i_neut,Ta,CdSe,5.07899892,6.937856516132828,0.12676582975658954
1208,II-VI,M_i_neut,W,CdSe,6.14999798,6.453532663506877,0.1174133470731039
1209,II-VI,M_i_neut,Re,CdSe,6.21830368,6.656576216996228,0.1200903651912978
1210,II-VI,M_i_neut,Os,CdSe,5.49333731,5.082603583016914,0.10828017838266958
1211,II-VI,M_i_neut,Ir,CdSe,4.326792888,3.706304492318064,0.1104781865304348
1212,II-VI,M_i_neut,Pt,CdSe,3.068489975,3.041796703026901,0.11591014621137107
1213,II-VI,M_i_neut,Au,CdSe,2.046592903,1.7117191718595854,0.10800888090766549
1214,II-VI,M_i_neut,Hg,CdSe,2.759546497,2.236214003455946,0.13204218761077835
1215,II-VI,M_A,Li,CdS,1.001579749,1.0986372446218706,0.1968642021106646
1216,II-VI,M_A,Na,CdS,3.140376887,1.2731971091757823,0.12858499648765986
1217,II-VI,M_A,K,CdS,1.95072829,1.937979913232614,0.11992018591353268
1218,II-VI,M_A,Rb,CdS,2.308913252,1.5877047825907848,0.11927181423243927
1219,II-VI,M_A,Cs,CdS,2.531377698,1.388758974222175,0.20880023985139104
1220,II-VI,M_A,Be,CdS,0.661161268,2.699178473304871,0.2702647654461203
1221,II-VI,M_A,Mg,CdS,0.13983979800000002,1.717219701649535,0.2159227818636702
1222,II-VI,M_A,Ca,CdS,0.708284848,2.6886042865056226,0.15736659953158277
1223,II-VI,M_A,Sr,CdS,0.8802450079999999,2.064123580422535,0.15776336160969387
1224,II-VI,M_A,Ba,CdS,1.148150057,1.223455124550613,0.1630772721971874
1225,II-VI,M_A,B,CdS,2.39316092,3.922569804741606,0.16750003404026578
1226,II-VI,M_A,Al,CdS,0.952267381,2.80677367168153,0.12327933106799288
1227,II-VI,M_A,Ga,CdS,0.996213275,2.186245452269822,0.13756587746644353
1228,II-VI,M_A,Tl,CdS,0.837197009,0.2814933255757376,0.15189528985773423
1229,II-VI,M_A,C,CdS,5.25247622,6.432293475395693,0.17323635946583454
1230,II-VI,M_A,Si,CdS,2.933327422,3.801461928429231,0.16342765039177906
1231,II-VI,M_A,Ge,CdS,1.258351545,3.391880511529661,0.16186704148370526
1232,II-VI,M_A,Sn,CdS,1.168794237,2.0879096291249226,0.12991770119066534
1233,II-VI,M_A,Pb,CdS,0.7587938879999999,1.2864172757330563,0.12828274899767
1234,II-VI,M_A,N,CdS,5.165079078,3.130571722761978,0.2612449141398827
1235,II-VI,M_A,P,CdS,2.897209029,2.7800759667653616,0.13095128339597187
1236,II-VI,M_A,As,CdS,1.885901904,2.860721867902617,0.216188947362744
1237,II-VI,M_A,Sb,CdS,1.818634563,1.747418605513003,0.14834980613364973
1238,II-VI,M_A,Bi,CdS,1.605482349,0.9991432780496968,0.17121822171558437
1239,II-VI,M_A,Te,CdS,2.652952777,2.100699015415953,0.15931229756284504
1240,II-VI,M_A,F,CdS,4.952220278,2.6974528168665177,0.2018924743425637
1241,II-VI,M_A,Cl,CdS,4.105379923,4.389063397933432,0.160203787878215
1242,II-VI,M_A,Br,CdS,3.7742358069999997,3.878527828129397,0.17313376739567451
1243,II-VI,M_A,I,CdS,3.4437157480000002,3.087781664402673,0.20639912684857692
1244,II-VI,M_A,Sc,CdS,1.797692184,3.0519552875249687,0.13899617941614836
1245,II-VI,M_A,Ti,CdS,2.562788875,2.8721293861666837,0.11944013705093079
1246,II-VI,M_A,Cr,CdS,1.8422318480000002,2.104619898361754,0.1331206699955964
1247,II-VI,M_A,Mn,CdS,0.732762707,1.2315719095321707,0.1479657749859512
1248,II-VI,M_A,Fe,CdS,1.6877801319999999,2.3444367089679776,0.10247207003061469
1249,II-VI,M_A,Co,CdS,4.874438222,2.019696927429576,0.1077903676752255
1250,II-VI,M_A,Ni,CdS,1.707547071,1.9630187444194225,0.10647674969167477
1251,II-VI,M_A,Cu,CdS,1.225194342,1.2223892810101478,0.1342280947722586
1252,II-VI,M_A,Zn,CdS,0.30154416300000003,1.5267992875962975,0.18042328323657147
1253,II-VI,M_A,Y,CdS,1.780667134,3.1529339624066104,0.14818540217213805
1254,II-VI,M_A,Nb,CdS,3.122444752,3.802535196858062,0.1486024867853873
1255,II-VI,M_A,Mo,CdS,4.301917437,4.278744551862998,0.116116861358095
1256,II-VI,M_A,Tc,CdS,3.665493002,2.9969818774336856,0.11924990619122666
1257,II-VI,M_A,Ru,CdS,3.693344877,3.5954338401758705,0.09598638095803322
1258,II-VI,M_A,Rh,CdS,3.30051149,3.0624872919098807,0.11038713213428814
1259,II-VI,M_A,Pd,CdS,1.806487257,1.3349286576889536,0.09443740858441282
1260,II-VI,M_A,Ag,CdS,1.002850859,0.38639517033516724,0.12406278430881783
1261,II-VI,M_A,Cd,CdS,-0.000476952,0.6327379729887213,0.13250110427072107
1262,II-VI,M_A,La,CdS,2.252366529,2.544870780956848,0.17102898037803257
1263,II-VI,M_A,Hf,CdS,0.69371896,2.0092277261370532,0.18451219140845296
1264,II-VI,M_A,Ta,CdS,1.5316805269999998,3.177716339091171,0.16237404058565377
1265,II-VI,M_A,W,CdS,2.9385455019999998,3.5795721279186816,0.1362058978180733
1266,II-VI,M_A,Re,CdS,2.820027824,3.6606162412477103,0.15885545195924594
