,Type,Site,Impurity,AB,(-1/-2)_DFT,train_mean,train_std
953,IV-IV,M_i_A,Ge,GeC,2.98,2.754179816516939,0.05551357827979959
954,IV-IV,M_i_B,Ge,GeC,3.05,2.8400100409644127,0.06432057803636365
955,IV-IV,M_i_neut,Ge,GeC,2.96,2.7604928125729455,0.06278162453454843
956,IV-IV,M_A,C,SnC,1.6,1.436527371511125,0.059256562066102664
957,IV-IV,M_B,Sn,SnC,2.18,2.334929081666668,0.05478040777286314
958,IV-IV,M_i_A,C,SnC,1.77,1.905674957993264,0.054306802191548584
959,IV-IV,M_i_neut,C,SnC,2.13,1.9149492546194875,0.046657621797400774
960,IV-IV,M_i_B,Sn,SnC,2.36,2.4712817115389063,0.054821306198023126
961,IV-IV,M_i_neut,Sn,SnC,2.21,2.2972455738072317,0.043321102001479476
962,IV-IV,M_A,Ge,SiGe,1.15,1.132339049988229,0.045366463465400464
963,IV-IV,M_B,Si,SiGe,1.11,1.144416316220284,0.044086888852096925
964,IV-IV,M_i_A,Ge,SiGe,1.35,1.2930382215909064,0.0324270207357663
965,IV-IV,M_i_neut,Ge,SiGe,1.23,1.2899936952429976,0.02867686242851917
966,IV-IV,M_i_A,Si,SiGe,1.31,1.2934220424108294,0.028389587282850143
967,IV-IV,M_i_B,Si,SiGe,1.12,1.2777643058226016,0.030097611414183302
968,IV-IV,M_A,Sn,SiSn,1.01,0.981302271872394,0.039893888068741265
969,IV-IV,M_B,Si,SiSn,0.85,0.8279354749239894,0.049393828713980195
970,IV-IV,M_i_A,Sn,SiSn,1.22,1.2161160281118455,0.02967715786941141
971,IV-IV,M_i_B,Sn,SiSn,1.18,1.1008785663177423,0.03450648056284243
972,IV-IV,M_i_neut,Sn,SiSn,1.14,1.204274027666872,0.03099490802473105
973,IV-IV,M_i_A,Si,SiSn,1.03,1.1048082101441268,0.03411715848118176
974,IV-IV,M_i_B,Si,SiSn,1.11,1.0767362121289354,0.02907838428185188
975,IV-IV,M_i_neut,Si,SiSn,0.97,1.095220034647717,0.02673467089446967
976,IV-IV,M_A,Sn,GeSn,0.78,0.6755016733986317,0.04112898302552495
977,IV-IV,M_i_A,Sn,GeSn,0.88,0.8723970613358869,0.026624832317787797
978,IV-IV,M_i_B,Sn,GeSn,0.92,0.8270784451773745,0.0382885314080932
979,IV-IV,M_i_neut,Sn,GeSn,0.83,0.864181314436468,0.025833659286524976
980,IV-IV,M_i_A,Ge,GeSn,0.8,0.7479431291711706,0.03797011552692317
981,IV-IV,M_i_B,Ge,GeSn,0.83,0.7140346060446443,0.04317639911668202
982,IV-IV,M_i_neut,Ge,GeSn,0.79,0.7453748262125988,0.033518713405215894
