SC_type,AB_compound,Def_site,Impuirty_atom,dH-B NN,dH-B Error,dH-B DFT,dH-A NN,dH-A Error,dH-A DFT
III-V,BP,M_i_A,W,8.882481598854065,0.6132320726583417,7.924508000000001,8.776032972335816,0.48842779888488136,7.786508000000003
III-V,BP,M_i_B,B,7.117734050750732,0.8163517249206897,8.003161999999996,7.109479713439941,0.7085832695469185,7.190355000000006
III-V,BP,M_i_B,P,9.59793118238449,0.6618070308377396,10.810997999999987,9.770173561573028,0.554374665024614,11.623805000000003
III-V,BP,M_i_B,Ta,9.695995688438416,0.5161746643035027,10.878893000000003,9.527466559410096,0.43742064208210624,10.966893000000011
III-V,BP,M_i_neut,Ag,7.717538321018219,0.8891641654468356,8.322909999999998,7.405956387519836,0.8710517209959535,8.295909999999996
III-V,BP,M_i_neut,B,7.003455448150635,0.7396384651796847,6.9249600000000004,7.050352132320404,0.6742638882358817,6.112153000000005
III-V,BP,M_i_neut,P,9.667630290985107,0.5569235418612014,8.649737,9.77152202129364,0.46625268323543106,9.462543999999996
III-V,BP,M_i_neut,Pt,8.99519510269165,0.6594161156996168,8.616133999999994,8.680706655979156,0.6037430145233217,6.990520000000002
III-V,BSb,M_A,Cd,2.8106331408023832,0.6677128468554668,2.7069780000000025,2.8305801689624785,0.498983773767223,3.205990000000001
III-V,BSb,M_A,Sb,3.185455307364464,0.7142461559569425,4.027909999999994,3.091273719072342,0.604925090153054,2.612898000000001
III-V,BSb,M_B,B,2.069044530391693,0.555895273998588,1.4563989999999993,2.0858971774578094,0.39026794198896525,2.8714109999999984
III-V,BSb,M_B,Ge,1.6478934109210968,0.4751987333637901,0.06205999999999978,1.4754006326198579,0.3156528671685318,1.7120830000000005
III-V,BSb,M_B,Hg,3.555380779504776,0.6428931868073154,4.269662000000001,2.9233908116817475,0.40507477083267074,3.579634999999999
III-V,BSb,M_i_A,B,4.902680969238281,0.7274575543869679,4.578348000000004,5.092407822608948,0.564343070461647,5.2858540000000005
III-V,BSb,M_i_A,Mn,3.475342857837677,0.6020403299052743,4.694457999999998,3.0235685467720033,0.5076593489437375,1.8644349999999998
III-V,BSb,M_i_A,Sb,9.098169445991516,0.4580630278912252,9.379613000000004,8.960036683082581,0.3363388220811871,8.672106999999999
III-V,BSb,M_i_B,B,4.9238360822200775,0.6510199073734819,5.743079999999998,5.189471518993377,0.5082198342420992,6.450585999999994
III-V,BSb,M_i_B,Sb,9.21679767370224,0.5169785116072464,10.436347000000008,9.145016145706176,0.38804735249374167,9.728840999999992
III-V,BSb,M_i_B,Zn,5.353114771842956,0.8931051349038621,4.931979000000004,5.2972360968589784,0.7865628625740901,5.9244970000000015
III-V,BSb,M_i_neut,B,4.761859005689621,0.6057748654552219,4.1714540000000015,4.994126296043396,0.5184817896590294,4.878960000000005
III-V,BSb,M_i_neut,Cl,7.974966943264008,1.0119986002072268,8.706022000000003,7.867558205127716,0.7137191578093623,8.113018000000006
III-V,BSb,M_i_neut,Sb,9.065264058113097,0.49861397669240165,8.671494999999995,8.948007702827454,0.3419887971519343,7.963989000000003
III-V,GaAs,M_A,As,1.9523150086402894,0.28362376616814056,1.2336770000000001,2.140742468833923,0.3104806269033725,2.6487280000000015
III-V,GaAs,M_A,Hf,2.392878842353821,0.31335808447637337,2.63364,2.790967497229576,0.3480355105877826,2.587165999999997
III-V,GaAs,M_A,Si,1.6398077100515365,0.28440097163940764,0.8042629999999997,1.6679722130298615,0.31342964924679473,1.2627889999999997
III-V,GaAs,M_B,Ga,1.8816090017557143,0.3787299925848961,2.763593,1.5441375583410264,0.2601061158694945,1.3485420000000015
III-V,GaAs,M_B,La,7.135824263095856,0.3973115640649615,7.901258000000001,5.839311575889587,0.36085008386042494,6.649732000000002
III-V,GaAs,M_i_A,As,4.160792762041092,0.286766018100404,4.348765000000003,4.315953385829926,0.24888407177045635,5.056289999999997
III-V,GaAs,M_i_A,F,1.8569238305091857,0.25527643464723154,1.8881140000000012,2.3951432675123216,0.28514829514707957,2.1239560000000015
III-V,GaAs,M_i_A,Ga,3.201672488451004,0.38155213371251134,3.0849280000000023,2.5960040152072907,0.2843906042366849,2.3774030000000006
III-V,GaAs,M_i_A,Tc,4.129261213541031,0.32725578618404033,4.082185000000001,3.866749584674835,0.3071168711455397,3.588684999999999
III-V,GaAs,M_i_B,Ag,1.733002930879593,0.2360772595575314,2.197298000000002,1.8422782272100449,0.21081348568628186,2.2677979999999995
III-V,GaAs,M_i_B,As,4.180266726016998,0.24395374676705217,4.593056999999996,4.366202050447464,0.21515214661812224,5.300582999999997
III-V,GaAs,M_i_B,Ga,3.0869118928909303,0.3576590765031197,3.3242740000000017,2.5276270776987078,0.26478832240309674,2.6167480000000007
III-V,GaAs,M_i_B,Pt,3.4396132290363313,0.3165771915278281,3.5385639999999983,3.3829275965690613,0.32932481161393407,3.8055640000000017
III-V,GaAs,M_i_neut,As,4.11193356513977,0.26630389835540735,3.754720000000001,4.278151273727417,0.23300413604368433,4.462244999999997
III-V,GaAs,M_i_neut,Ga,3.229956942796707,0.35874643008644763,4.235673999999999,2.6347001433372497,0.2679658177908207,3.5281480000000003
III-V,GaAs,M_i_neut,Sc,3.088745430111885,0.4863868515913565,3.132614000000001,2.3165648698806764,0.34836514288970283,2.425089
III-V,GaAs,M_i_neut,Zn,2.7439474403858184,0.21553254840916053,2.438663000000001,2.3982807219028475,0.176762513159233,1.9526630000000007
III-V,GaN,M_i_A,Be,7.562546420097351,0.5379372716918503,8.159421000000005,5.2492079615592955,0.4988353648443593,6.104421000000001
III-V,GaN,M_i_B,Co,6.319918262958526,0.6972981331522828,5.698534999999994,5.397240173816681,0.6377709148193231,6.600535000000005
III-V,GaN,M_i_B,Mg,7.59322612285614,0.5836110912786264,6.168468999999995,5.6438033998012545,0.5271752149158645,5.071134999999999
III-V,GaN,M_i_neut,Cd,9.090871453285217,0.36055420047386605,9.391381000000006,8.20688146352768,0.43031811568304634,9.391381000000006
III-V,GaN,M_i_neut,Li,2.4762267380952836,0.45782813384174,2.875434999999999,2.030831202864647,0.39223719167322446,1.9394350000000018
III-V,GaP,M_A,Ni,1.2642565101385117,0.29638634210128906,0.23913999999999982,1.125982755422592,0.24168368454623038,0.8647770000000001
III-V,GaP,M_A,P,2.638507717847824,0.4125954219816694,1.9422169999999999,3.132374757528305,0.451929100298686,3.5664910000000014
III-V,GaP,M_A,Sn,1.5587476044893265,0.33541326844915553,1.0982029999999987,1.5166457831859588,0.3105608229922052,1.8525900000000004
III-V,GaP,M_B,Cu,1.5233984559774398,0.29900678969549016,2.6122459999999994,1.5237086474895478,0.2576218965383626,1.7221090000000014
III-V,GaP,M_B,Ga,2.6562545001506805,0.5261081025851734,3.477096000000001,1.961545965075493,0.30380433056460465,1.8528230000000003
III-V,GaP,M_B,Mg,5.1245495796203615,0.45259107220625927,5.588905000000004,3.326246774196625,0.3716077623397923,3.8153440000000005
III-V,GaP,M_i_A,Ba,8.033825623989106,0.5894243571657273,8.311111999999998,7.046471667289734,0.4649365149771686,7.847111999999998
III-V,GaP,M_i_A,Cl,4.996386015415192,0.7091579724040386,5.326942000000002,5.568734133243561,0.5563593757346256,5.653321000000004
III-V,GaP,M_i_A,Ga,4.443910944461822,0.4654324589995779,4.360116000000003,3.8761603832244873,0.317980569553254,3.547979999999998
III-V,GaP,M_i_A,P,5.007205694913864,0.39107216551797863,5.3469900000000035,5.634958016872406,0.28458105800819183,6.159126000000008
III-V,GaP,M_i_B,Cd,4.602149838209153,0.453710844929459,4.747673,4.266381514072418,0.438031148124301,4.369673000000004
III-V,GaP,M_i_B,Ga,4.228277635574341,0.4125749798037941,4.362403999999999,3.7045655727386473,0.3213417693012528,3.5502680000000004
III-V,GaP,M_i_B,P,4.976142168045044,0.39461841226837535,5.197635999999997,5.619580602645874,0.2918722226068093,6.009772999999997
III-V,GaP,M_i_B,Pb,6.815077996253967,0.49478686755042306,6.811590999999997,6.380504858493805,0.452312341778838,6.811590999999997
III-V,GaP,M_i_neut,Ga,4.525996398925781,0.4774186834550931,5.305158000000004,3.9151045083999634,0.3363025331624946,4.493021
III-V,GaP,M_i_neut,Li,1.7283508002758026,0.38408674004461174,1.736998999999999,1.5792139261960982,0.4028849598265922,1.3109990000000005
III-V,GaP,M_i_neut,P,4.932164812088013,0.40862611095748214,4.349397000000001,5.5846355080604555,0.32334761219539854,5.161533999999997
III-V,GaP,M_i_neut,Ti,3.181798404455185,0.39798702758155236,2.7999970000000016,2.2131503194570543,0.27992583413975675,1.9048599999999998
III-V,GaSb,M_A,Al,1.031619530916214,0.1856837433224608,0.011237000000000386,1.125314825773239,0.2168259274774596,0.028027999999999942
III-V,GaSb,M_A,Sb,1.1384084522724152,0.193738501305835,1.2966479999999996,1.3276862621307373,0.27241613023469635,1.9782299999999977
III-V,GaSb,M_A,Se,2.2636308163404464,0.3311925055467205,2.328494000000002,2.750795218348503,0.41655965442943804,3.010075
III-V,GaSb,M_B,Ga,1.2035048305988312,0.23825485525742848,1.4546109999999999,1.0582507014274598,0.22615719769660908,0.7730290000000009
III-V,GaSb,M_B,Ru,3.360284835100174,0.34683046155311403,3.4263420000000018,3.221061623096466,0.33769945916902383,3.8535510000000004
III-V,GaSb,M_B,S,1.6087683528661727,0.22010696046621225,1.636482999999999,1.9949152588844299,0.25741406493948255,1.636482999999999
III-V,GaSb,M_i_A,Ga,2.18217696249485,0.30326210986251023,1.671933000000001,1.8884375005960465,0.22027437467686198,1.3311419999999998
III-V,GaSb,M_i_A,Ir,3.7208791375160217,0.28443294926319923,4.1163240000000005,3.8139380633831026,0.31430018529607373,4.136324000000001
III-V,GaSb,M_i_A,Rb,3.6407981336116793,0.3646957592973061,2.9923390000000007,3.1330056965351103,0.24556890230819875,2.7413389999999973
III-V,GaSb,M_i_A,Sb,3.493202489614487,0.3229782030995949,3.7327029999999985,3.7625022888183595,0.26905595167669605,4.073494
III-V,GaSb,M_i_B,Ga,2.1915078550577163,0.32336249278722334,1.9866829999999998,1.908992886543274,0.2408362275051531,1.6458920000000017
III-V,GaSb,M_i_B,La,4.6688371181488035,0.45627779936703194,4.309507999999997,4.219291484355926,0.3635002503421856,4.371508000000003
III-V,GaSb,M_i_B,Os,5.090336704254151,0.22019668683172156,5.039499000000005,5.4859637260437015,0.26135755794324506,6.043498999999998
III-V,GaSb,M_i_B,Sb,3.7678709506988524,0.33434923167765696,4.077445000000001,4.068236929178238,0.32297332667687517,4.418236000000005
III-V,GaSb,M_i_neut,Ga,2.298608684539795,0.3147316073929724,2.792006,1.9704089641571045,0.23254424578482352,2.4512150000000013
III-V,GaSb,M_i_neut,Sb,3.529477447271347,0.3472218279122419,3.404662000000001,3.82033394575119,0.3060125554574599,3.7454529999999986
III-V,GaSb,M_i_neut,Se,3.383859270811081,0.32434485759924225,3.273905999999998,3.9339344203472137,0.3086108643027991,3.614697000000004
III-V,GaSb,M_i_neut,W,5.248930871486664,0.23524592798191246,5.420782000000002,5.57286411523819,0.2693688215306166,5.420782000000002
III-V,InAs,M_A,Al,0.9149757564067841,0.17960563970689594,0.14276399999999967,1.0070646822452545,0.1860995385605674,0.14276399999999997
III-V,InAs,M_A,As,1.3659106194972992,0.2367409869415033,1.0403060000000008,1.6274398982524871,0.25304471291382974,2.060057
III-V,InAs,M_A,Ca,1.6125170707702636,0.3422246513391794,1.492809999999999,1.4042900800704956,0.26724953138914476,1.4108099999999983
III-V,InAs,M_B,In,2.152407982945442,0.26709524822701575,2.5961080000000005,1.7377678334712983,0.17807843593204295,1.5763570000000011
III-V,InAs,M_B,Li,2.1535814881324766,0.42293858986398136,3.6126200000000024,2.033308583498001,0.3647139846444464,2.9021199999999974
III-V,InAs,M_B,Zn,1.3702032268047333,0.3109911296861427,2.4246430000000023,1.184106820821762,0.23276649112047426,1.4287670000000003
III-V,InAs,M_i_A,As,3.394978624582291,0.26077101967439964,3.358267999999999,3.534560525417328,0.18377055818434598,3.868144
III-V,InAs,M_i_A,In,2.7551006615161895,0.2876392721831587,2.6747349999999988,2.2495321542024613,0.21267349414116868,2.164859000000001
III-V,InAs,M_i_A,Pb,2.9862767577171327,0.28415796082930234,2.6544219999999976,2.5520137548446655,0.23113147229481573,2.666421999999998
III-V,InAs,M_i_A,Tl,2.692541402578354,0.18290847788131576,2.1653230000000003,2.2798167735338213,0.18890587192654115,2.1653230000000003
III-V,InAs,M_i_B,As,3.3254213452339174,0.2638249166776347,3.2724520000000004,3.5382438778877257,0.1842239124380456,3.782328000000004
III-V,InAs,M_i_B,In,2.579886829853058,0.31196828619567457,2.6678160000000015,2.146056154370308,0.25259221289523814,2.1579399999999977
III-V,InAs,M_i_B,Ta,5.377515554428101,0.23708367760062232,5.724173000000006,5.160065305233002,0.27086810352577456,4.886297000000004
III-V,InAs,M_i_B,W,5.592807507514953,0.31691399047155405,5.684195999999995,5.728001844882965,0.3161262329676183,5.466696000000005
III-V,InAs,M_i_neut,As,3.3607790589332582,0.28218041139391276,2.720360999999998,3.496210312843323,0.1695659335162031,3.2302360000000023
III-V,InAs,M_i_neut,Ba,4.306797450780868,0.540006144930664,3.8418669999999984,3.1903646111488344,0.43708861243877145,3.0338670000000003
III-V,InAs,M_i_neut,In,2.9790848016738893,0.27917828478853945,3.5932959999999996,2.428164207935333,0.2265847395685371,3.083420000000003
III-V,InAs,M_i_neut,Ni,1.6797770649194717,0.30817261031887416,0.19915199999999977,1.4470634371042252,0.26995918057039103,-0.1983480000000002
III-V,InN,M_i_A,In,7.574011600017547,0.7023690202199846,10.80584800000001,5.7847088098526,0.6916631674376579,5.771058000000004
III-V,InN,M_i_A,Li,2.08113714158535,0.40585638325277784,2.358581999999999,1.7325013518333434,0.3371668075354364,1.2025819999999998
III-V,InN,M_i_A,Pd,5.611260414123535,0.5597355080775391,4.427494999999996,4.204169595241547,0.4243947750063501,5.589994999999996
III-V,InN,M_i_B,Cs,9.711004495620728,0.5008421229373351,11.059476000000005,8.925881600379943,0.4726612902229353,9.81147600000001
III-V,InN,M_i_B,Zr,6.289281368255615,0.5852288419518364,5.244439999999998,4.15320098400116,0.527735975428368,2.134107
III-V,InN,M_i_neut,In,7.188175451755524,0.8688779292925903,4.700875999999996,5.502386552095413,0.7405298507272382,4.520875999999997
III-V,InP,M_A,Bi,0.9546457663178444,0.26735050464008,1.100777999999999,1.4073734611272812,0.3328134746128877,1.5579269999999996
III-V,InP,M_A,P,1.7763671427965164,0.2534067560651215,1.8048200000000005,2.1589813262224196,0.2863520334371085,2.719116999999998
III-V,InP,M_A,Rb,3.37655822634697,0.3949001699055384,3.824862999999996,3.0472785770893096,0.3434023030719172,3.7745109999999995
III-V,InP,M_B,Ba,6.951754570007324,0.4318165768989466,7.916874000000005,5.499202060699463,0.43268845628235875,6.515725999999999
III-V,InP,M_B,F,2.1644022345542906,0.3949864903793092,2.3830030000000013,2.3519230604171755,0.3643481096740141,2.078237000000001
III-V,InP,M_B,In,3.018449079990387,0.4007423815321754,2.9869479999999986,2.1656030833721163,0.24511582816466915,2.0726509999999987
III-V,InP,M_i_A,In,3.9559691905975343,0.4017415215947125,3.6494559999999985,3.0866006731987,0.26025256090228965,3.192307999999998
III-V,InP,M_i_A,P,4.003195130825043,0.34603227004828835,4.331219000000003,4.432118195295334,0.2672125277352522,4.788366999999996
III-V,InP,M_i_A,S,4.0637787759304045,0.33594374912874314,4.6519910000000015,4.650020134449005,0.31653387080938855,5.039089999999996
III-V,InP,M_i_A,Tc,5.435038554668426,0.3497566883949694,6.217024000000003,4.629920268058777,0.26993417232661154,4.828801999999997
III-V,InP,M_i_B,Cu,1.4851771354675294,0.24120873555287536,0.8597660000000003,1.487855577468872,0.2588823781414553,0.5207660000000004
III-V,InP,M_i_B,Hf,5.232624351978302,0.2698067741274418,5.7942119999999955,4.342403489351272,0.23657153090367702,5.149064000000003
III-V,InP,M_i_B,In,3.5991982877254487,0.41863670666129177,3.5945310000000013,2.873039835691452,0.3083117845122718,3.1373820000000014
III-V,InP,M_i_B,P,3.9428325831890105,0.3552345943491706,4.068421999999999,4.369361019134521,0.28300133584951737,4.525569999999997
III-V,InP,M_i_neut,Br,4.553312462568283,0.4097378536750791,4.510883000000004,4.611380463838577,0.3641255649179238,4.8849569999999956
III-V,InP,M_i_neut,In,4.105740255117416,0.3951860229496645,4.572988000000001,3.264376479387283,0.25136641100602536,4.11584
III-V,InP,M_i_neut,Ir,4.733364927768707,0.2542844531157301,5.168292000000002,4.239560920000076,0.23766052183683034,3.8199960000000024
III-V,InP,M_i_neut,P,3.9191545963287355,0.31271216453054734,3.286140000000002,4.348545080423355,0.2478745850603774,3.7432890000000016
III-V,InSb,M_A,Ag,0.7187150552868843,0.1356030995035779,0.9452250000000004,0.9635166227817535,0.1739177444592398,1.285397000000001
III-V,InSb,M_A,Pd,0.9621055960655213,0.1801628973260943,1.5943520000000004,1.0821683645248412,0.19013536090695704,2.002025000000002
III-V,InSb,M_A,Sb,0.8104065895080567,0.1321814372093533,1.0111879999999998,0.9958692967891694,0.15343650772931347,1.571533000000001
III-V,InSb,M_B,As,1.0172284960746765,0.13442593524760885,0.09246399999999966,1.113035464286804,0.14914111012221792,0.0924640000000001
III-V,InSb,M_B,Hf,5.274583256244659,0.3740147106847907,5.364508,4.655395495891571,0.37509099148180275,4.665163000000004
III-V,InSb,M_B,In,1.4889498859643937,0.2055154939753513,1.667732999999999,1.3201850533485413,0.1909877962821618,1.107388
III-V,InSb,M_i_A,In,2.027765563130379,0.25282021434819374,1.5584539999999991,1.794693911075592,0.2011979818022594,1.2782809999999998
III-V,InSb,M_i_A,O,2.3123788207769396,0.39170984086511534,3.070215000000002,2.7879322707653045,0.37760321658776436,3.2569969999999993
III-V,InSb,M_i_A,Sb,2.7474643766880034,0.27223329832893417,2.9104980000000014,2.900561434030533,0.24852691648921002,3.190669999999998
III-V,InSb,M_i_A,Zr,4.138674765825272,0.22991748158720068,3.56676,3.4610445380210875,0.260751174867192,3.0415880000000017
III-V,InSb,M_i_B,In,1.9720465421676636,0.25408324523091347,1.7148889999999999,1.7488676011562347,0.22627414173231786,1.4347160000000012
III-V,InSb,M_i_B,Nb,4.435827285051346,0.26679444912527195,4.400841000000004,4.027745813131332,0.2945022928904764,3.913903000000002
III-V,InSb,M_i_B,Pt,2.769133922457695,0.2947085944613195,2.793104,2.6254129856824875,0.29250169123567044,2.769103999999999
III-V,InSb,M_i_B,Sb,2.779131954908371,0.30853762631267506,2.958808000000002,2.9916785657405853,0.2892556676265543,3.238980999999998
III-V,InSb,M_i_neut,In,2.132933649420738,0.26128085290672237,2.5758040000000015,1.8887775659561157,0.1939659592797462,2.295631
III-V,InSb,M_i_neut,Sb,2.795634424686432,0.2975777661569771,2.5885690000000023,2.975408750772476,0.2667285892960525,2.8687419999999983
III-V,InSb,M_i_neut,Se,2.776274341344833,0.2336444181657979,2.516621,3.143372005224228,0.24244505446432812,2.796792999999998
III-V,InSb,M_i_neut,Y,4.046555763483047,0.28326172900750196,3.850202999999996,3.3569634318351746,0.30375065397673406,3.570031
IV-IV,C,M_A,Mo,12.519288682937622,1.1559564145475336,12.71282000000001,12.33664584159851,1.202170797633355,12.708805999999992
IV-IV,C,M_A,Re,12.7767324924469,1.2432368331432762,13.018343000000005,12.80525300502777,1.247277197480037,13.01432899999999
IV-IV,C,M_i_A,Fe,13.04377052783966,1.0898012077769392,13.110570999999997,13.006325268745423,1.1769455337463595,13.110570999999997
IV-IV,Ge,M_A,Au,0.7895817786455155,0.268060688055217,0.7262039999999994,0.9474585950374603,0.30901091994618785,0.7242420000000003
IV-IV,Ge,M_A,Hf,2.695715007185936,0.40011115112134654,3.1922959999999994,3.2973909974098206,0.4099020487395862,3.1903340000000036
IV-IV,Ge,M_A,S,1.322721290588379,0.3670055781697178,2.196100000000001,1.3266055911779404,0.4128979059760642,2.1941369999999987
IV-IV,Ge,M_A,Se,0.9699490368366241,0.2617768461437585,1.3406969999999991,0.9455456852912902,0.27410367906118016,1.3387340000000008
IV-IV,Ge,M_A,Y,3.1381547272205355,0.38822640051260837,3.363770000000001,3.2170310080051423,0.34413918840927316,3.3618069999999998
IV-IV,Ge,M_i_A,Ge,3.036786895990372,0.403643906564421,3.0630620000000013,2.8566819190979005,0.3179489665195782,3.0650239999999975
IV-IV,Ge,M_i_A,K,3.456307530403137,0.35536817929193665,2.888969000000002,3.173282319307327,0.39493692506036576,2.888969000000002
IV-IV,Ge,M_i_A,Mg,2.2550740391016006,0.25721154502754845,1.975628,1.993244707584381,0.2521771711047727,1.975628
IV-IV,Ge,M_i_A,N,1.72774994969368,0.38879323126398757,-0.764837,2.0602063059806826,0.47849708347559805,-0.764837
IV-IV,Ge,M_i_A,Sn,3.7250618398189546,0.4735436775110304,3.737711,3.3886888146400453,0.3839517426300413,3.737711
IV-IV,Ge,M_i_A,Ta,4.59891203045845,0.2924161756779134,4.3749660000000015,4.456339424848556,0.32588762277012645,4.3749660000000015
IV-IV,Ge,M_i_neut,Ge,3.0665976881980894,0.41039918267582015,3.454710000000002,2.893638777732849,0.31000169707201414,3.4566729999999986
IV-IV,Ge,M_i_neut,La,5.177844572067261,0.42154613531680524,5.326146999999998,4.832797694206238,0.43444337879255335,5.326146999999998
IV-IV,Ge,M_i_neut,Na,3.255547285079956,0.3340042715116614,3.8829580000000012,3.0771004140377043,0.3013310702034022,3.8829580000000012
IV-IV,Ge,M_i_neut,Pt,2.6496797412633897,0.32741682068381656,2.3507989999999994,2.505758488178253,0.31771258162978055,2.3507989999999994
IV-IV,Ge,M_i_neut,Zn,1.946125191450119,0.2955095852150701,2.053215,1.9266436666250228,0.21325033431462456,2.053215
IV-IV,Ge,M_i_neut,Zr,5.127379631996154,0.4721949682328232,5.098875999999999,4.305947363376617,0.38889986112534075,5.098875999999999
IV-IV,GeC,M_A,C,3.4107562094926833,0.885256664736224,3.5698979999999976,3.0430349320173264,0.8263195636035837,2.079562
IV-IV,GeC,M_A,Ga,2.1434044241905212,0.5907880600278276,2.802404999999997,1.4345532447099685,0.5056751641205832,0.8417309999999997
IV-IV,GeC,M_A,Rh,4.330377978086472,1.0295734732139437,7.072358000000003,3.237160700559616,0.8308400282648281,3.480515999999998
IV-IV,GeC,M_A,W,3.8367747008800506,0.9853558026010069,4.4321930000000025,3.677759996056557,0.9035914270284504,3.299856000000002
IV-IV,GeC,M_B,Au,5.611627691984177,0.9854331394493443,6.214178000000003,6.074580609798431,0.7293401320698136,5.6758409999999975
IV-IV,GeC,M_B,Bi,6.582239711284638,0.8799584172525076,6.642875000000002,6.878657829761505,0.7057606612405856,7.388043000000001
IV-IV,GeC,M_B,Ge,4.451888859272003,0.7593389933413336,1.684708,5.003273677825928,0.7926705301786586,3.175044
IV-IV,GeC,M_B,Nb,9.498412084579467,0.6402892170672756,10.790317000000003,9.099150121212006,0.5961770977773073,10.67931700000001
IV-IV,GeC,M_i_A,C,9.691951537132264,0.6379751918907829,9.804646999999992,9.298689818382263,0.5518207905990467,9.059479000000005
IV-IV,GeC,M_i_A,Mo,10.417935132980347,0.4215987251874891,10.48914300000001,9.462782859802246,0.45818602174934514,9.410975000000006
IV-IV,GeC,M_i_B,Al,8.997340905666352,0.639363494261366,8.644657999999994,8.372321462631225,0.6204639870917236,8.183278999999994
IV-IV,GeC,M_i_B,C,9.757260584831238,0.6136467533378347,10.54611499999999,9.355307483673096,0.5807942428669706,9.800946000000007
IV-IV,GeC,M_i_B,F,7.8320677995681764,1.0690180060143115,7.333755999999996,7.2280118227005,0.7726243459393854,6.803752
IV-IV,GeC,M_i_B,Ge,10.416201162338258,0.5438993927461374,10.766904000000007,9.543345761299133,0.5322219026877163,11.512071999999993
IV-IV,GeC,M_i_B,N,6.088323199748993,0.8775785325282545,4.841501999999994,6.544980072975159,0.7857038832614408,4.531254999999997
IV-IV,GeC,M_i_B,Ru,9.456521844863891,0.4966655819455513,9.654933000000009,8.492200195789337,0.5575665771095564,8.537180999999995
IV-IV,GeC,M_i_neut,C,9.587763404846191,0.5577339839748782,8.775577999999998,9.204293060302735,0.5242725815166849,8.03041
IV-IV,GeC,M_i_neut,Cl,11.861641931533814,0.6566084922979752,12.764068000000005,10.657487797737122,0.5333746228954296,12.577775999999986
IV-IV,GeC,M_i_neut,Ge,10.744894289970398,0.5182511174741561,10.92297300000001,9.773709177970886,0.5176696091175946,11.668140999999995
IV-IV,GeC,M_i_neut,Mn,4.705381226539612,0.783834246626985,4.479184000000003,3.293442553281784,0.6853259528690633,3.3281149999999977
IV-IV,GeC,M_i_neut,O,7.067690110206604,0.8269472507029239,7.517438000000003,7.249603796005249,0.7108272635575972,7.144854000000004
IV-IV,GeC,M_i_neut,Re,10.27135236263275,0.4404013495270511,10.882143999999995,10.032613921165467,0.43998039002363865,9.813891000000009
IV-IV,GeSn,M_A,Cu,0.770572342723608,0.18330286095568513,0.04311199999999982,0.7998231410980224,0.20381336764901367,0.04311199999999982
IV-IV,GeSn,M_A,Ir,1.6537231862545014,0.3345056179345408,2.1460019999999997,2.1102506518363953,0.41951992416994743,2.204673
IV-IV,GeSn,M_A,Na,3.689278107881546,0.46432351395032884,4.282039999999998,4.0152295470237735,0.3596367540958755,4.465355999999995
IV-IV,GeSn,M_A,Os,2.393532818555832,0.39404193863484566,3.0222700000000025,3.084348964691162,0.48546220409233465,2.8532830000000016
IV-IV,GeSn,M_A,Sn,0.415940163936466,0.16461410045006325,0.12775499999999962,0.31941705867648124,0.15382776867480272,0.01509600000000022
IV-IV,GeSn,M_A,Sr,3.636287260055542,0.3682793254424599,3.676603,3.7164384007453917,0.3091953964854425,3.805589999999998
IV-IV,GeSn,M_B,Cl,3.2232716977596283,0.6340147714686395,3.7110600000000025,4.093222159147262,0.688430626108806,3.795554
IV-IV,GeSn,M_B,Ge,0.5508489249274134,0.2337996239936025,0.10980900000000027,0.8667985141277313,0.27841751006266036,0.16613800000000012
IV-IV,GeSn,M_B,V,0.6174383819103241,0.15694586720060422,-0.888251,0.6795058071613311,0.15460683848475434,-0.9445800000000013
IV-IV,GeSn,M_B,Y,1.801572424173355,0.29572418916554033,2.442148000000002,1.9102635145187379,0.3675272750113441,2.4179199999999987
IV-IV,GeSn,M_i_A,Au,1.6187362998723984,0.31361003083033095,1.6236579999999994,1.7057029753923416,0.2855488872502,1.8099750000000003
IV-IV,GeSn,M_i_A,Cu,1.1664033234119415,0.20224409348759778,0.17642199999999963,1.285277259349823,0.23502386417282362,0.23275199999999985
IV-IV,GeSn,M_i_A,F,2.0104663908481597,0.4092039433724042,1.7633870000000005,2.3576759696006775,0.40330070688506775,1.7915520000000007
IV-IV,GeSn,M_i_A,Ge,2.1133708506822586,0.22139716360151412,2.036530999999998,2.1749835669994355,0.196640020185405,2.0928600000000013
IV-IV,GeSn,M_i_A,Os,4.153075534105301,0.3281407106427316,4.497376000000002,4.324330651760102,0.29976941273248026,4.384718
IV-IV,GeSn,M_i_A,P,2.7024096846580505,0.4054615933898181,2.8178649999999985,3.1937160968780516,0.4093620604301758,2.892970000000002
IV-IV,GeSn,M_i_A,Sn,2.4313332229852676,0.2932733705294536,2.358560999999999,2.4688583850860595,0.24483106637719734,2.3022320000000023
IV-IV,GeSn,M_i_B,Co,1.5041716188192367,0.32147917771477474,2.8787399999999974,1.3366328001022338,0.3207297862629642,2.766081999999998
IV-IV,GeSn,M_i_B,Ga,1.9851553380489348,0.25931061706306285,1.2946930000000008,2.032355400919914,0.2046656334369193,1.2946930000000008
IV-IV,GeSn,M_i_B,Ge,2.1685905307531357,0.2599851583744432,2.277418999999999,2.2437014669179915,0.2500985141882787,2.333748
IV-IV,GeSn,M_i_B,Hf,4.1222007930278775,0.26573281636361595,4.102451000000001,4.035131096839905,0.27168375661502997,3.989793
