,Type,Site,Impurity,AB,(-1/-2)_DFT,train_mean,train_std
953,IV-IV,M_i_A,Ge,GeC,2.98,2.691196780241433,0.04780896846725153
954,IV-IV,M_i_B,Ge,GeC,3.05,2.724902922193069,0.04914577757024356
955,IV-IV,M_i_neut,Ge,GeC,2.96,2.6921325174394366,0.04925507064383272
956,IV-IV,M_A,C,SnC,1.6,1.4120594513307747,0.06526868712243779
957,IV-IV,M_B,Sn,SnC,2.18,2.3866084588771566,0.040739052721486015
958,IV-IV,M_i_A,C,SnC,1.77,1.8582145560935501,0.05398159510777744
959,IV-IV,M_i_neut,C,SnC,2.13,1.8686273867071912,0.049615828893631676
960,IV-IV,M_i_B,Sn,SnC,2.36,2.3457038453248864,0.042410236732272406
961,IV-IV,M_i_neut,Sn,SnC,2.21,2.278900852442311,0.03941495008002899
962,IV-IV,M_A,Ge,SiGe,1.15,1.0581320970585872,0.027532797982159716
963,IV-IV,M_B,Si,SiGe,1.11,1.1219490180103446,0.02350588893976698
964,IV-IV,M_i_A,Ge,SiGe,1.35,1.220448944107795,0.017892938234902254
965,IV-IV,M_i_neut,Ge,SiGe,1.23,1.2180398155320318,0.018622218933730898
966,IV-IV,M_i_A,Si,SiGe,1.31,1.1975222502315295,0.024643919664260803
967,IV-IV,M_i_B,Si,SiGe,1.12,1.1931020877045948,0.0237683476391177
968,IV-IV,M_A,Sn,SiSn,1.01,0.9359556009586851,0.0294954952129978
969,IV-IV,M_B,Si,SiSn,0.85,0.784269733632845,0.04121549889153963
970,IV-IV,M_i_A,Sn,SiSn,1.22,1.1101930796028419,0.017831679853027048
971,IV-IV,M_i_B,Sn,SiSn,1.18,1.0622224814156986,0.024411569962212446
972,IV-IV,M_i_neut,Sn,SiSn,1.14,1.105373504741935,0.020437918185027604
973,IV-IV,M_i_A,Si,SiSn,1.03,1.0118127083234814,0.031650611261489645
974,IV-IV,M_i_B,Si,SiSn,1.11,0.9987061129841077,0.033570363849765986
975,IV-IV,M_i_neut,Si,SiSn,0.97,1.0070755891681888,0.03402252558502132
976,IV-IV,M_A,Sn,GeSn,0.78,0.6953449017085244,0.03072114395786675
977,IV-IV,M_i_A,Sn,GeSn,0.88,0.8670996651122438,0.01460283486903995
978,IV-IV,M_i_B,Sn,GeSn,0.92,0.8432844294912669,0.017129097931657608
979,IV-IV,M_i_neut,Sn,GeSn,0.83,0.8628075103456183,0.01780339735619014
980,IV-IV,M_i_A,Ge,GeSn,0.8,0.759857421871841,0.022279823024545578
981,IV-IV,M_i_B,Ge,GeSn,0.83,0.7446795483222587,0.020778204598698877
982,IV-IV,M_i_neut,Ge,GeSn,0.79,0.7597910352068344,0.022243231589045002
