,Type,Site,Impurity,AB,∆H (B-rich)_DFT,train_mean,train_std
960,II-VI,M_A,Br,CdSe,3.2430458069999997,3.2237267854605434,0.14226213879208538
961,II-VI,M_A,I,CdSe,2.997505748,2.555161034194576,0.16713678012391633
962,II-VI,M_A,Sc,CdSe,1.542786714,2.4855019404388394,0.08907866078474926
963,II-VI,M_A,Ti,CdSe,2.372862555,2.2946954889938724,0.10898518678114526
964,II-VI,M_A,V,CdSe,2.076034595,2.407868540825217,0.10687430410174888
965,II-VI,M_A,Cr,CdSe,1.671867995,1.742784153067948,0.0928142858387
966,II-VI,M_A,Mn,CdSe,0.25765912,1.004681940457144,0.12565849154072561
967,II-VI,M_A,Fe,CdSe,1.44778796,1.8540190363042128,0.0867794650924683
968,II-VI,M_A,Co,CdSe,4.66490678,1.5783132943841864,0.07113970668556721
969,II-VI,M_A,Ni,CdSe,1.637697095,1.5559525248484736,0.10209331653591619
970,II-VI,M_A,Zn,CdSe,0.271216638,1.4269332656690992,0.11003024309965106
971,II-VI,M_A,Y,CdSe,1.663685424,3.1065828405748306,0.10002923699367343
972,II-VI,M_A,Zr,CdSe,3.164949823,3.109155891550537,0.11043350044597935
973,II-VI,M_A,Nb,CdSe,3.059669579,3.432806641179174,0.11190837276821236
974,II-VI,M_A,Mo,CdSe,3.912191595,3.542512191176911,0.08346089057592754
975,II-VI,M_A,Tc,CdSe,1.96750497,2.6931675113486166,0.09759288279735263
976,II-VI,M_A,Rh,CdSe,3.34299306,2.305018274135321,0.1054360624175012
977,II-VI,M_A,Pd,CdSe,1.760336125,1.055371838021739,0.0977464165253562
978,II-VI,M_A,Ag,CdSe,0.7658612659999999,0.2422907799878081,0.126880711372104
979,II-VI,M_A,Cd,CdSe,-0.000246443,0.6606033788262915,0.13769309229649473
980,II-VI,M_A,La,CdSe,2.15726207,2.5154168254079083,0.14275965140492672
981,II-VI,M_A,Hf,CdSe,0.34444027299999996,2.680850674800989,0.14703623661179205
982,II-VI,M_A,Ta,CdSe,1.32921892,3.6687234992347326,0.14150692506337853
983,II-VI,M_A,W,CdSe,2.96518798,3.506346135156753,0.17297613348451368
984,II-VI,M_A,Re,CdSe,3.10745368,3.731948567958945,0.1424516149978795
985,II-VI,M_A,Os,CdSe,3.25717731,3.0455901682390225,0.13580839669639302
986,II-VI,M_A,Ir,CdSe,2.5963628880000003,2.1277093319962446,0.11725257599885289
987,II-VI,M_A,Pt,CdSe,2.581869975,1.4481215631197277,0.17183547272760022
988,II-VI,M_A,Au,CdSe,1.160842903,0.996114170191937,0.13960197217311549
989,II-VI,M_A,Hg,CdSe,0.148186498,0.2016149092655899,0.14671979619777167
990,II-VI,M_B,Li,CdSe,5.498897209,3.9523982379706184,0.21632721154278522
991,II-VI,M_B,Na,CdSe,7.18422077,4.712118849838378,0.16283368427445197
992,II-VI,M_B,K,CdSe,5.731147471,5.41415433181061,0.12895229414291182
993,II-VI,M_B,Rb,CdSe,5.582641284,6.381957402031318,0.14891399599003885
994,II-VI,M_B,Cs,CdSe,5.424350973999999,8.31992365069021,0.39305064355172037
995,II-VI,M_B,Be,CdSe,6.658385097999999,6.87323163998268,0.12140648752291973
996,II-VI,M_B,Mg,CdSe,6.400436148,5.220233835891749,0.14646081618672702
997,II-VI,M_B,Sr,CdSe,8.288934148,7.720420025649979,0.09966975105810769
998,II-VI,M_B,Ba,CdSe,8.576128705,8.280075711906445,0.2695218993209861
999,II-VI,M_B,B,CdSe,5.712572777999999,6.349129993145249,0.11015537240429821
1000,II-VI,M_B,Al,CdSe,6.102353996000001,4.624074489598939,0.15549577624585328
1001,II-VI,M_B,Ga,CdSe,5.103368236000001,4.2444315645492265,0.12589335371744115
1002,II-VI,M_B,In,CdSe,5.038782337,4.480159762673336,0.09466188350337426
1003,II-VI,M_B,Tl,CdSe,4.3477451380000005,4.74412554088955,0.20942066685238
1004,II-VI,M_B,C,CdSe,6.50914622,7.356053527283282,0.1212455198259191
1005,II-VI,M_B,Sn,CdSe,4.466274225,4.0494579349213975,0.10476897390814698
1006,II-VI,M_B,Pb,CdSe,4.766406628,3.6763101785675687,0.10357996371540501
1007,II-VI,M_B,N,CdSe,3.2467824110000003,3.6193366996872136,0.14489842688989552
1008,II-VI,M_B,P,CdSe,2.33398099,3.4351265099755226,0.10263452392418358
1009,II-VI,M_B,As,CdSe,2.370701634,2.816092161681408,0.14917508459373074
1010,II-VI,M_B,Sb,CdSe,2.9181600860000003,2.9075638108667112,0.12430077309324569
1011,II-VI,M_B,Bi,CdSe,3.593756871,2.91685466535111,0.19539873527250598
1012,II-VI,M_B,O,CdSe,0.8926210290000001,2.6521003333751225,0.14500367994809066
1013,II-VI,M_B,S,CdSe,0.216377415,2.47527811453975,0.1306500255302518
1014,II-VI,M_B,Se,CdSe,-0.00043056800000000004,1.849284719924317,0.14916819592706326
1015,II-VI,M_B,Te,CdSe,0.41677277700000004,1.9285466835191962,0.1597990934737597
1016,II-VI,M_B,F,CdSe,1.941550277,1.37803056694869,0.19243024820475388
1017,II-VI,M_B,Cl,CdSe,1.226179923,2.299663019051839,0.18482269757059114
1018,II-VI,M_B,Br,CdSe,1.148495808,1.4043251142180453,0.155781873788032
1019,II-VI,M_B,I,CdSe,1.157475748,1.5946385550730198,0.17614927263395577
1020,II-VI,M_B,Sc,CdSe,9.328376714,6.830496584877814,0.12415058819909691
1021,II-VI,M_B,Ti,CdSe,9.432762555,6.7214244932479,0.10439006094124875
1022,II-VI,M_B,V,CdSe,8.123464595,6.73333371377182,0.08944903947884719
1023,II-VI,M_B,Cr,CdSe,6.881457995,5.78837331219516,0.08663551101501446
1024,II-VI,M_B,Mn,CdSe,6.26597912,5.10980562056516,0.09477828638461996
1025,II-VI,M_B,Fe,CdSe,6.39755796,5.73006411201914,0.08193773874226339
1026,II-VI,M_B,Co,CdSe,7.93922678,5.275567634533584,0.09524046596713581
1027,II-VI,M_B,Ni,CdSe,4.977627095,4.8173702708104615,0.11312923191674278
1028,II-VI,M_B,Cu,CdSe,4.324378441,3.9581482668445487,0.11936362917044181
1029,II-VI,M_B,Zn,CdSe,5.218546638,3.4384962678132505,0.110202435958039
1030,II-VI,M_B,Y,CdSe,9.964325424,8.254828114152938,0.11352069890835567
1031,II-VI,M_B,Zr,CdSe,10.76792982,8.092844893665362,0.12180511679159274
1032,II-VI,M_B,Nb,CdSe,9.821229579,8.26244181950609,0.11211961273166153
1033,II-VI,M_B,Mo,CdSe,9.428911595,7.982041699060254,0.10336510091350062
1034,II-VI,M_B,Tc,CdSe,7.09031497,7.229394501999101,0.10042945535345099
1035,II-VI,M_B,Ru,CdSe,7.322957402,6.881882648608008,0.09964989484979357
1036,II-VI,M_B,Rh,CdSe,6.86772306,6.014885550921717,0.09564302390194437
1037,II-VI,M_B,Pd,CdSe,3.497046125,5.267967231191328,0.10635743955444371
1038,II-VI,M_B,Ag,CdSe,3.362081266,3.559865280511051,0.11332775038101123
1039,II-VI,M_B,La,CdSe,10.60370207,9.021046000625825,0.24504425825320364
1040,II-VI,M_B,Ta,CdSe,8.84526892,9.27765028891612,0.147804585790545
1041,II-VI,M_B,W,CdSe,9.58220798,8.741238553369314,0.12409183225627338
1042,II-VI,M_B,Re,CdSe,8.27197368,8.956613091049674,0.1030249573179296
1043,II-VI,M_B,Ir,CdSe,5.787542888,5.916057341710648,0.10400435354099764
1044,II-VI,M_B,Pt,CdSe,3.807499975,4.745864119730598,0.11129647709256461
1045,II-VI,M_B,Au,CdSe,2.7218529030000003,3.1938272660097673,0.11833564081418058
1046,II-VI,M_B,Hg,CdSe,3.594606498,3.4605426808785573,0.14894039585424393
1047,II-VI,M_i_A,Li,CdSe,1.546507209,2.540238218750862,0.16150911510067206
1048,II-VI,M_i_A,Na,CdSe,3.46017077,3.2491452763076665,0.10511772204560335
1049,II-VI,M_i_A,Rb,CdSe,3.197011284,4.524291641242977,0.11388093074959219
1050,II-VI,M_i_A,Cs,CdSe,3.897380974,4.933836115765122,0.13189917656740874
1051,II-VI,M_i_A,Be,CdSe,4.870525098,4.343976434682723,0.11316713030588164
1052,II-VI,M_i_A,Mg,CdSe,3.593796148,3.274482134493412,0.09983820573952723
1053,II-VI,M_i_A,Ca,CdSe,3.6001981080000003,4.600559988719128,0.09709271673168034
1054,II-VI,M_i_A,Sr,CdSe,3.9025041480000002,5.080351183844197,0.08977115238486932
1055,II-VI,M_i_A,Ba,CdSe,4.602598705,5.10071827325754,0.09318504158449552
1056,II-VI,M_i_A,B,CdSe,5.237002778,5.088456794957783,0.10428270387156749
1057,II-VI,M_i_A,Al,CdSe,4.456233996,3.80354873016842,0.09848871108018122
1058,II-VI,M_i_A,Ga,CdSe,3.204788236,3.693895249913008,0.09779994281140987
1059,II-VI,M_i_A,In,CdSe,3.488832337,3.768633363244848,0.08277015209744555
1060,II-VI,M_i_A,Tl,CdSe,2.568335138,3.2835143040257906,0.09283230042373776
1061,II-VI,M_i_A,C,CdSe,6.99433622,6.536316530516851,0.08735437779000955
1062,II-VI,M_i_A,Si,CdSe,5.12703091,4.165046157838393,0.08817825228995836
1063,II-VI,M_i_A,Ge,CdSe,3.896426499,4.197670902449892,0.09063493550089055
1064,II-VI,M_i_A,Sn,CdSe,3.974444225,4.112379801512112,0.09839986179714644
1065,II-VI,M_i_A,Pb,CdSe,3.864946628,3.6730319755551464,0.08115076442816398
1066,II-VI,M_i_A,N,CdSe,4.295322411,3.4503541143661445,0.15877359073339087
1067,II-VI,M_i_A,P,CdSe,3.95046099,3.754427590355521,0.0889791365470171
1068,II-VI,M_i_A,As,CdSe,3.8186716339999998,3.888884327787629,0.07724757788679941
1069,II-VI,M_i_A,Sb,CdSe,4.561810086,4.101457187554902,0.07687620932735074
1070,II-VI,M_i_A,O,CdSe,2.7849310289999996,2.764707347890597,0.14066910970885263
1071,II-VI,M_i_A,S,CdSe,3.111567415,3.3776244221083003,0.08165540483240669
1072,II-VI,M_i_A,Te,CdSe,3.767792777,3.8965418739308944,0.08092172960474397
1073,II-VI,M_i_A,Cl,CdSe,2.436729923,3.569424400449683,0.10801623658659477
1074,II-VI,M_i_A,Br,CdSe,2.984685808,3.4931619282169457,0.10762516584404652
1075,II-VI,M_i_A,I,CdSe,3.8620357480000003,4.168930995280644,0.08331952574483084
1076,II-VI,M_i_A,Sc,CdSe,5.298756714,5.256994841300279,0.0756351583312944
1077,II-VI,M_i_A,Ti,CdSe,5.578092555,5.204648798729625,0.07233412538682539
1078,II-VI,M_i_A,V,CdSe,5.043424595,5.2219510642070945,0.0561715000006866
1079,II-VI,M_i_A,Cr,CdSe,4.013667995,4.256477289583961,0.059038952545508075
1080,II-VI,M_i_A,Mn,CdSe,3.70581912,3.3311479844385956,0.08920549661405491
1081,II-VI,M_i_A,Co,CdSe,6.22359678,3.8272472291469093,0.06872988769500558
1082,II-VI,M_i_A,Ni,CdSe,3.671997095,3.538221987097544,0.07251002498806881
1083,II-VI,M_i_A,Cu,CdSe,2.608748441,2.806748490943909,0.09191213682475467
1084,II-VI,M_i_A,Zn,CdSe,3.265576638,3.0371428584297258,0.07483272086318439
1085,II-VI,M_i_A,Y,CdSe,5.300365424,6.376641162474689,0.06870664994359278
1086,II-VI,M_i_A,Zr,CdSe,6.513919822999999,6.393021619235571,0.08772616518954511
1087,II-VI,M_i_A,Nb,CdSe,6.099949579,6.68857389813696,0.08245673880816227
1088,II-VI,M_i_A,Mo,CdSe,7.070801595,6.257599851364011,0.07190437209111217
1089,II-VI,M_i_A,Tc,CdSe,4.87362497,5.503923796180436,0.06519755861693512
1090,II-VI,M_i_A,Ru,CdSe,5.377337402,5.1646341560977,0.06582069444573584
1091,II-VI,M_i_A,Rh,CdSe,5.04281306,4.42924280629838,0.06358337830750668
1092,II-VI,M_i_A,Pd,CdSe,2.215456125,3.806795354714675,0.07388469970532581
1093,II-VI,M_i_A,Ag,CdSe,1.693301266,2.5137222823227576,0.09756147535156266
1094,II-VI,M_i_A,La,CdSe,5.63626207,6.188491334051883,0.11194002491575195
1095,II-VI,M_i_A,Hf,CdSe,4.361710273,6.249092462458691,0.11708863109699118
1096,II-VI,M_i_A,Ta,CdSe,4.82774892,6.950909084596418,0.11490345965223596
1097,II-VI,M_i_A,W,CdSe,6.59898798,6.42866253873701,0.10355049524785094
1098,II-VI,M_i_A,Re,CdSe,6.51964368,6.628604164448004,0.10613527598600132
1099,II-VI,M_i_A,Os,CdSe,6.21440731,5.339742360750454,0.0770615584711054
1100,II-VI,M_i_A,Ir,CdSe,5.0031128869999995,4.008794090155799,0.09789469273443327
1101,II-VI,M_i_A,Pt,CdSe,3.794149975,3.3497469365676578,0.08489652049142209
1102,II-VI,M_i_A,Hg,CdSe,2.272746498,2.815804056758831,0.07330225166244822
1103,II-VI,M_i_B,Li,CdSe,1.1803372090000002,2.4959259247091947,0.16902963818122274
1104,II-VI,M_i_B,Na,CdSe,3.43819077,3.087393813469042,0.11506366070738332
1105,II-VI,M_i_B,K,CdSe,2.8162774710000003,3.560434480369591,0.102785301443713
1106,II-VI,M_i_B,Rb,CdSe,3.6673012839999997,4.405666668598274,0.10053820886244888
1107,II-VI,M_i_B,Cs,CdSe,4.849590974,4.944547648958532,0.15709907053044414
1108,II-VI,M_i_B,Be,CdSe,3.6670250980000003,4.289720684530508,0.11630052619508811
1109,II-VI,M_i_B,Mg,CdSe,3.115266148,3.0601085504351144,0.09378406404065165
1110,II-VI,M_i_B,Ca,CdSe,3.737248108,4.271588450555835,0.09902601336622041
1111,II-VI,M_i_B,Ba,CdSe,5.181148705,5.105132028360802,0.09009764480617816
1112,II-VI,M_i_B,Al,CdSe,4.384843996,3.5849046074396513,0.11050632988776565
1113,II-VI,M_i_B,Ga,CdSe,3.2576282360000004,3.5048638849691542,0.09695767997797043
1114,II-VI,M_i_B,In,CdSe,3.649142337,3.678107264098844,0.08797894027976864
1115,II-VI,M_i_B,Tl,CdSe,2.864505138,3.3543213869742217,0.08254851668767936
1116,II-VI,M_i_B,C,CdSe,7.33591622,6.450681754084949,0.08945432992065921
1117,II-VI,M_i_B,Si,CdSe,4.91541091,3.9395177977210465,0.10069911157554791
1118,II-VI,M_i_B,Ge,CdSe,3.833586499,4.026318073778301,0.09332446814418704
1119,II-VI,M_i_B,Sn,CdSe,4.198644225,4.0422541251544555,0.09065291421649402
1120,II-VI,M_i_B,Pb,CdSe,4.203066628,3.7673128750845977,0.07234012414817019
1121,II-VI,M_i_B,N,CdSe,4.652622411,3.347736346254783,0.1463679568481358
1122,II-VI,M_i_B,P,CdSe,4.27395099,3.534058410184007,0.07959328202707397
1123,II-VI,M_i_B,As,CdSe,4.098281634,3.696213608127607,0.08022445067216248
1124,II-VI,M_i_B,Sb,CdSe,4.800760086,4.045810574952845,0.08448982563516477
1125,II-VI,M_i_B,Bi,CdSe,5.229816871000001,4.092022999783258,0.07842371497130089
1126,II-VI,M_i_B,O,CdSe,3.5904110289999998,2.660264014665312,0.1431862241230054
1127,II-VI,M_i_B,S,CdSe,3.582427415,3.144899219465907,0.08453148234612272
1128,II-VI,M_i_B,Te,CdSe,4.041532777,3.909165673670482,0.07701836475767057
1129,II-VI,M_i_B,F,CdSe,2.311380278,1.8817703434614235,0.12249829250682752
1130,II-VI,M_i_B,Br,CdSe,3.4506958080000003,3.3299986299548827,0.1090565521560876
1131,II-VI,M_i_B,I,CdSe,4.212405748,4.14503919996108,0.07057960544376007
1132,II-VI,M_i_B,Sc,CdSe,5.118306714,4.958220337722642,0.09721269295442263
1133,II-VI,M_i_B,Ti,CdSe,5.548852555,4.924019320109796,0.06973417253856432
1134,II-VI,M_i_B,V,CdSe,5.018774595,4.955386889289181,0.06309775452038234
1135,II-VI,M_i_B,Cr,CdSe,3.622147995,3.9887791940138513,0.06555216368216879
1136,II-VI,M_i_B,Mn,CdSe,3.05576912,3.079862378813297,0.07978235370384004
1137,II-VI,M_i_B,Fe,CdSe,4.23521796,3.78935104213783,0.06761532413650283
1138,II-VI,M_i_B,Co,CdSe,5.70153678,3.5777950676915635,0.06471708152147457
1139,II-VI,M_i_B,Ni,CdSe,3.186227095,3.257826913249385,0.06289047846887941
1140,II-VI,M_i_B,Cu,CdSe,2.086678441,2.559579792963107,0.07540388778304023
1141,II-VI,M_i_B,Zn,CdSe,3.310086638,2.8057059433659814,0.07519713202309468
1142,II-VI,M_i_B,Y,CdSe,5.536045424,6.201845829979263,0.07180597790150006
1143,II-VI,M_i_B,Zr,CdSe,6.900059822999999,6.2158589257681625,0.09755241540844896
1144,II-VI,M_i_B,Nb,CdSe,6.7286595789999994,6.480658877185428,0.09176241518308063
1145,II-VI,M_i_B,Mo,CdSe,6.351611595,6.053579585534685,0.07312140654460654
1146,II-VI,M_i_B,Tc,CdSe,4.58039497,5.3326666193108165,0.06749803163699376
1147,II-VI,M_i_B,Ru,CdSe,5.384937402,4.984306886435583,0.05863338400699068
1148,II-VI,M_i_B,Rh,CdSe,5.07750306,4.207029634700632,0.06883631561142227
1149,II-VI,M_i_B,Ag,CdSe,1.5428312659999999,2.328182864264511,0.08471730260576951
1150,II-VI,M_i_B,Hf,CdSe,4.513990273,6.277789870722957,0.1137722379604958
1151,II-VI,M_i_B,Ta,CdSe,5.42301892,6.982001618024535,0.11584790867606436
1152,II-VI,M_i_B,W,CdSe,6.25354798,6.45076398630718,0.10144094318529823
1153,II-VI,M_i_B,Re,CdSe,6.32870368,6.683084015942995,0.10282995034748438
1154,II-VI,M_i_B,Os,CdSe,6.08748731,5.393956349390327,0.09268639577750412
1155,II-VI,M_i_B,Ir,CdSe,4.990522888,4.0450927126183736,0.10645500167289493
1156,II-VI,M_i_B,Pt,CdSe,3.463349975,3.3503354812149295,0.1159516982008109
1157,II-VI,M_i_B,Au,CdSe,2.144122903,2.0024654363517334,0.10320793974649244
1158,II-VI,M_i_B,Hg,CdSe,2.477116498,2.8394829689742496,0.08691774368788088
1159,II-VI,M_i_neut,Li,CdSe,1.568327209,2.542199652638565,0.15098712627287275
1160,II-VI,M_i_neut,Na,CdSe,3.97382077,3.2861960138003794,0.11445298317554346
1161,II-VI,M_i_neut,K,CdSe,3.4027974710000004,3.9446704891994657,0.08474805485959858
1162,II-VI,M_i_neut,Rb,CdSe,4.143021284,4.667199021130594,0.10830716484372617
1163,II-VI,M_i_neut,Cs,CdSe,4.331960973999999,5.09839008217807,0.1391967943515718
1164,II-VI,M_i_neut,Be,CdSe,3.6220150980000003,4.355496919940147,0.1207560288010505
1165,II-VI,M_i_neut,Mg,CdSe,3.7362561480000003,3.3174207439622734,0.09397108611736486
1166,II-VI,M_i_neut,Sr,CdSe,5.012554148,5.237590032291552,0.08460993845238683
1167,II-VI,M_i_neut,Ba,CdSe,5.623028705,5.275809994205337,0.09944664508689408
1168,II-VI,M_i_neut,B,CdSe,5.2071927780000005,5.094187811429244,0.08787003731653117
1169,II-VI,M_i_neut,Al,CdSe,4.936953996000001,3.823795335858563,0.10062700031611942
1170,II-VI,M_i_neut,Ga,CdSe,3.8430182360000003,3.719299560524297,0.09287833763985787
1171,II-VI,M_i_neut,In,CdSe,4.144732337,3.841284848995759,0.07060052406851582
1172,II-VI,M_i_neut,Tl,CdSe,3.354805137,3.286244387836221,0.08774538060339075
1173,II-VI,M_i_neut,C,CdSe,6.89010622,6.550302916356031,0.08998339781027849
1174,II-VI,M_i_neut,Si,CdSe,5.08863091,4.191508990387227,0.10574914939011572
1175,II-VI,M_i_neut,Ge,CdSe,4.122396499,4.194212578960935,0.08820070802426327
1176,II-VI,M_i_neut,Sn,CdSe,4.616244225,4.137344458756525,0.1024413307209333
1177,II-VI,M_i_neut,Pb,CdSe,4.720526628,3.685071298526078,0.07445335314474563
1178,II-VI,M_i_neut,N,CdSe,4.9219024110000005,3.5044245984873243,0.12144840126116266
1179,II-VI,M_i_neut,As,CdSe,3.526261634,3.8751912789525944,0.07377320635313551
1180,II-VI,M_i_neut,Sb,CdSe,4.258580086,4.142052744141109,0.07836918993177429
1181,II-VI,M_i_neut,Bi,CdSe,4.668906871,4.011326527703744,0.07589341698273086
1182,II-VI,M_i_neut,O,CdSe,2.7836610289999997,2.807647210542845,0.13452377372352908
1183,II-VI,M_i_neut,S,CdSe,3.018607415,3.4130112582440404,0.08558316248131564
1184,II-VI,M_i_neut,Te,CdSe,3.5816227769999998,3.946865676400404,0.0800283192668258
1185,II-VI,M_i_neut,F,CdSe,1.308400278,2.020658005119111,0.13752070523496768
1186,II-VI,M_i_neut,Cl,CdSe,2.450389923,3.6009833703077176,0.09348709457766573
1187,II-VI,M_i_neut,Br,CdSe,2.987745808,3.4998852369378364,0.10855923117192555
1188,II-VI,M_i_neut,I,CdSe,3.800575748,4.25022158098197,0.08817124508635321
1189,II-VI,M_i_neut,Sc,CdSe,5.940396713999999,5.307064730322127,0.08333966815350409
1190,II-VI,M_i_neut,Ti,CdSe,5.567312555,5.245701731397953,0.0785937212793269
1191,II-VI,M_i_neut,V,CdSe,5.008034595,5.244228857691557,0.05875395136658531
1192,II-VI,M_i_neut,Cr,CdSe,3.896657995,4.260801950083991,0.0747601003387094
1193,II-VI,M_i_neut,Mn,CdSe,3.06553912,3.3333000779063164,0.08862397496792683
1194,II-VI,M_i_neut,Fe,CdSe,3.92609796,4.057398620658128,0.07758721573178515
1195,II-VI,M_i_neut,Cu,CdSe,2.0357184409999998,2.7863808327005612,0.08824555976603912
1196,II-VI,M_i_neut,Zn,CdSe,3.570386638,3.026787646015357,0.07146225670912143
1197,II-VI,M_i_neut,Y,CdSe,6.485605424,6.495132960580588,0.07327961203417072
1198,II-VI,M_i_neut,Zr,CdSe,6.743729823,6.495975281305611,0.07587511364634264
1199,II-VI,M_i_neut,Nb,CdSe,6.584299579,6.767818390071037,0.09700061079446494
1200,II-VI,M_i_neut,Mo,CdSe,6.599791595,6.3201459840749745,0.070609087870507
1201,II-VI,M_i_neut,Tc,CdSe,4.55545497,5.61571683450711,0.061699592641412525
1202,II-VI,M_i_neut,Ru,CdSe,5.175727402,5.220530579115872,0.0641241000638851
1203,II-VI,M_i_neut,Rh,CdSe,4.80187306,4.445364204535889,0.05621140872949351
1204,II-VI,M_i_neut,Pd,CdSe,1.913946125,3.82783410395744,0.07208585271017395
1205,II-VI,M_i_neut,La,CdSe,6.76177207,6.3288463660419385,0.11283723325198937
1206,II-VI,M_i_neut,Hf,CdSe,4.354810273,6.350095408826315,0.15050594402868425
1207,II-VI,M_i_neut,Ta,CdSe,5.07899892,7.011951490876646,0.1116248817210519
1208,II-VI,M_i_neut,W,CdSe,6.14999798,6.44790231941314,0.10836886547328033
1209,II-VI,M_i_neut,Re,CdSe,6.21830368,6.71474172496692,0.10647971626918995
1210,II-VI,M_i_neut,Os,CdSe,5.49333731,5.371935882782969,0.09850616842566166
1211,II-VI,M_i_neut,Ir,CdSe,4.326792888,4.02388143867479,0.0985480091665644
1212,II-VI,M_i_neut,Pt,CdSe,3.068489975,3.3065408977291098,0.10156101201415914
1213,II-VI,M_i_neut,Au,CdSe,2.046592903,1.9658696876433588,0.09229597564378753
1214,II-VI,M_i_neut,Hg,CdSe,2.759546497,2.8078371131139717,0.09075868264744155
1215,II-VI,M_A,Li,CdS,1.001579749,0.9812734737875308,0.1997565758617836
1216,II-VI,M_A,Na,CdS,3.140376887,1.4889342830045802,0.11203344667113631
1217,II-VI,M_A,K,CdS,1.95072829,1.8471393035424615,0.10625809786000938
1218,II-VI,M_A,Rb,CdS,2.308913252,1.8466326381610902,0.10867937621211941
1219,II-VI,M_A,Cs,CdS,2.531377698,1.4224477946767802,0.18505294851800394
1220,II-VI,M_A,Be,CdS,0.661161268,3.0369867431466457,0.21294158691879864
1221,II-VI,M_A,Mg,CdS,0.13983979800000002,1.6616964826688894,0.17683374698567736
1222,II-VI,M_A,Ca,CdS,0.708284848,2.678818372174425,0.13365002201086265
1223,II-VI,M_A,Sr,CdS,0.8802450079999999,2.3549640002257726,0.12676200708558888
1224,II-VI,M_A,Ba,CdS,1.148150057,1.7116301974130608,0.11710010442413987
1225,II-VI,M_A,B,CdS,2.39316092,4.262537724037493,0.12435366699897696
1226,II-VI,M_A,Al,CdS,0.952267381,2.6902723182833044,0.10285343677171895
1227,II-VI,M_A,Ga,CdS,0.996213275,2.321753225448525,0.11616900185363994
1228,II-VI,M_A,Tl,CdS,0.837197009,0.22849875972568273,0.14103245359390787
1229,II-VI,M_A,C,CdS,5.25247622,6.355117231517514,0.14707062482774425
1230,II-VI,M_A,Si,CdS,2.933327422,3.6929289760228485,0.12504173993020512
1231,II-VI,M_A,Ge,CdS,1.258351545,3.3642243677516612,0.13533015449997857
1232,II-VI,M_A,Sn,CdS,1.168794237,2.091165120247738,0.10755437940762523
1233,II-VI,M_A,Pb,CdS,0.7587938879999999,0.926167046337669,0.12947848355125202
1234,II-VI,M_A,N,CdS,5.165079078,3.0803165040589535,0.1921714746688817
1235,II-VI,M_A,P,CdS,2.897209029,3.043007300029011,0.12378524181805571
1236,II-VI,M_A,As,CdS,1.885901904,3.041620854380563,0.18719909036672436
1237,II-VI,M_A,Sb,CdS,1.818634563,1.9272593557813178,0.1185631758484526
1238,II-VI,M_A,Bi,CdS,1.605482349,1.0825491585808042,0.1576478145822602
1239,II-VI,M_A,Te,CdS,2.652952777,2.3324900865045244,0.1312449276382403
1240,II-VI,M_A,F,CdS,4.952220278,2.610512403163414,0.17827022540494344
1241,II-VI,M_A,Cl,CdS,4.105379923,4.124901243409103,0.13243185648363467
1242,II-VI,M_A,Br,CdS,3.7742358069999997,3.7970454942121243,0.1496265167649481
1243,II-VI,M_A,I,CdS,3.4437157480000002,2.982672667179582,0.16923740760126654
1244,II-VI,M_A,Sc,CdS,1.797692184,3.1637230115746924,0.10884042157868343
1245,II-VI,M_A,Ti,CdS,2.562788875,2.9306638085816656,0.11916697236926267
1246,II-VI,M_A,Cr,CdS,1.8422318480000002,2.464735700414071,0.11367620146442962
1247,II-VI,M_A,Mn,CdS,0.732762707,1.737053119939749,0.13070163452177366
1248,II-VI,M_A,Fe,CdS,1.6877801319999999,2.598099483979116,0.08561530859973236
1249,II-VI,M_A,Co,CdS,4.874438222,2.325795475693313,0.10412486272243962
1250,II-VI,M_A,Ni,CdS,1.707547071,2.323080071742953,0.09835625070690283
1251,II-VI,M_A,Cu,CdS,1.225194342,1.7426457499720165,0.10839531831333828
1252,II-VI,M_A,Zn,CdS,0.30154416300000003,2.0293472165190245,0.13253171813670997
1253,II-VI,M_A,Y,CdS,1.780667134,3.5099128384658584,0.11271634719485199
1254,II-VI,M_A,Nb,CdS,3.122444752,3.948368673554839,0.13148836998325644
1255,II-VI,M_A,Mo,CdS,4.301917437,4.060531007232955,0.10792602678854932
1256,II-VI,M_A,Tc,CdS,3.665493002,3.211396708138082,0.10579294055182768
1257,II-VI,M_A,Ru,CdS,3.693344877,3.4815470096559933,0.09834024891928526
1258,II-VI,M_A,Rh,CdS,3.30051149,2.860344612758598,0.09977486900332518
1259,II-VI,M_A,Pd,CdS,1.806487257,1.5734070547306374,0.09468262930206159
1260,II-VI,M_A,Ag,CdS,1.002850859,0.7749494031456396,0.11151390542299963
1261,II-VI,M_A,Cd,CdS,-0.000476952,1.1086812396487329,0.12984073034338403
1262,II-VI,M_A,La,CdS,2.252366529,2.653202644502199,0.14528496452481346
1263,II-VI,M_A,Hf,CdS,0.69371896,2.5492587726537423,0.17275927724254514
1264,II-VI,M_A,Ta,CdS,1.5316805269999998,3.530001433022877,0.16426676086183392
1265,II-VI,M_A,W,CdS,2.9385455019999998,3.4972698695544153,0.16092869504160612
1266,II-VI,M_A,Re,CdS,2.820027824,3.720918285498062,0.1506210368197238
1267,II-VI,M_A,Os,CdS,3.05925731,3.053638166095059,0.14750258655012738
