,Type,Site,Impurity,AB,(-2/-3)_DFT,train_mean,train_std
958,IV-IV,M_i_A,C,SnC,2.18,2.3387019414291594,0.022705379610347888
959,IV-IV,M_i_neut,C,SnC,2.59,2.343407914733115,0.02182458980669295
960,IV-IV,M_i_B,Sn,SnC,2.65,2.7212979997488955,0.028368526703682232
961,IV-IV,M_i_neut,Sn,SnC,2.5,2.5850715239880833,0.019328803124412815
962,IV-IV,M_A,Ge,SiGe,1.46,1.3471853058585115,0.024178451919267593
963,IV-IV,M_B,Si,SiGe,1.44,1.3054353562354086,0.02292162943190117
964,IV-IV,M_i_A,Ge,SiGe,1.6,1.4434526349937884,0.016931795901956363
965,IV-IV,M_i_neut,Ge,SiGe,1.49,1.4333214767624445,0.01412966673002913
966,IV-IV,M_i_A,Si,SiGe,1.53,1.4108624086967094,0.01620850610989371
967,IV-IV,M_i_B,Si,SiGe,1.38,1.4032443844356686,0.014907049958584415
968,IV-IV,M_A,Sn,SiSn,1.42,1.1722468912996213,0.024277190155145355
969,IV-IV,M_B,Si,SiSn,1.25,1.039160674975936,0.03061625887632622
970,IV-IV,M_i_A,Sn,SiSn,1.44,1.3129227971173867,0.016789378474714838
971,IV-IV,M_i_B,Sn,SiSn,1.23,1.252946339093637,0.017228913278903295
972,IV-IV,M_i_neut,Sn,SiSn,1.44,1.3043839591658168,0.01805937239986733
973,IV-IV,M_i_A,Si,SiSn,1.22,1.193261513501003,0.02010472437617711
974,IV-IV,M_i_B,Si,SiSn,1.29,1.1779111296002602,0.020148924913570444
975,IV-IV,M_i_neut,Si,SiSn,1.25,1.1912712936504477,0.020544471133936253
976,IV-IV,M_A,Sn,GeSn,0.94,0.8511294408967874,0.02672579499729664
977,IV-IV,M_i_A,Sn,GeSn,1.06,0.9975203447104317,0.01652860359461471
978,IV-IV,M_i_B,Sn,GeSn,1.1,0.9868744162949467,0.012431307389933878
979,IV-IV,M_i_neut,Sn,GeSn,1.01,0.9906930070426615,0.017467986341150654
980,IV-IV,M_i_A,Ge,GeSn,0.95,0.92799199019738,0.017200869216364684
981,IV-IV,M_i_B,Ge,GeSn,1.03,0.9214029941541639,0.015473941205227335
982,IV-IV,M_i_neut,Ge,GeSn,0.96,0.9257079657127274,0.01741649970866611
