,Type,Site,Impurity,AB,∆H (A-rich)_DFT,train_mean,train_std
958,II-VI,M_A,F,CdSe,6.127700277000001,4.944469922791674,0.16240395102015254
959,II-VI,M_A,Cl,CdSe,5.433229923,5.5910052007024955,0.1233925131730685
960,II-VI,M_A,Br,CdSe,5.165045807,5.486820669699073,0.12206791114904508
961,II-VI,M_A,I,CdSe,4.919505748,4.5101738677932515,0.13501461319839664
962,II-VI,M_A,Sc,CdSe,0.8847867140000001,1.5587825759211693,0.12231811148540445
963,II-VI,M_A,Ti,CdSe,1.4337301219999998,1.2372990120983574,0.058641975497333486
964,II-VI,M_A,V,CdSe,1.265161843,1.254263731848313,0.07336814651955444
965,II-VI,M_A,Cr,CdSe,1.035965893,1.0763646372400222,0.07839030999422669
966,II-VI,M_A,Mn,CdSe,0.066016653,0.803905513160694,0.11122331530032542
967,II-VI,M_A,Fe,CdSe,0.956735628,1.1698476016350758,0.08018773244935518
968,II-VI,M_A,Co,CdSe,4.329099543,1.5795724111572595,0.08581269991977798
969,II-VI,M_A,Ni,CdSe,2.454319349,1.6842555313610952,0.08829804472467113
970,II-VI,M_A,Zn,CdSe,0.258216638,1.6063781885951378,0.11643361747829342
971,II-VI,M_A,Y,CdSe,1.0056854240000002,1.7847955520534498,0.09272297629263883
972,II-VI,M_A,Zr,CdSe,1.672035705,1.9238205970029714,0.06999925863683325
973,II-VI,M_A,Nb,CdSe,2.0010438369999997,2.740867683697066,0.08369804516382323
974,II-VI,M_A,Mo,CdSe,3.268952895,3.230469584044961,0.10203595103144053
975,II-VI,M_A,Tc,CdSe,3.24450497,2.5864358573695023,0.11313148048915173
976,II-VI,M_A,Rh,CdSe,2.7935021730000003,2.423516876565741,0.09461336790963713
977,II-VI,M_A,Pd,CdSe,3.238414545,1.832521046420874,0.10061007302122182
978,II-VI,M_A,Ag,CdSe,2.292607785,1.4443852729275444,0.10420728025702773
979,II-VI,M_A,Cd,CdSe,-0.000307665,1.2335484719302274,0.11589635064484784
980,II-VI,M_A,La,CdSe,1.312234341,1.3335630926135917,0.11627513535140195
981,II-VI,M_A,Hf,CdSe,0.390146715,2.035972447518195,0.08961203277016447
982,II-VI,M_A,Ta,CdSe,2.47108333,3.6665899634495873,0.09409934102286838
983,II-VI,M_A,W,CdSe,4.24218798,4.500755959393926,0.1338035748644125
984,II-VI,M_A,Re,CdSe,4.38445368,3.6330630357224236,0.1279038533627302
985,II-VI,M_A,Os,CdSe,4.53417731,4.71046896331507,0.09931652990520541
986,II-VI,M_A,Ir,CdSe,3.448724988,3.8333517596890765,0.1022633928228242
987,II-VI,M_A,Pt,CdSe,3.5531096,3.7321446246752688,0.09252400019481392
988,II-VI,M_A,Au,CdSe,3.36000323,3.1016749584587027,0.12084398310747485
989,II-VI,M_A,Hg,CdSe,1.38106403,1.3140413961637,0.14605226850592168
990,II-VI,M_B,Li,CdSe,3.6438674,2.1488957857936217,0.17678675540219096
991,II-VI,M_B,Na,CdSe,5.200185649,3.095469322794518,0.118349296808419
992,II-VI,M_B,K,CdSe,3.4555855139999996,3.2714197622829815,0.1464156763374935
993,II-VI,M_B,Rb,CdSe,3.2151292039999997,3.874053563963365,0.1295770727391211
994,II-VI,M_B,Cs,CdSe,2.9641901739999996,5.079560390352993,0.18278631894493083
995,II-VI,M_B,Be,CdSe,4.039905148,4.358843227496536,0.1502958592087052
996,II-VI,M_B,Mg,CdSe,3.820436148,4.036698036927737,0.12873827646186142
997,II-VI,M_B,Sr,CdSe,5.708934147999999,5.353965572693715,0.11255768250762196
998,II-VI,M_B,Ba,CdSe,5.9395828779999995,5.935594329182297,0.15870611106046123
999,II-VI,M_B,B,CdSe,4.422572778,4.037399645877268,0.11672601335631995
1000,II-VI,M_B,Al,CdSe,2.877353996,2.5559420513930036,0.09323854468032018
1001,II-VI,M_B,Ga,CdSe,2.250518178,2.1882987554059596,0.09527788990717877
1002,II-VI,M_B,In,CdSe,2.967862445,2.3082069515893813,0.10856504420572165
1003,II-VI,M_B,Tl,CdSe,2.5246590319999997,1.0830208745563006,0.16567656109301643
1004,II-VI,M_B,C,CdSe,5.21914622,5.729204086304961,0.13255224468103458
1005,II-VI,M_B,Sn,CdSe,1.996154294,1.9852219321005804,0.09929602963556672
1006,II-VI,M_B,Pb,CdSe,2.22145289,0.6846756668961367,0.13834410366062974
1007,II-VI,M_B,N,CdSe,2.171782411,2.187553745568943,0.16703885158656007
1008,II-VI,M_B,P,CdSe,1.1900542840000001,2.6672258667689555,0.1302494578124587
1009,II-VI,M_B,As,CdSe,1.338914214,2.2382175858675057,0.08799688469286594
1010,II-VI,M_B,Sb,CdSe,1.287338474,1.7925880631862465,0.08796234051272254
1011,II-VI,M_B,Bi,CdSe,1.3458729999999999,0.38997711989622924,0.15806246638188404
1012,II-VI,M_B,O,CdSe,0.818702485,2.1222993910998404,0.13094046237413967
1013,II-VI,M_B,S,CdSe,0.216377415,2.888162043382125,0.09429670429907604
1014,II-VI,M_B,Se,CdSe,0.000445215,2.3130445082684292,0.1032924505752677
1015,II-VI,M_B,Te,CdSe,0.247962655,1.9930813153555498,0.11651424231444796
1016,II-VI,M_B,F,CdSe,1.2965502770000001,1.285494932010813,0.17165185272760816
1017,II-VI,M_B,Cl,CdSe,0.581179923,2.0037440094448598,0.18391009834856598
1018,II-VI,M_B,Br,CdSe,0.5034958079999999,1.854907135739834,0.15739363866401376
1019,II-VI,M_B,I,CdSe,0.512475748,1.7483994041734174,0.14194407265529618
1020,II-VI,M_B,Sc,CdSe,6.1033767139999995,4.091634582265222,0.11465221414407664
1021,II-VI,M_B,Ti,CdSe,5.926630122000001,3.874448776497011,0.086588566771745
1022,II-VI,M_B,V,CdSe,4.745591843,3.7785306210585197,0.09239872121174561
1023,II-VI,M_B,Cr,CdSe,3.678555893,2.8279462818091465,0.10554492499182692
1024,II-VI,M_B,Mn,CdSe,3.5073366530000003,2.7113369249716497,0.11527962144100395
1025,II-VI,M_B,Fe,CdSe,3.339505628,2.561347535795092,0.10799454405555604
1026,II-VI,M_B,Co,CdSe,5.036419543,2.5604667097512785,0.09615133790289501
1027,II-VI,M_B,Ni,CdSe,3.2272493489999996,2.3120376250921337,0.09371592906298613
1028,II-VI,M_B,Cu,CdSe,3.2001999789999998,2.145470465635033,0.11152341049356528
1029,II-VI,M_B,Zn,CdSe,2.638546638,1.9528545028873787,0.09557453937312915
1030,II-VI,M_B,Y,CdSe,6.739325424,5.359511559488811,0.11321565653793139
1031,II-VI,M_B,Zr,CdSe,6.708015705,5.306483021429502,0.08717584195542957
1032,II-VI,M_B,Nb,CdSe,6.195603837,5.407106338616169,0.09789229539978132
1033,II-VI,M_B,Mo,CdSe,6.218672895,5.462964160921399,0.08191426051962696
1034,II-VI,M_B,Tc,CdSe,5.80031497,4.559059237832509,0.09334836656255861
1035,II-VI,M_B,Ru,CdSe,4.78649091,4.157644465390883,0.09958697753492515
1036,II-VI,M_B,Rh,CdSe,3.751232173,3.703995126276567,0.08963541581415019
1037,II-VI,M_B,Pd,CdSe,2.408124545,3.0277873751336264,0.09299319749044234
1038,II-VI,M_B,Ag,CdSe,2.321827785,2.1389727859245213,0.13967160960072902
1039,II-VI,M_B,La,CdSe,7.191674341000001,5.795907672432055,0.1439860436483711
1040,II-VI,M_B,Ta,CdSe,7.42013333,7.636127586792912,0.13107221167581495
1041,II-VI,M_B,W,CdSe,8.29220798,7.217605233410365,0.14188417872697165
1042,II-VI,M_B,Re,CdSe,6.98197368,7.0696830914155155,0.12167275577988974
1043,II-VI,M_B,Ir,CdSe,4.072904988,3.999676332410482,0.1506296319756246
1044,II-VI,M_B,Pt,CdSe,2.2117396,3.1143025609066366,0.1221882056031791
1045,II-VI,M_B,Au,CdSe,2.35401323,1.983132787605486,0.11169655778271549
1046,II-VI,M_B,Hg,CdSe,2.26048403,1.5605067352155964,0.13089332137103812
1047,II-VI,M_i_A,Li,CdSe,0.9814773999999999,1.5825823111828976,0.10987429113426873
1048,II-VI,M_i_A,Na,CdSe,2.7661356489999998,2.5491716913652347,0.10169695544646692
1049,II-VI,M_i_A,Rb,CdSe,2.1194992040000002,3.5435387303366497,0.08811885550293636
1050,II-VI,M_i_A,Cs,CdSe,2.7272201739999997,3.7473023234828617,0.11832679185136744
1051,II-VI,M_i_A,Be,CdSe,3.542045148,2.5822909727370584,0.0872371523070202
1052,II-VI,M_i_A,Mg,CdSe,2.303796148,2.500724913652874,0.08602139803419585
1053,II-VI,M_i_A,Ca,CdSe,2.3101981080000002,2.9964033425207175,0.07240162341930116
1054,II-VI,M_i_A,Sr,CdSe,2.612504148,3.625052484142523,0.09572582419967747
1055,II-VI,M_i_A,Ba,CdSe,3.256052878,4.011805699358606,0.07174274894844289
1056,II-VI,M_i_A,B,CdSe,5.237002778,3.8090917905482558,0.08310271536299421
1057,II-VI,M_i_A,Al,CdSe,2.521233996,2.5301389216731436,0.06226048555720525
1058,II-VI,M_i_A,Ga,CdSe,1.6419381780000002,2.416679748028457,0.05763306396062408
1059,II-VI,M_i_A,In,CdSe,2.707912445,2.8719548022317727,0.07526656265267996
1060,II-VI,M_i_A,Tl,CdSe,2.035249032,2.8019845002165806,0.10189327350709407
1061,II-VI,M_i_A,C,CdSe,6.99433622,6.449970036448074,0.11359291806773004
1062,II-VI,M_i_A,Si,CdSe,3.79659125,3.7647725607397056,0.06789530633548523
1063,II-VI,M_i_A,Ge,CdSe,2.988327453,3.1878440240215453,0.049199444529331046
1064,II-VI,M_i_A,Sn,CdSe,2.794324294,3.2694490402590217,0.0529881762569046
1065,II-VI,M_i_A,Pb,CdSe,2.60999289,3.3345635418275017,0.10109001923380778
1066,II-VI,M_i_A,N,CdSe,4.510322411000001,3.4213261299528077,0.15761286626169305
1067,II-VI,M_i_A,P,CdSe,4.096534284,4.13530745255113,0.09950072732631592
1068,II-VI,M_i_A,As,CdSe,4.076884214,3.6815127674360477,0.06440610013167511
1069,II-VI,M_i_A,Sb,CdSe,4.220988473999999,3.7688387128292704,0.07186051363102519
1070,II-VI,M_i_A,O,CdSe,4.001012485,3.4721110620900744,0.10280277621055077
1071,II-VI,M_i_A,S,CdSe,4.401567415,4.68363887958243,0.09256145423984577
1072,II-VI,M_i_A,Te,CdSe,4.888982655,4.32518432461157,0.0773868352420396
1073,II-VI,M_i_A,Cl,CdSe,3.081729923,4.015400926521963,0.0995971450131626
1074,II-VI,M_i_A,Br,CdSe,3.629685808,4.176903078888882,0.08740045065073161
1075,II-VI,M_i_A,I,CdSe,4.507035748,4.691094177174727,0.08070382265402892
1076,II-VI,M_i_A,Sc,CdSe,3.363756714,3.3798551856462224,0.08006559485755424
1077,II-VI,M_i_A,Ti,CdSe,3.3619601219999997,3.0636367545060637,0.0619549948042479
1078,II-VI,M_i_A,V,CdSe,2.9555518430000003,2.939706360436733,0.06522452232233678
1079,II-VI,M_i_A,Cr,CdSe,2.100765893,2.2746173381703336,0.07178777033065073
1080,II-VI,M_i_A,Mn,CdSe,2.237176653,2.1639699431608284,0.1075777625117185
1081,II-VI,M_i_A,Co,CdSe,4.610789543,2.298526648052571,0.052340433862320374
1082,II-VI,M_i_A,Ni,CdSe,3.211619349,2.2137728144368998,0.05955450921411689
1083,II-VI,M_i_A,Cu,CdSe,2.774569979,2.0531869612682696,0.07394742652680776
1084,II-VI,M_i_A,Zn,CdSe,1.9755766380000002,1.9341380203405703,0.06996787361833884
1085,II-VI,M_i_A,Y,CdSe,3.3653654239999997,4.343751905407421,0.06279580537729548
1086,II-VI,M_i_A,Zr,CdSe,3.744005705,4.257866129484315,0.057491337263108545
1087,II-VI,M_i_A,Nb,CdSe,3.764323837,4.631517325707602,0.057114133671219675
1088,II-VI,M_i_A,Mo,CdSe,5.150562895,4.80866475007655,0.06355457265231544
1089,II-VI,M_i_A,Tc,CdSe,4.87362497,4.2544904191093895,0.05707208655906739
1090,II-VI,M_i_A,Ru,CdSe,4.13087091,4.109964829225861,0.07791606436410035
1091,II-VI,M_i_A,Rh,CdSe,3.216322173,3.3819122800664347,0.06857456140183087
1092,II-VI,M_i_A,Pd,CdSe,2.416534545,2.9050804717981604,0.06948077914580551
1093,II-VI,M_i_A,Ag,CdSe,1.943047785,2.412779306642468,0.06545477552795352
1094,II-VI,M_i_A,La,CdSe,3.5142343410000003,4.334465670469821,0.0976359866461057
1095,II-VI,M_i_A,Hf,CdSe,3.130416715,4.832969783973162,0.062228344819353396
1096,II-VI,M_i_A,Ta,CdSe,4.69261333,5.671070535603114,0.0664594718177125
1097,II-VI,M_i_A,W,CdSe,6.59898798,5.936269865195827,0.10617195704953454
1098,II-VI,M_i_A,Re,CdSe,6.51964368,5.607402237038009,0.06854860146497704
1099,II-VI,M_i_A,Os,CdSe,6.21440731,5.247016900745171,0.06840494334526526
1100,II-VI,M_i_A,Ir,CdSe,4.578474988,4.081911967742049,0.06161617717810868
1101,II-VI,M_i_A,Pt,CdSe,3.4883896,3.5482361242979783,0.07652709922041825
1102,II-VI,M_i_A,Hg,CdSe,2.22862403,2.7234130401826535,0.06807968695611807
1103,II-VI,M_i_B,Li,CdSe,0.6153074000000001,1.558000115273929,0.10229673523806013
1104,II-VI,M_i_B,Na,CdSe,2.7441556489999996,2.5861637400541695,0.10056015686214073
1105,II-VI,M_i_B,K,CdSe,1.830715514,2.9586502445832794,0.1049504545974261
1106,II-VI,M_i_B,Rb,CdSe,2.589789204,3.6263475987062215,0.08288955923837625
1107,II-VI,M_i_B,Cs,CdSe,3.6794301739999997,3.892906614204898,0.1346076705505867
1108,II-VI,M_i_B,Be,CdSe,2.338545148,2.5705790230649455,0.08420890151556351
1109,II-VI,M_i_B,Mg,CdSe,1.825266148,2.526934787668911,0.09164390450992761
1110,II-VI,M_i_B,Ca,CdSe,2.447248108,3.037168475556355,0.07728449595503345
1111,II-VI,M_i_B,Ba,CdSe,3.834602878,4.130642905418078,0.07393156049932563
1112,II-VI,M_i_B,Al,CdSe,2.449843996,2.550788032800182,0.06625530224997934
1113,II-VI,M_i_B,Ga,CdSe,1.6947781780000002,2.443372186703457,0.05440193321891057
1114,II-VI,M_i_B,In,CdSe,2.868222445,2.944223953665896,0.06576477570946758
1115,II-VI,M_i_B,Tl,CdSe,2.331419032,2.863938322592679,0.09350229227361634
1116,II-VI,M_i_B,C,CdSe,7.33591622,6.468738174908042,0.10479882722376609
1117,II-VI,M_i_B,Si,CdSe,3.58497125,3.7922794030487283,0.07288282925788882
1118,II-VI,M_i_B,Ge,CdSe,2.925487452,3.2123894183111843,0.05236263394166211
1119,II-VI,M_i_B,Sn,CdSe,3.0185242939999997,3.31726264002985,0.05638087565551087
1120,II-VI,M_i_B,Pb,CdSe,2.94811289,3.4096248476691726,0.09761288299966976
1121,II-VI,M_i_B,N,CdSe,4.867622411,3.438484117999919,0.1398750490660532
1122,II-VI,M_i_B,P,CdSe,4.420024284,4.1666386127568735,0.09933398700979298
1123,II-VI,M_i_B,As,CdSe,4.356494214,3.6975897485783866,0.0643910636679366
1124,II-VI,M_i_B,Sb,CdSe,4.459938473999999,3.809255666815093,0.07329446746161151
1125,II-VI,M_i_B,Bi,CdSe,4.271933,3.8163694446272274,0.08663426388382478
1126,II-VI,M_i_B,O,CdSe,4.806492485,3.4993969504499454,0.09427771021890474
1127,II-VI,M_i_B,S,CdSe,4.872427415,4.7034178891881355,0.09556478192451459
1128,II-VI,M_i_B,Te,CdSe,5.162722655,4.385002929181484,0.07594023198315264
1129,II-VI,M_i_B,F,CdSe,2.956380278,2.7325892801811684,0.11825513388986658
1130,II-VI,M_i_B,Br,CdSe,4.095695808,4.205402981301592,0.08869882835425223
1131,II-VI,M_i_B,I,CdSe,4.857405748,4.788499327174299,0.07521824473535033
1132,II-VI,M_i_B,Sc,CdSe,3.183306714,3.4042266100264102,0.07440915539923267
1133,II-VI,M_i_B,Ti,CdSe,3.332720122,3.099875162314239,0.06287996497650689
1134,II-VI,M_i_B,V,CdSe,2.930901843,2.9749463437043646,0.07080244003406483
1135,II-VI,M_i_B,Cr,CdSe,1.709245893,2.3011942288944365,0.07452237251270641
1136,II-VI,M_i_B,Mn,CdSe,1.587126653,2.177352961228963,0.10753797555152585
1137,II-VI,M_i_B,Fe,CdSe,2.467165628,2.182152878392101,0.05754236438495493
1138,II-VI,M_i_B,Co,CdSe,4.088729543,2.318437728236981,0.04925111024646236
1139,II-VI,M_i_B,Ni,CdSe,2.7258493489999998,2.2266662474001486,0.05000665642548375
1140,II-VI,M_i_B,Cu,CdSe,2.252499979,2.0661500925357656,0.06678292363175235
1141,II-VI,M_i_B,Zn,CdSe,2.020086638,1.9554422249172183,0.0634031962441834
1142,II-VI,M_i_B,Y,CdSe,3.6010454239999996,4.440561737481461,0.07003398292482405
1143,II-VI,M_i_B,Zr,CdSe,4.130145705,4.316590470974683,0.060406193524633875
1144,II-VI,M_i_B,Nb,CdSe,4.393033837,4.681847995760355,0.05242916300172531
1145,II-VI,M_i_B,Mo,CdSe,4.431372895,4.863341696125151,0.06678958718885661
1146,II-VI,M_i_B,Tc,CdSe,4.58039497,4.30307510870679,0.05913276213488174
1147,II-VI,M_i_B,Ru,CdSe,4.13847091,4.165902337963432,0.06775181839277936
1148,II-VI,M_i_B,Rh,CdSe,3.2510121730000003,3.4474112294677797,0.06883233908386721
1149,II-VI,M_i_B,Ag,CdSe,1.792577785,2.4684115262059914,0.06775624505940121
1150,II-VI,M_i_B,Hf,CdSe,3.282696715,4.910905684028449,0.05958142267567325
1151,II-VI,M_i_B,Ta,CdSe,5.28788333,5.764171325919124,0.07496535621543923
1152,II-VI,M_i_B,W,CdSe,6.25354798,6.021829358173838,0.10201633345599075
1153,II-VI,M_i_B,Re,CdSe,6.32870368,5.6955400651370995,0.07940014696577574
1154,II-VI,M_i_B,Os,CdSe,6.08748731,5.32573505061081,0.07999164815244504
1155,II-VI,M_i_B,Ir,CdSe,4.5658849880000005,4.1644790448723485,0.061858280817591184
1156,II-VI,M_i_B,Pt,CdSe,3.1575896,3.6083212399781575,0.07626250898034032
1157,II-VI,M_i_B,Au,CdSe,3.06628323,2.799298222966235,0.06538583089318013
1158,II-VI,M_i_B,Hg,CdSe,2.43299403,2.787140660441633,0.06575185347410502
1159,II-VI,M_i_neut,Li,CdSe,1.0032974000000001,1.5790426887217415,0.10814283595538643
1160,II-VI,M_i_neut,Na,CdSe,3.279785649,2.562521047982218,0.10704603393762778
1161,II-VI,M_i_neut,K,CdSe,2.417235514,2.9604273105454673,0.10622130921708565
1162,II-VI,M_i_neut,Rb,CdSe,3.0655092039999996,3.6535927261551087,0.08567787619317833
1163,II-VI,M_i_neut,Cs,CdSe,3.1618001739999997,3.874645968131298,0.13497744468003578
1164,II-VI,M_i_neut,Be,CdSe,2.293535148,2.5749511535411687,0.07625759646602712
1165,II-VI,M_i_neut,Mg,CdSe,2.4462561480000002,2.527621828689861,0.09185054318877678
1166,II-VI,M_i_neut,Sr,CdSe,3.722554148,3.740094715583375,0.09579984418472975
1167,II-VI,M_i_neut,Ba,CdSe,4.276482878,4.1460919461899355,0.07104639338683143
1168,II-VI,M_i_neut,B,CdSe,5.2071927780000005,3.8105834305259436,0.07617128639788469
1169,II-VI,M_i_neut,Al,CdSe,3.001953996,2.5547394408216637,0.0651438655146918
1170,II-VI,M_i_neut,Ga,CdSe,2.2801681780000003,2.411602546613407,0.05766784315856591
1171,II-VI,M_i_neut,In,CdSe,3.363812445,2.929641851867449,0.059039845013350516
1172,II-VI,M_i_neut,Tl,CdSe,2.821719032,2.7732984218004955,0.08562290050670328
1173,II-VI,M_i_neut,C,CdSe,6.89010622,6.466291531336566,0.1053566548100776
1174,II-VI,M_i_neut,Si,CdSe,3.75819125,3.791970764728795,0.0683861989284474
1175,II-VI,M_i_neut,Ge,CdSe,3.214297453,3.172621696140062,0.05394650148978285
1176,II-VI,M_i_neut,Sn,CdSe,3.436124294,3.300857615673274,0.04935415034711792
1177,II-VI,M_i_neut,Pb,CdSe,3.46557289,3.323350118954818,0.10108754963076172
1178,II-VI,M_i_neut,N,CdSe,5.136902411,3.4510911969004,0.13492500883936198
1179,II-VI,M_i_neut,As,CdSe,3.784474214,3.656079887491436,0.06314511017212059
1180,II-VI,M_i_neut,Sb,CdSe,3.9177584739999998,3.7602603772276666,0.07191098227015236
1181,II-VI,M_i_neut,Bi,CdSe,3.7110230000000004,3.7333694101634114,0.08074171483831645
1182,II-VI,M_i_neut,O,CdSe,3.999742485,3.4875969836322014,0.09085312669407686
1183,II-VI,M_i_neut,S,CdSe,4.308607415,4.6751975374581445,0.0939056872578954
1184,II-VI,M_i_neut,Te,CdSe,4.702812655,4.3451880491276995,0.08254809530768462
1185,II-VI,M_i_neut,F,CdSe,1.9534002780000002,2.7190903546553025,0.116690776820488
1186,II-VI,M_i_neut,Cl,CdSe,3.095389923,4.009511700876791,0.08401308075598093
1187,II-VI,M_i_neut,Br,CdSe,3.632745808,4.158706783686721,0.08526126771272854
1188,II-VI,M_i_neut,I,CdSe,4.445575748,4.817451370194515,0.07304968242982633
1189,II-VI,M_i_neut,Sc,CdSe,4.005396714,3.414749551122392,0.07759676816385272
1190,II-VI,M_i_neut,Ti,CdSe,3.3511801219999997,3.092062174962831,0.062272075442151874
1191,II-VI,M_i_neut,V,CdSe,2.9201618430000003,2.9450859106711302,0.06399563694867913
1192,II-VI,M_i_neut,Cr,CdSe,1.983755893,2.2837665296129823,0.06415111249409586
1193,II-VI,M_i_neut,Mn,CdSe,1.5968966530000002,2.1339286677291285,0.10745233349355825
1194,II-VI,M_i_neut,Fe,CdSe,2.158045628,2.1509312922407835,0.06036904806068917
1195,II-VI,M_i_neut,Cu,CdSe,2.201539979,2.0391642069764915,0.07321338283485064
1196,II-VI,M_i_neut,Zn,CdSe,2.280386638,1.9236205962975312,0.06327766269027461
1197,II-VI,M_i_neut,Y,CdSe,4.550605424,4.454915304438153,0.06499271302550019
1198,II-VI,M_i_neut,Zr,CdSe,3.973815705,4.30035045414437,0.06302481004012392
1199,II-VI,M_i_neut,Nb,CdSe,4.248673837,4.670809663335652,0.054701605905487435
1200,II-VI,M_i_neut,Mo,CdSe,4.679552895,4.836294556926245,0.058227533116337236
1201,II-VI,M_i_neut,Tc,CdSe,4.55545497,4.288787820236395,0.05931527886076626
1202,II-VI,M_i_neut,Ru,CdSe,3.92926091,4.114505814615296,0.0775820039311429
1203,II-VI,M_i_neut,Rh,CdSe,2.9753821730000003,3.4077759687746734,0.062319387078811184
1204,II-VI,M_i_neut,Pd,CdSe,2.115024545,2.948032800881644,0.06936661436298018
1205,II-VI,M_i_neut,La,CdSe,4.639744341,4.383095571542381,0.08085419611216198
1206,II-VI,M_i_neut,Hf,CdSe,3.123516715,4.8489154481889,0.0644314616352689
1207,II-VI,M_i_neut,Ta,CdSe,4.94386333,5.681293192328107,0.06598595514079855
1208,II-VI,M_i_neut,W,CdSe,6.14999798,5.920372781166342,0.11080133111981866
1209,II-VI,M_i_neut,Re,CdSe,6.21830368,5.632154650667347,0.06553945350400239
1210,II-VI,M_i_neut,Os,CdSe,5.49333731,5.235361493004509,0.06999486689055999
1211,II-VI,M_i_neut,Ir,CdSe,3.902154988,4.077187143396932,0.06108726520143612
1212,II-VI,M_i_neut,Pt,CdSe,2.7627296,3.5148255146525598,0.07868973726346987
1213,II-VI,M_i_neut,Au,CdSe,2.96875323,2.7170726623563146,0.07450064230266538
1214,II-VI,M_i_neut,Hg,CdSe,2.71542403,2.7255081199997635,0.06096116163657606
1215,II-VI,M_A,Li,CdS,1.6575797490000002,1.328152098482618,0.15801427710033472
1216,II-VI,M_A,Na,CdS,3.6471244489999997,2.258635842122138,0.14464203997617292
1217,II-VI,M_A,K,CdS,2.137086994,2.4722751976321775,0.1058407244548703
1218,II-VI,M_A,Rb,CdS,2.365114694,2.08055654482598,0.15961178512598867
1219,II-VI,M_A,Cs,CdS,2.610320324,2.187619290410589,0.1503277509146444
1220,II-VI,M_A,Be,CdS,0.641445818,1.659073168360863,0.11725192347261304
1221,II-VI,M_A,Mg,CdS,0.146839798,1.1613460724259483,0.12237107236852636
1222,II-VI,M_A,Ca,CdS,0.7152848479999999,1.6705826158874113,0.10705837351732585
1223,II-VI,M_A,Sr,CdS,0.887245008,1.295937533329622,0.09736074800033716
1224,II-VI,M_A,Ba,CdS,1.060454918,0.9706195607084993,0.09344850764424836
1225,II-VI,M_A,B,CdS,2.5367527780000003,3.3759799787849425,0.1327306516532885
1226,II-VI,M_A,Al,CdS,0.310267381,1.9314606818795,0.10435549993607918
1227,II-VI,M_A,Ga,CdS,0.6487075179999999,1.7826282671160159,0.08173847848847338
1228,II-VI,M_A,Tl,CdS,1.6313390319999999,1.3514954322819428,0.10722811748949561
1229,II-VI,M_A,C,CdS,6.55747622,7.610709221615704,0.14024482611466602
1230,II-VI,M_A,Si,CdS,2.19917125,3.6644493321016993,0.09969611988748533
1231,II-VI,M_A,Ge,CdS,1.4286074519999998,3.053129614296188,0.11675729850429013
1232,II-VI,M_A,Sn,CdS,1.1565142940000002,1.9137470729803745,0.10796936406525492
1233,II-VI,M_A,Pb,CdS,0.84948289,1.3255778272702254,0.11116933540155997
1234,II-VI,M_A,N,CdS,6.686412411,4.708815153026389,0.1902792901465881
1235,II-VI,M_A,P,CdS,3.9191442839999997,4.19859012832855,0.08379986140365951
1236,II-VI,M_A,As,CdS,3.407164214,3.9625609379472495,0.07996586308363773
1237,II-VI,M_A,Sb,CdS,2.7741784739999997,2.7843718301918323,0.10681750163146311
1238,II-VI,M_A,Bi,CdS,2.032943,1.6182539860152638,0.0978371300643732
1239,II-VI,M_A,Te,CdS,5.079142655,3.87396831903595,0.13109426883511513
1240,II-VI,M_A,F,CdS,6.906220277999999,5.632022948861403,0.15171704199587552
1241,II-VI,M_A,Cl,CdS,6.059379923,6.182113257151293,0.1261069026748933
1242,II-VI,M_A,Br,CdS,5.728235807000001,6.037833656347199,0.1258983021943582
1243,II-VI,M_A,I,CdS,5.3977157479999995,5.051742638676236,0.12988084861200613
1244,II-VI,M_A,Sc,CdS,1.155692184,2.0262440529137327,0.11539161923669877
1245,II-VI,M_A,Ti,CdS,1.632998858,1.702051621443595,0.06596467793991397
1246,II-VI,M_A,Cr,CdS,1.238625026,1.4931650676179296,0.08354535029024339
1247,II-VI,M_A,Mn,CdS,0.33081578300000003,1.1819125130271573,0.10994823666824324
1248,II-VI,M_A,Fe,CdS,1.202317053,1.652578208920195,0.08763475761739374
1249,II-VI,M_A,Co,CdS,4.415327071,2.084820712682886,0.0912213547639392
1250,II-VI,M_A,Ni,CdS,2.379789349,2.2214722955346753,0.08747818826277963
1251,II-VI,M_A,Cu,CdS,2.5408399790000002,2.358002097484974,0.11664372681588649
1252,II-VI,M_A,Zn,CdS,0.308544163,2.0641454150503873,0.10990392979964782
1253,II-VI,M_A,Y,CdS,1.138667134,2.0389369810718345,0.10400262396503675
1254,II-VI,M_A,Nb,CdS,2.222872931,3.1204626743931847,0.11790750691775152
1255,II-VI,M_A,Mo,CdS,3.074972895,3.511349887995408,0.13410170859746834
1256,II-VI,M_A,Tc,CdS,3.10358497,2.948387128669533,0.14197675882811187
1257,II-VI,M_A,Ru,CdS,3.34154091,3.486517968256554,0.13031926314809672
1258,II-VI,M_A,Rh,CdS,2.825609905,2.8192323178651173,0.09528125683884439
1259,II-VI,M_A,Pd,CdS,3.421644545,2.245712128104235,0.10148474916817289
1260,II-VI,M_A,Ag,CdS,2.575827785,1.8722445439923487,0.10770657451051732
1261,II-VI,M_A,Cd,CdS,-0.000307665,1.6082204528861408,0.10443886848498925
1262,II-VI,M_A,La,CdS,1.499023235,1.6523379766032698,0.12313107457707585
1263,II-VI,M_A,Hf,CdS,-0.015133285,2.2428921334046743,0.09678063673149732
