,Type,Site,Impurity,AB,∆H (B-rich)_DFT,train_mean,train_std
959,II-VI,M_A,Cl,CdSe,3.511229923,3.479597524331787,0.1198868733556711
960,II-VI,M_A,Br,CdSe,3.2430458069999997,3.362479354562301,0.14430639206314302
961,II-VI,M_A,I,CdSe,2.997505748,2.689704131374556,0.16283072618110375
962,II-VI,M_A,Sc,CdSe,1.542786714,2.402079946774704,0.08933471697195224
963,II-VI,M_A,Ti,CdSe,2.372862555,2.204741161229351,0.09747381888268655
964,II-VI,M_A,V,CdSe,2.076034595,2.208436548467795,0.10928155646441108
965,II-VI,M_A,Cr,CdSe,1.671867995,1.4306152505817322,0.08817442985193426
966,II-VI,M_A,Mn,CdSe,0.25765912,0.5759131687217997,0.11700394450332045
967,II-VI,M_A,Fe,CdSe,1.44778796,1.5918628848320635,0.08748583641921744
968,II-VI,M_A,Co,CdSe,4.66490678,1.253486431765791,0.07370762164709233
969,II-VI,M_A,Ni,CdSe,1.637697095,1.2269597100717593,0.09858875983108546
970,II-VI,M_A,Zn,CdSe,0.271216638,1.0911803187147684,0.10479596341804234
971,II-VI,M_A,Y,CdSe,1.663685424,2.8915112085292307,0.1021910912123493
972,II-VI,M_A,Zr,CdSe,3.164949823,2.9412797245603097,0.107344485653495
973,II-VI,M_A,Nb,CdSe,3.059669579,3.3196299529226514,0.10888266326253823
974,II-VI,M_A,Mo,CdSe,3.912191595,3.6851709625228173,0.08360979247365995
975,II-VI,M_A,Tc,CdSe,1.96750497,2.485354140041218,0.0818765187772881
976,II-VI,M_A,Rh,CdSe,3.34299306,2.3674722271855044,0.10587291428529652
977,II-VI,M_A,Pd,CdSe,1.760336125,0.8102711559391675,0.09539260786887636
978,II-VI,M_A,Ag,CdSe,0.7658612659999999,-0.006477963278263554,0.12426068152769648
979,II-VI,M_A,Cd,CdSe,-0.000246443,0.35011297273083103,0.13299178159077762
980,II-VI,M_A,La,CdSe,2.15726207,2.4156892154941345,0.13583382663822768
981,II-VI,M_A,Hf,CdSe,0.34444027299999996,2.460094700436082,0.14434191051367784
982,II-VI,M_A,Ta,CdSe,1.32921892,3.552488257051736,0.13621012197634969
983,II-VI,M_A,W,CdSe,2.96518798,3.6856552476416637,0.15510661774785112
984,II-VI,M_A,Re,CdSe,3.10745368,3.7431116032571836,0.1192626713421056
985,II-VI,M_A,Os,CdSe,3.25717731,3.0950060603706397,0.1275787195182743
986,II-VI,M_A,Ir,CdSe,2.5963628880000003,2.210590406125296,0.11802702387370724
987,II-VI,M_A,Pt,CdSe,2.581869975,1.4870942113746661,0.1652934743747619
988,II-VI,M_A,Au,CdSe,1.160842903,1.4625482968060628,0.15445542184501118
989,II-VI,M_A,Hg,CdSe,0.148186498,-0.07522451323437622,0.14477303715364506
990,II-VI,M_B,Li,CdSe,5.498897209,4.316903819050681,0.2061607870601267
991,II-VI,M_B,Na,CdSe,7.18422077,4.767439219725181,0.16288209561715863
992,II-VI,M_B,K,CdSe,5.731147471,5.593784951496767,0.11920474171887219
993,II-VI,M_B,Rb,CdSe,5.582641284,6.3495695207792,0.1494241322521726
994,II-VI,M_B,Cs,CdSe,5.424350973999999,8.332002477072425,0.3816272404690188
995,II-VI,M_B,Be,CdSe,6.658385097999999,6.968647668912692,0.12546316799042448
996,II-VI,M_B,Mg,CdSe,6.400436148,5.490397108789898,0.1730590865833196
997,II-VI,M_B,Sr,CdSe,8.288934148,7.941540421144221,0.11036206214531429
998,II-VI,M_B,Ba,CdSe,8.576128705,8.166404514389829,0.2778152982898642
999,II-VI,M_B,B,CdSe,5.712572777999999,6.661733078653787,0.09489666407398695
1000,II-VI,M_B,Al,CdSe,6.102353996000001,5.261502549009431,0.1392729157004291
1001,II-VI,M_B,Ga,CdSe,5.103368236000001,4.593925787627904,0.12395646477177026
1002,II-VI,M_B,In,CdSe,5.038782337,4.65614639920827,0.10437612462540255
1003,II-VI,M_B,Tl,CdSe,4.3477451380000005,4.610127828587933,0.2081165625043783
1004,II-VI,M_B,C,CdSe,6.50914622,7.600458868880375,0.11983922592051775
1005,II-VI,M_B,Sn,CdSe,4.466274225,4.26678833687853,0.11177630718600207
1006,II-VI,M_B,Pb,CdSe,4.766406628,3.670274253418836,0.1063905866187545
1007,II-VI,M_B,N,CdSe,3.2467824110000003,3.751567559809158,0.13269474353371885
1008,II-VI,M_B,P,CdSe,2.33398099,3.4214330079093522,0.09467409650570997
1009,II-VI,M_B,As,CdSe,2.370701634,2.773335939217366,0.1302890185517012
1010,II-VI,M_B,Sb,CdSe,2.9181600860000003,2.835107168694324,0.11709205889375912
1011,II-VI,M_B,Bi,CdSe,3.593756871,2.714797805603459,0.2064673018225112
1012,II-VI,M_B,O,CdSe,0.8926210290000001,2.8233812157191363,0.13810758058154984
1013,II-VI,M_B,S,CdSe,0.216377415,2.1887004401099937,0.114920314557581
1014,II-VI,M_B,Se,CdSe,-0.00043056800000000004,1.5563044825034331,0.13131218986838086
1015,II-VI,M_B,Te,CdSe,0.41677277700000004,1.6548012513499082,0.1580433899640267
1016,II-VI,M_B,F,CdSe,1.941550277,1.5196778282011971,0.18477996394764623
1017,II-VI,M_B,Cl,CdSe,1.226179923,2.148110683449227,0.1621838367483563
1018,II-VI,M_B,Br,CdSe,1.148495808,1.0431637120298904,0.1481604639254466
1019,II-VI,M_B,I,CdSe,1.157475748,1.1971149178833786,0.17147450522255406
1020,II-VI,M_B,Sc,CdSe,9.328376714,7.0750467216366335,0.12676401415200245
1021,II-VI,M_B,Ti,CdSe,9.432762555,7.050665889489411,0.10440143588764356
1022,II-VI,M_B,V,CdSe,8.123464595,7.068029845750019,0.09400000033308589
1023,II-VI,M_B,Cr,CdSe,6.881457995,6.033855129249425,0.1008106622699597
1024,II-VI,M_B,Mn,CdSe,6.26597912,5.351271226642875,0.10649123771150634
1025,II-VI,M_B,Fe,CdSe,6.39755796,6.035152246210051,0.08453069357431182
1026,II-VI,M_B,Co,CdSe,7.93922678,5.644196762105908,0.08943667706791796
1027,II-VI,M_B,Ni,CdSe,4.977627095,5.1397801655462425,0.12116004593788854
1028,II-VI,M_B,Cu,CdSe,4.324378441,4.240287269726316,0.10599204226021675
1029,II-VI,M_B,Zn,CdSe,5.218546638,3.555058672442519,0.10749266500386312
1030,II-VI,M_B,Y,CdSe,9.964325424,8.442110833053743,0.11329144463122941
1031,II-VI,M_B,Zr,CdSe,10.76792982,8.348599153915416,0.11848448075749639
1032,II-VI,M_B,Nb,CdSe,9.821229579,8.51194487647341,0.1120759282998696
1033,II-VI,M_B,Mo,CdSe,9.428911595,8.287749872184413,0.09910891267808929
1034,II-VI,M_B,Tc,CdSe,7.09031497,7.394923652762875,0.09778877232640575
1035,II-VI,M_B,Ru,CdSe,7.322957402,7.092933973554425,0.10952443870925264
1036,II-VI,M_B,Rh,CdSe,6.86772306,6.280254557471092,0.09458270601837844
1037,II-VI,M_B,Pd,CdSe,3.497046125,5.469465491656029,0.11650133588392239
1038,II-VI,M_B,Ag,CdSe,3.362081266,3.738404208157185,0.1211921608935157
1039,II-VI,M_B,La,CdSe,10.60370207,9.152295981923706,0.24538551291551738
1040,II-VI,M_B,Ta,CdSe,8.84526892,9.316113024996515,0.15793775435198606
1041,II-VI,M_B,W,CdSe,9.58220798,8.769043507549279,0.11876310782316722
1042,II-VI,M_B,Re,CdSe,8.27197368,9.084207537819575,0.11019412661395636
1043,II-VI,M_B,Ir,CdSe,5.787542888,6.030817272741037,0.10623062994522055
1044,II-VI,M_B,Pt,CdSe,3.807499975,4.768679747137194,0.12607479363928614
1045,II-VI,M_B,Au,CdSe,2.7218529030000003,3.188726731628622,0.1195828026107039
1046,II-VI,M_B,Hg,CdSe,3.594606498,3.2636631741358704,0.1532750499620939
1047,II-VI,M_i_A,Li,CdSe,1.546507209,2.56687667265086,0.14985940583035573
1048,II-VI,M_i_A,Na,CdSe,3.46017077,2.945692743034235,0.11055086577110951
1049,II-VI,M_i_A,Rb,CdSe,3.197011284,4.333236478604024,0.11690850287726322
1050,II-VI,M_i_A,Cs,CdSe,3.897380974,4.977225236746119,0.13806423681509514
1051,II-VI,M_i_A,Be,CdSe,4.870525098,4.185135896953353,0.11161797231496699
1052,II-VI,M_i_A,Mg,CdSe,3.593796148,3.36788415609008,0.09514179411696272
1053,II-VI,M_i_A,Ca,CdSe,3.6001981080000003,4.671458889566528,0.09930559942599398
1054,II-VI,M_i_A,Sr,CdSe,3.9025041480000002,5.0590142475395385,0.0857036145585131
1055,II-VI,M_i_A,Ba,CdSe,4.602598705,4.947593712338582,0.09504213745866881
1056,II-VI,M_i_A,B,CdSe,5.237002778,4.925926154779267,0.10370821924709314
1057,II-VI,M_i_A,Al,CdSe,4.456233996,4.043263760617317,0.08216417766860884
1058,II-VI,M_i_A,Ga,CdSe,3.204788236,3.750891603963919,0.09235060941774456
1059,II-VI,M_i_A,In,CdSe,3.488832337,3.8524380008537435,0.06892760528792355
1060,II-VI,M_i_A,Tl,CdSe,2.568335138,3.2966872086609103,0.09438014157088828
1061,II-VI,M_i_A,C,CdSe,6.99433622,6.437122660273377,0.09044285638942648
1062,II-VI,M_i_A,Si,CdSe,5.12703091,4.221983400269323,0.08164529303431504
1063,II-VI,M_i_A,Ge,CdSe,3.896426499,4.2773224185193275,0.07924011379379521
1064,II-VI,M_i_A,Sn,CdSe,3.974444225,4.256645587715317,0.08757170508574562
1065,II-VI,M_i_A,Pb,CdSe,3.864946628,3.7838409715337074,0.08616143865112522
1066,II-VI,M_i_A,N,CdSe,4.295322411,3.462999629793869,0.1362499530830455
1067,II-VI,M_i_A,P,CdSe,3.95046099,3.5958189854791227,0.09118421178503586
1068,II-VI,M_i_A,As,CdSe,3.8186716339999998,3.754179796506558,0.07778374771135729
1069,II-VI,M_i_A,Sb,CdSe,4.561810086,4.108557164225788,0.08115683878509335
1070,II-VI,M_i_A,O,CdSe,2.7849310289999996,2.7921436542448372,0.13539153750324393
1071,II-VI,M_i_A,S,CdSe,3.111567415,3.1527755640411983,0.08135865978648602
1072,II-VI,M_i_A,Te,CdSe,3.767792777,3.8214102832703234,0.07373019958616281
1073,II-VI,M_i_A,Cl,CdSe,2.436729923,3.5251004679321327,0.10993114053361763
1074,II-VI,M_i_A,Br,CdSe,2.984685808,3.3878068655559277,0.1198965098794336
1075,II-VI,M_i_A,I,CdSe,3.8620357480000003,4.149901887568952,0.08449393394502731
1076,II-VI,M_i_A,Sc,CdSe,5.298756714,5.172796690493831,0.07646781438958057
1077,II-VI,M_i_A,Ti,CdSe,5.578092555,5.257236610127478,0.06821283066247316
1078,II-VI,M_i_A,V,CdSe,5.043424595,5.259276492484234,0.0523462824021546
1079,II-VI,M_i_A,Cr,CdSe,4.013667995,4.198523076007254,0.05967115159085079
1080,II-VI,M_i_A,Mn,CdSe,3.70581912,3.2563906816434263,0.07290651217141701
1081,II-VI,M_i_A,Co,CdSe,6.22359678,3.7958972945969207,0.06962214071747178
1082,II-VI,M_i_A,Ni,CdSe,3.671997095,3.4717472461388716,0.0800499907342242
1083,II-VI,M_i_A,Cu,CdSe,2.608748441,2.642098982734413,0.08945478423165625
1084,II-VI,M_i_A,Zn,CdSe,3.265576638,2.814448024300374,0.07044455352005889
1085,II-VI,M_i_A,Y,CdSe,5.300365424,6.290568882595875,0.05826988587464199
1086,II-VI,M_i_A,Zr,CdSe,6.513919822999999,6.405745533792763,0.08420956444267402
1087,II-VI,M_i_A,Nb,CdSe,6.099949579,6.6856152181745525,0.06634793573195827
1088,II-VI,M_i_A,Mo,CdSe,7.070801595,6.355725680547182,0.061179416194490674
1089,II-VI,M_i_A,Tc,CdSe,4.87362497,5.41690439429389,0.05946418732314687
1090,II-VI,M_i_A,Ru,CdSe,5.377337402,5.128904001550289,0.07075512247086961
1091,II-VI,M_i_A,Rh,CdSe,5.04281306,4.434953316912141,0.06526512608682382
1092,II-VI,M_i_A,Pd,CdSe,2.215456125,3.7171357279642443,0.08205344241846477
1093,II-VI,M_i_A,Ag,CdSe,1.693301266,2.337114251750299,0.0966098197834159
1094,II-VI,M_i_A,La,CdSe,5.63626207,6.2883952519286055,0.12365555609827146
1095,II-VI,M_i_A,Hf,CdSe,4.361710273,6.152140477657367,0.11838230513789659
1096,II-VI,M_i_A,Ta,CdSe,4.82774892,6.960620740710402,0.11749515319642381
1097,II-VI,M_i_A,W,CdSe,6.59898798,6.467185233944482,0.12237438168298785
1098,II-VI,M_i_A,Re,CdSe,6.51964368,6.6363456271372545,0.10329216281653851
1099,II-VI,M_i_A,Os,CdSe,6.21440731,5.192100471433638,0.08366971757289293
1100,II-VI,M_i_A,Ir,CdSe,5.0031128869999995,3.8766870833028064,0.09285756912274584
1101,II-VI,M_i_A,Pt,CdSe,3.794149975,3.217618444277291,0.08229990877211642
1102,II-VI,M_i_A,Hg,CdSe,2.272746498,2.4340992546785616,0.07689166275199881
1103,II-VI,M_i_B,Li,CdSe,1.1803372090000002,2.5159899071300695,0.1524365289815219
1104,II-VI,M_i_B,Na,CdSe,3.43819077,2.759625294370513,0.11295998213499828
1105,II-VI,M_i_B,K,CdSe,2.8162774710000003,3.3579555807728787,0.10030310711539998
1106,II-VI,M_i_B,Rb,CdSe,3.6673012839999997,4.191388191335539,0.10734565898913483
1107,II-VI,M_i_B,Cs,CdSe,4.849590974,4.9392014824939725,0.15220342884009272
1108,II-VI,M_i_B,Be,CdSe,3.6670250980000003,4.10954778966673,0.11811632344643043
1109,II-VI,M_i_B,Mg,CdSe,3.115266148,3.1036360300155414,0.10093957034633137
1110,II-VI,M_i_B,Ca,CdSe,3.737248108,4.296801489607885,0.09868526387072496
1111,II-VI,M_i_B,Ba,CdSe,5.181148705,4.908216009679383,0.0878934339159976
1112,II-VI,M_i_B,Al,CdSe,4.384843996,3.8542775572299406,0.10103522170565615
1113,II-VI,M_i_B,Ga,CdSe,3.2576282360000004,3.6535791915581113,0.10136367572148049
1114,II-VI,M_i_B,In,CdSe,3.649142337,3.9302443065470585,0.07850286887602649
1115,II-VI,M_i_B,Tl,CdSe,2.864505138,3.290779925976689,0.07628307065185445
1116,II-VI,M_i_B,C,CdSe,7.33591622,6.36425377529221,0.08504970746107039
1117,II-VI,M_i_B,Si,CdSe,4.91541091,4.029700734483497,0.09465028772353457
1118,II-VI,M_i_B,Ge,CdSe,3.833586499,4.192245407733258,0.08586174084571528
1119,II-VI,M_i_B,Sn,CdSe,4.198644225,4.37154855489405,0.08778162315938068
1120,II-VI,M_i_B,Pb,CdSe,4.203066628,3.8503543893592633,0.08116779120270982
1121,II-VI,M_i_B,N,CdSe,4.652622411,3.376873563078182,0.12382903724255967
1122,II-VI,M_i_B,P,CdSe,4.27395099,3.4119172792191224,0.08437572525045056
1123,II-VI,M_i_B,As,CdSe,4.098281634,3.6564100500153387,0.08129109584896226
1124,II-VI,M_i_B,Sb,CdSe,4.800760086,4.228274684495148,0.08926649130339209
1125,II-VI,M_i_B,Bi,CdSe,5.229816871000001,4.062430013768666,0.08003433733838039
1126,II-VI,M_i_B,O,CdSe,3.5904110289999998,2.7091265865851244,0.13509786318520406
1127,II-VI,M_i_B,S,CdSe,3.582427415,2.956801729687265,0.08075663380643913
1128,II-VI,M_i_B,Te,CdSe,4.041532777,4.007577912415281,0.07286593926878479
1129,II-VI,M_i_B,F,CdSe,2.311380278,1.964141764924144,0.1461666749376584
1130,II-VI,M_i_B,Br,CdSe,3.4506958080000003,3.321036455584378,0.12197208320838447
1131,II-VI,M_i_B,I,CdSe,4.212405748,4.2874002547756245,0.08258424699419106
1132,II-VI,M_i_B,Sc,CdSe,5.118306714,4.844828528770469,0.09421338155221007
1133,II-VI,M_i_B,Ti,CdSe,5.548852555,4.9560755952638385,0.07248772427585419
1134,II-VI,M_i_B,V,CdSe,5.018774595,4.980649247811667,0.06695840478228027
1135,II-VI,M_i_B,Cr,CdSe,3.622147995,3.9013596842909273,0.06822037986099501
1136,II-VI,M_i_B,Mn,CdSe,3.05576912,2.986071917778067,0.0676062022981578
1137,II-VI,M_i_B,Fe,CdSe,4.23521796,3.7457508410427436,0.06663988139101076
1138,II-VI,M_i_B,Co,CdSe,5.70153678,3.573610276139857,0.06501780430663727
1139,II-VI,M_i_B,Ni,CdSe,3.186227095,3.2598386978112592,0.06802117371565775
1140,II-VI,M_i_B,Cu,CdSe,2.086678441,2.4762780859711753,0.07311339402425406
1141,II-VI,M_i_B,Zn,CdSe,3.310086638,2.667550959426253,0.08155559286414034
1142,II-VI,M_i_B,Y,CdSe,5.536045424,6.083939167272442,0.06333266620483206
1143,II-VI,M_i_B,Zr,CdSe,6.900059822999999,6.197235817678473,0.0916040953486347
1144,II-VI,M_i_B,Nb,CdSe,6.7286595789999994,6.444380933650263,0.0762493371280187
1145,II-VI,M_i_B,Mo,CdSe,6.351611595,6.120404501245355,0.06829806530816838
1146,II-VI,M_i_B,Tc,CdSe,4.58039497,5.210306298011362,0.06466553496386504
1147,II-VI,M_i_B,Ru,CdSe,5.384937402,4.910644078983153,0.06185611211548861
1148,II-VI,M_i_B,Rh,CdSe,5.07750306,4.1803590509486845,0.0626662134543506
1149,II-VI,M_i_B,Ag,CdSe,1.5428312659999999,2.208828563674982,0.08903436818064177
1150,II-VI,M_i_B,Hf,CdSe,4.513990273,6.113000775164364,0.11017048478022955
1151,II-VI,M_i_B,Ta,CdSe,5.42301892,6.923772037817409,0.12117813166004339
1152,II-VI,M_i_B,W,CdSe,6.25354798,6.405259401139515,0.1178975713278407
1153,II-VI,M_i_B,Re,CdSe,6.32870368,6.629761893563068,0.11349906634166769
1154,II-VI,M_i_B,Os,CdSe,6.08748731,5.166713233789477,0.09992411264332313
1155,II-VI,M_i_B,Ir,CdSe,4.990522888,3.829218036761785,0.10826590212820272
1156,II-VI,M_i_B,Pt,CdSe,3.463349975,3.1329156185306926,0.11743813629125265
1157,II-VI,M_i_B,Au,CdSe,2.144122903,1.8058610804852873,0.10385870067251558
1158,II-VI,M_i_B,Hg,CdSe,2.477116498,2.377338741674009,0.09157223637325979
1159,II-VI,M_i_neut,Li,CdSe,1.568327209,2.563975748555575,0.12364209563314096
1160,II-VI,M_i_neut,Na,CdSe,3.97382077,2.987384092656585,0.11609448137077837
1161,II-VI,M_i_neut,K,CdSe,3.4027974710000004,3.7814904879252973,0.08523071287688208
1162,II-VI,M_i_neut,Rb,CdSe,4.143021284,4.499489109685527,0.11449178157659383
1163,II-VI,M_i_neut,Cs,CdSe,4.331960973999999,5.151573941568561,0.1503424244972881
1164,II-VI,M_i_neut,Be,CdSe,3.6220150980000003,4.191519542324974,0.11507888166785786
1165,II-VI,M_i_neut,Mg,CdSe,3.7362561480000003,3.4183757749394514,0.10732574815366494
1166,II-VI,M_i_neut,Sr,CdSe,5.012554148,5.229979078436202,0.07782592577882373
1167,II-VI,M_i_neut,Ba,CdSe,5.623028705,5.132479009692823,0.1069774600291939
1168,II-VI,M_i_neut,B,CdSe,5.2071927780000005,4.940645004046465,0.0862344306074782
1169,II-VI,M_i_neut,Al,CdSe,4.936953996000001,4.070760332252371,0.09323356051811792
1170,II-VI,M_i_neut,Ga,CdSe,3.8430182360000003,3.7974310144852117,0.08301535008476507
1171,II-VI,M_i_neut,In,CdSe,4.144732337,3.9328852388767985,0.06534902854838778
1172,II-VI,M_i_neut,Tl,CdSe,3.354805137,3.288376754136192,0.09374209234293485
1173,II-VI,M_i_neut,C,CdSe,6.89010622,6.458187722553506,0.09180933239136076
1174,II-VI,M_i_neut,Si,CdSe,5.08863091,4.254341895575307,0.09695569326180892
1175,II-VI,M_i_neut,Ge,CdSe,4.122396499,4.274236831373797,0.08098637107781768
1176,II-VI,M_i_neut,Sn,CdSe,4.616244225,4.278496108779647,0.09354639873071692
1177,II-VI,M_i_neut,Pb,CdSe,4.720526628,3.780383041249209,0.08019562688757317
1178,II-VI,M_i_neut,N,CdSe,4.9219024110000005,3.515596529662915,0.11483907178765496
1179,II-VI,M_i_neut,As,CdSe,3.526261634,3.7475282040659494,0.07187156717160798
1180,II-VI,M_i_neut,Sb,CdSe,4.258580086,4.134044197896265,0.08034006447010399
1181,II-VI,M_i_neut,Bi,CdSe,4.668906871,3.9472694994044337,0.09061205833899774
1182,II-VI,M_i_neut,O,CdSe,2.7836610289999997,2.8371667378024403,0.12887403313561777
1183,II-VI,M_i_neut,S,CdSe,3.018607415,3.1990196968212894,0.08450010386190066
1184,II-VI,M_i_neut,Te,CdSe,3.5816227769999998,3.871742084406699,0.08326603227975816
1185,II-VI,M_i_neut,F,CdSe,1.308400278,2.0970832741662853,0.1480698443163743
1186,II-VI,M_i_neut,Cl,CdSe,2.450389923,3.5718477517185563,0.10048502079258323
1187,II-VI,M_i_neut,Br,CdSe,2.987745808,3.3882670165131508,0.12029825808422816
1188,II-VI,M_i_neut,I,CdSe,3.800575748,4.235769911715865,0.08524392210023245
1189,II-VI,M_i_neut,Sc,CdSe,5.940396713999999,5.237150729986785,0.08208779078500146
1190,II-VI,M_i_neut,Ti,CdSe,5.567312555,5.320120729161107,0.07644316073946845
1191,II-VI,M_i_neut,V,CdSe,5.008034595,5.301972203894513,0.056271905046750184
1192,II-VI,M_i_neut,Cr,CdSe,3.896657995,4.213131289088187,0.06946754186456698
1193,II-VI,M_i_neut,Mn,CdSe,3.06553912,3.262086282329475,0.07241132065307326
1194,II-VI,M_i_neut,Fe,CdSe,3.92609796,4.010563640214235,0.06986378190310087
1195,II-VI,M_i_neut,Cu,CdSe,2.0357184409999998,2.620926687499794,0.08792527822044122
1196,II-VI,M_i_neut,Zn,CdSe,3.570386638,2.8119048454992495,0.07138224618820821
1197,II-VI,M_i_neut,Y,CdSe,6.485605424,6.425994902735171,0.062226144253892314
1198,II-VI,M_i_neut,Zr,CdSe,6.743729823,6.523474220629538,0.07300955183101564
1199,II-VI,M_i_neut,Nb,CdSe,6.584299579,6.775792496979948,0.08072834710038793
1200,II-VI,M_i_neut,Mo,CdSe,6.599791595,6.431000361346477,0.06038541629121962
1201,II-VI,M_i_neut,Tc,CdSe,4.55545497,5.53697984618315,0.06071576946063962
1202,II-VI,M_i_neut,Ru,CdSe,5.175727402,5.179879345714548,0.06911792288273114
1203,II-VI,M_i_neut,Rh,CdSe,4.80187306,4.440580210036066,0.05348262658017885
1204,II-VI,M_i_neut,Pd,CdSe,1.913946125,3.7156660581390213,0.0757259538176262
1205,II-VI,M_i_neut,La,CdSe,6.76177207,6.434376853620625,0.1113700059445757
1206,II-VI,M_i_neut,Hf,CdSe,4.354810273,6.247247480859622,0.15014718124088042
1207,II-VI,M_i_neut,Ta,CdSe,5.07899892,6.986787401377443,0.11363868485765768
1208,II-VI,M_i_neut,W,CdSe,6.14999798,6.443480456034072,0.10590581295735932
1209,II-VI,M_i_neut,Re,CdSe,6.21830368,6.697993805204147,0.11204181714526662
1210,II-VI,M_i_neut,Os,CdSe,5.49333731,5.1638077706861925,0.1061560509317662
1211,II-VI,M_i_neut,Ir,CdSe,4.326792888,3.82752836023498,0.09723690433930253
1212,II-VI,M_i_neut,Pt,CdSe,3.068489975,3.113857738018381,0.10120055482247299
1213,II-VI,M_i_neut,Au,CdSe,2.046592903,1.7776530280916005,0.09357985104943992
1214,II-VI,M_i_neut,Hg,CdSe,2.759546497,2.382198204120107,0.10041976917253917
1215,II-VI,M_A,Li,CdS,1.001579749,1.0557212037576977,0.1906182512380581
1216,II-VI,M_A,Na,CdS,3.140376887,1.341773642938464,0.11054002383959244
1217,II-VI,M_A,K,CdS,1.95072829,1.8275505178525848,0.10309760088916331
1218,II-VI,M_A,Rb,CdS,2.308913252,1.7050398437631535,0.09873785142846765
1219,II-VI,M_A,Cs,CdS,2.531377698,1.376496990631796,0.17987731117739433
1220,II-VI,M_A,Be,CdS,0.661161268,2.8007140889640936,0.20346446566133375
1221,II-VI,M_A,Mg,CdS,0.13983979800000002,1.7282748947988886,0.1650937639642444
1222,II-VI,M_A,Ca,CdS,0.708284848,2.804248299925638,0.13138723390480264
1223,II-VI,M_A,Sr,CdS,0.8802450079999999,2.220787764534324,0.133588812042759
1224,II-VI,M_A,Ba,CdS,1.148150057,1.426847015809718,0.12157447073363
1225,II-VI,M_A,B,CdS,2.39316092,4.115051899832016,0.13565859650230058
1226,II-VI,M_A,Al,CdS,0.952267381,2.7760458238202954,0.10130889980021072
1227,II-VI,M_A,Ga,CdS,0.996213275,2.2163300574042193,0.10951208669573889
1228,II-VI,M_A,Tl,CdS,0.837197009,0.20743799402498073,0.1346579317670201
1229,II-VI,M_A,C,CdS,5.25247622,6.509421657328042,0.15562938270587634
1230,II-VI,M_A,Si,CdS,2.933327422,3.83302029701517,0.12663512051638826
1231,II-VI,M_A,Ge,CdS,1.258351545,3.408881234973591,0.13327637760665592
1232,II-VI,M_A,Sn,CdS,1.168794237,2.066379754795301,0.10252302376238012
1233,II-VI,M_A,Pb,CdS,0.7587938879999999,1.1169885495787966,0.1250671248401768
1234,II-VI,M_A,N,CdS,5.165079078,3.111701831816716,0.20472825315229637
1235,II-VI,M_A,P,CdS,2.897209029,2.9041318882286573,0.11702155020646371
1236,II-VI,M_A,As,CdS,1.885901904,3.0158006767302523,0.17618071921893574
1237,II-VI,M_A,Sb,CdS,1.818634563,1.8650519060091255,0.12715861774185244
1238,II-VI,M_A,Bi,CdS,1.605482349,1.0078766559674748,0.1567716852924621
1239,II-VI,M_A,Te,CdS,2.652952777,2.241302104404708,0.13802047920062901
1240,II-VI,M_A,F,CdS,4.952220278,2.675214535478108,0.17970850461278798
1241,II-VI,M_A,Cl,CdS,4.105379923,4.284606333811441,0.1361067649940884
1242,II-VI,M_A,Br,CdS,3.7742358069999997,3.916724085446159,0.13880153978746054
1243,II-VI,M_A,I,CdS,3.4437157480000002,3.0865996775205806,0.17726149446289272
1244,II-VI,M_A,Sc,CdS,1.797692184,3.1755111452455047,0.10615130985187021
1245,II-VI,M_A,Ti,CdS,2.562788875,2.9157396011811656,0.0975910851762485
1246,II-VI,M_A,Cr,CdS,1.8422318480000002,2.235210104196752,0.10905387108636885
1247,II-VI,M_A,Mn,CdS,0.732762707,1.3824575608236245,0.11770515623072883
1248,II-VI,M_A,Fe,CdS,1.6877801319999999,2.4005867740597386,0.08387062899396601
1249,II-VI,M_A,Co,CdS,4.874438222,2.0615816982069384,0.0970163191153343
1250,II-VI,M_A,Ni,CdS,1.707547071,2.0529607408730186,0.08600052877839993
1251,II-VI,M_A,Cu,CdS,1.225194342,1.39513206107238,0.10873287824567074
1252,II-VI,M_A,Zn,CdS,0.30154416300000003,1.7265058161321227,0.13432297812289684
1253,II-VI,M_A,Y,CdS,1.780667134,3.3124555030845237,0.12278948475645617
1254,II-VI,M_A,Nb,CdS,3.122444752,3.8650606058947377,0.12981299895013063
1255,II-VI,M_A,Mo,CdS,4.301917437,4.235561380916191,0.10264284160109757
1256,II-VI,M_A,Tc,CdS,3.665493002,3.0186025594107706,0.1060968536693453
1257,II-VI,M_A,Ru,CdS,3.693344877,3.5047640565178426,0.09295255943479779
1258,II-VI,M_A,Rh,CdS,3.30051149,2.94498788912453,0.09422263697901105
1259,II-VI,M_A,Pd,CdS,1.806487257,1.3494712833335005,0.08594911667357705
1260,II-VI,M_A,Ag,CdS,1.002850859,0.5173259785237382,0.10876843191962725
1261,II-VI,M_A,Cd,CdS,-0.000476952,0.7814883121434653,0.12566556062238984
1262,II-VI,M_A,La,CdS,2.252366529,2.5446066589418757,0.13573697181145764
1263,II-VI,M_A,Hf,CdS,0.69371896,2.2469426179792955,0.16589391720609245
1264,II-VI,M_A,Ta,CdS,1.5316805269999998,3.3353981021059225,0.15603659757891086
1265,II-VI,M_A,W,CdS,2.9385455019999998,3.6213093324437673,0.13746710928673522
1266,II-VI,M_A,Re,CdS,2.820027824,3.6641127022668174,0.1527988838298342
