,Type,Site,Impurity,AB,∆H (A-rich)_DFT,train_mean,train_std
958,II-VI,M_A,F,CdSe,6.127700277000001,5.303236885591135,0.16443057917037482
959,II-VI,M_A,Cl,CdSe,5.433229923,5.570656615653009,0.11021641545817785
960,II-VI,M_A,Br,CdSe,5.165045807,5.408304464089733,0.1141324721176653
961,II-VI,M_A,I,CdSe,4.919505748,4.703262087301586,0.13870542875689404
962,II-VI,M_A,Sc,CdSe,0.8847867140000001,1.6178498104114425,0.12138550915309541
963,II-VI,M_A,Ti,CdSe,1.4337301219999998,1.0991251163124944,0.061646230293438964
964,II-VI,M_A,V,CdSe,1.265161843,0.9816327270200353,0.07400008527589769
965,II-VI,M_A,Cr,CdSe,1.035965893,0.8688977610274051,0.07611140635132514
966,II-VI,M_A,Mn,CdSe,0.066016653,0.7281699399767694,0.12271401299941682
967,II-VI,M_A,Fe,CdSe,0.956735628,1.0235224939454084,0.08131162206497577
968,II-VI,M_A,Co,CdSe,4.329099543,1.4162285361259344,0.08640201210941512
969,II-VI,M_A,Ni,CdSe,2.454319349,1.518588069520801,0.10273451473489675
970,II-VI,M_A,Zn,CdSe,0.258216638,1.5259154576399918,0.10304180197619156
971,II-VI,M_A,Y,CdSe,1.0056854240000002,1.8088190668345576,0.1020828080957747
972,II-VI,M_A,Zr,CdSe,1.672035705,1.7848672087057345,0.06777118697077601
973,II-VI,M_A,Nb,CdSe,2.0010438369999997,2.612640629843561,0.08471880970703906
974,II-VI,M_A,Mo,CdSe,3.268952895,3.2218814103145776,0.0966399715095685
975,II-VI,M_A,Tc,CdSe,3.24450497,2.578113270828755,0.11188720583842911
976,II-VI,M_A,Rh,CdSe,2.7935021730000003,2.4000597113347437,0.08176422785947243
977,II-VI,M_A,Pd,CdSe,3.238414545,1.7776237772182726,0.09583220281001328
978,II-VI,M_A,Ag,CdSe,2.292607785,1.4083252033067735,0.09772087602182379
979,II-VI,M_A,Cd,CdSe,-0.000307665,1.1362498589773913,0.09902106820540843
980,II-VI,M_A,La,CdSe,1.312234341,1.2597399805152698,0.12535417373176683
981,II-VI,M_A,Hf,CdSe,0.390146715,1.845676509505077,0.0916974575005433
982,II-VI,M_A,Ta,CdSe,2.47108333,3.576286070439552,0.09776791284021567
983,II-VI,M_A,W,CdSe,4.24218798,4.844279994703556,0.14376872078487105
984,II-VI,M_A,Re,CdSe,4.38445368,3.5638111832534265,0.12848848103609414
985,II-VI,M_A,Os,CdSe,4.53417731,4.965540798066371,0.10229380635281214
986,II-VI,M_A,Ir,CdSe,3.448724988,3.9049417371352733,0.09553750274406667
987,II-VI,M_A,Pt,CdSe,3.5531096,3.8132500270641776,0.09104799547625847
988,II-VI,M_A,Au,CdSe,3.36000323,3.347092276977699,0.12615696205791724
989,II-VI,M_A,Hg,CdSe,1.38106403,1.233813293657244,0.12581873367702295
990,II-VI,M_B,Li,CdSe,3.6438674,2.4707500607918966,0.18687703554566962
991,II-VI,M_B,Na,CdSe,5.200185649,3.3728453415290347,0.12904965807135585
992,II-VI,M_B,K,CdSe,3.4555855139999996,3.242675245958773,0.14168502099729557
993,II-VI,M_B,Rb,CdSe,3.2151292039999997,3.647818928917856,0.13545445459908018
994,II-VI,M_B,Cs,CdSe,2.9641901739999996,4.888802607748963,0.19149906586300305
995,II-VI,M_B,Be,CdSe,4.039905148,4.611691803993119,0.18777705023469554
996,II-VI,M_B,Mg,CdSe,3.820436148,4.213646139337197,0.19530692222788104
997,II-VI,M_B,Sr,CdSe,5.708934147999999,5.3905156375767564,0.12315691007014344
998,II-VI,M_B,Ba,CdSe,5.9395828779999995,5.968292527844288,0.1591156354785178
999,II-VI,M_B,B,CdSe,4.422572778,4.566581100843558,0.12045608078984514
1000,II-VI,M_B,Al,CdSe,2.877353996,2.9324840320448207,0.08908013655695153
1001,II-VI,M_B,Ga,CdSe,2.250518178,2.3662758145609595,0.09982716203302985
1002,II-VI,M_B,In,CdSe,2.967862445,2.4519081364351587,0.10537434015364734
1003,II-VI,M_B,Tl,CdSe,2.5246590319999997,0.8964350996279885,0.15748423843923376
1004,II-VI,M_B,C,CdSe,5.21914622,5.729518967721799,0.13584834683759703
1005,II-VI,M_B,Sn,CdSe,1.996154294,2.1128916792436825,0.09351912404897746
1006,II-VI,M_B,Pb,CdSe,2.22145289,0.6315119843979135,0.13374908639806415
1007,II-VI,M_B,N,CdSe,2.171782411,1.9185727348427748,0.15615429222840327
1008,II-VI,M_B,P,CdSe,1.1900542840000001,2.571025402290445,0.15009423500117008
1009,II-VI,M_B,As,CdSe,1.338914214,2.1307844042967816,0.09351010494981646
1010,II-VI,M_B,Sb,CdSe,1.287338474,1.7414887944749728,0.09545053885029872
1011,II-VI,M_B,Bi,CdSe,1.3458729999999999,0.4738127524508068,0.15998879565011256
1012,II-VI,M_B,O,CdSe,0.818702485,2.074493243002749,0.14851169099181746
1013,II-VI,M_B,S,CdSe,0.216377415,2.7381249491641815,0.10799530383209159
1014,II-VI,M_B,Se,CdSe,0.000445215,2.190327872723988,0.11241280514733791
1015,II-VI,M_B,Te,CdSe,0.247962655,2.0216088656888136,0.12155294759240337
1016,II-VI,M_B,F,CdSe,1.2965502770000001,1.2658914364027152,0.173493786265936
1017,II-VI,M_B,Cl,CdSe,0.581179923,1.5903452771809021,0.17566021599209186
1018,II-VI,M_B,Br,CdSe,0.5034958079999999,1.4525446304655976,0.16756607156616357
1019,II-VI,M_B,I,CdSe,0.512475748,1.7545613300417386,0.13531109847961068
1020,II-VI,M_B,Sc,CdSe,6.1033767139999995,4.401082430738882,0.10529540440438777
1021,II-VI,M_B,Ti,CdSe,5.926630122000001,4.154524748213538,0.09859865798356111
1022,II-VI,M_B,V,CdSe,4.745591843,3.989592739633369,0.10725201052098507
1023,II-VI,M_B,Cr,CdSe,3.678555893,2.8536114955505263,0.10547417564471165
1024,II-VI,M_B,Mn,CdSe,3.5073366530000003,2.7369118838683493,0.11672295240273173
1025,II-VI,M_B,Fe,CdSe,3.339505628,2.4933385059682776,0.09853503991716109
1026,II-VI,M_B,Co,CdSe,5.036419543,2.573044588240296,0.09014356278910216
1027,II-VI,M_B,Ni,CdSe,3.2272493489999996,2.3235387366430102,0.09389073987320687
1028,II-VI,M_B,Cu,CdSe,3.2001999789999998,2.267942133796373,0.11768234704767655
1029,II-VI,M_B,Zn,CdSe,2.638546638,1.9823455843892286,0.10126858521620181
1030,II-VI,M_B,Y,CdSe,6.739325424,5.581162405379307,0.10204977603414422
1031,II-VI,M_B,Zr,CdSe,6.708015705,5.571987874375263,0.0892462650754644
1032,II-VI,M_B,Nb,CdSe,6.195603837,5.604953314505119,0.10172050291173043
1033,II-VI,M_B,Mo,CdSe,6.218672895,5.702364803352502,0.09807604300816865
1034,II-VI,M_B,Tc,CdSe,5.80031497,4.680580024593036,0.09476409387794568
1035,II-VI,M_B,Ru,CdSe,4.78649091,4.192497282003967,0.09440994136836833
1036,II-VI,M_B,Rh,CdSe,3.751232173,3.7912972564616063,0.09164114873392916
1037,II-VI,M_B,Pd,CdSe,2.408124545,2.923791791188629,0.09699776623414338
1038,II-VI,M_B,Ag,CdSe,2.321827785,2.180931576434961,0.14711630830107242
1039,II-VI,M_B,La,CdSe,7.191674341000001,5.9276400443443595,0.1365868044994328
1040,II-VI,M_B,Ta,CdSe,7.42013333,7.756354456601746,0.13117178240689334
1041,II-VI,M_B,W,CdSe,8.29220798,7.45994195690388,0.13391862170065297
1042,II-VI,M_B,Re,CdSe,6.98197368,7.222892479673045,0.12312956064744167
1043,II-VI,M_B,Ir,CdSe,4.072904988,3.747617830598321,0.1241190901748773
1044,II-VI,M_B,Pt,CdSe,2.2117396,2.850484344726305,0.11028178329487859
1045,II-VI,M_B,Au,CdSe,2.35401323,1.7546225326318698,0.11101530266077228
1046,II-VI,M_B,Hg,CdSe,2.26048403,1.3035591310729502,0.12735914879348514
1047,II-VI,M_i_A,Li,CdSe,0.9814773999999999,1.4968653188432448,0.11155554100934914
1048,II-VI,M_i_A,Na,CdSe,2.7661356489999998,2.583579543827292,0.10294108248268101
1049,II-VI,M_i_A,Rb,CdSe,2.1194992040000002,3.5444177802228056,0.0886740907494424
1050,II-VI,M_i_A,Cs,CdSe,2.7272201739999997,3.6800520260800376,0.12364484652244698
1051,II-VI,M_i_A,Be,CdSe,3.542045148,2.5538072232162095,0.09212964738875899
1052,II-VI,M_i_A,Mg,CdSe,2.303796148,2.576039188535613,0.1003033978996722
1053,II-VI,M_i_A,Ca,CdSe,2.3101981080000002,3.0150521493949096,0.07501501192166227
1054,II-VI,M_i_A,Sr,CdSe,2.612504148,3.626981367888156,0.0999000364286082
1055,II-VI,M_i_A,Ba,CdSe,3.256052878,4.043997823459702,0.08030777066389118
1056,II-VI,M_i_A,B,CdSe,5.237002778,4.0205931739483365,0.08420604879804462
1057,II-VI,M_i_A,Al,CdSe,2.521233996,2.6426304602986574,0.07563335295917409
1058,II-VI,M_i_A,Ga,CdSe,1.6419381780000002,2.4515905453909275,0.05794434544909435
1059,II-VI,M_i_A,In,CdSe,2.707912445,2.9363885031563064,0.08015311877821278
1060,II-VI,M_i_A,Tl,CdSe,2.035249032,2.718123287024242,0.0916737308589691
1061,II-VI,M_i_A,C,CdSe,6.99433622,6.434354880738622,0.11452829027839534
1062,II-VI,M_i_A,Si,CdSe,3.79659125,3.69876387745064,0.06823341292871458
1063,II-VI,M_i_A,Ge,CdSe,2.988327453,3.1507868041633613,0.05679794059877853
1064,II-VI,M_i_A,Sn,CdSe,2.794324294,3.3519583428913906,0.066422487455952
1065,II-VI,M_i_A,Pb,CdSe,2.60999289,3.3590628072932454,0.10586403784409032
1066,II-VI,M_i_A,N,CdSe,4.510322411000001,3.49046490436534,0.15015809249777246
1067,II-VI,M_i_A,P,CdSe,4.096534284,4.148561791430409,0.09981377042479099
1068,II-VI,M_i_A,As,CdSe,4.076884214,3.631448141458552,0.07696657534845977
1069,II-VI,M_i_A,Sb,CdSe,4.220988473999999,3.8040604951072075,0.07143033904187492
1070,II-VI,M_i_A,O,CdSe,4.001012485,3.4635241907325565,0.11367330426112879
1071,II-VI,M_i_A,S,CdSe,4.401567415,4.654439575607119,0.09656260879461288
1072,II-VI,M_i_A,Te,CdSe,4.888982655,4.317749715678976,0.07299971624272562
1073,II-VI,M_i_A,Cl,CdSe,3.081729923,3.881281431428827,0.09459474122644314
1074,II-VI,M_i_A,Br,CdSe,3.629685808,4.040081884118328,0.10132031481249544
1075,II-VI,M_i_A,I,CdSe,4.507035748,4.901214939600771,0.09093113432247242
1076,II-VI,M_i_A,Sc,CdSe,3.363756714,3.4917309108443915,0.07451678775184223
1077,II-VI,M_i_A,Ti,CdSe,3.3619601219999997,3.0952580221249733,0.06595311617723265
1078,II-VI,M_i_A,V,CdSe,2.9555518430000003,2.8622215979491643,0.06347301943064854
1079,II-VI,M_i_A,Cr,CdSe,2.100765893,2.1340868884762125,0.06959956680578293
1080,II-VI,M_i_A,Mn,CdSe,2.237176653,2.14153124058284,0.10015640875750341
1081,II-VI,M_i_A,Co,CdSe,4.610789543,2.2512299878038333,0.05323298662399689
1082,II-VI,M_i_A,Ni,CdSe,3.211619349,2.131719089531336,0.06120015323281063
1083,II-VI,M_i_A,Cu,CdSe,2.774569979,2.022435189863072,0.07724017118621908
1084,II-VI,M_i_A,Zn,CdSe,1.9755766380000002,1.8215752793212634,0.0654297113663833
1085,II-VI,M_i_A,Y,CdSe,3.3653654239999997,4.46346296886299,0.06103524173255407
1086,II-VI,M_i_A,Zr,CdSe,3.744005705,4.229165899536437,0.06604189700308435
1087,II-VI,M_i_A,Nb,CdSe,3.764323837,4.594857058808687,0.05774439102266502
1088,II-VI,M_i_A,Mo,CdSe,5.150562895,4.813041109263923,0.056514321249739444
1089,II-VI,M_i_A,Tc,CdSe,4.87362497,4.307939217966554,0.058744714406783825
1090,II-VI,M_i_A,Ru,CdSe,4.13087091,4.077770355875032,0.06885567826139441
1091,II-VI,M_i_A,Rh,CdSe,3.216322173,3.266143982215863,0.06809340641665221
1092,II-VI,M_i_A,Pd,CdSe,2.416534545,2.8285623398720494,0.0768347980022685
1093,II-VI,M_i_A,Ag,CdSe,1.943047785,2.41048136774671,0.07244381560220613
1094,II-VI,M_i_A,La,CdSe,3.5142343410000003,4.360091502838225,0.11187300614988932
1095,II-VI,M_i_A,Hf,CdSe,3.130416715,4.780148431196217,0.06672048582036749
1096,II-VI,M_i_A,Ta,CdSe,4.69261333,5.651669292743902,0.07205365510587591
1097,II-VI,M_i_A,W,CdSe,6.59898798,6.189219153159852,0.10282035902016333
1098,II-VI,M_i_A,Re,CdSe,6.51964368,5.62065823328911,0.07066250917494331
1099,II-VI,M_i_A,Os,CdSe,6.21440731,5.231955884423033,0.06144927937452398
1100,II-VI,M_i_A,Ir,CdSe,4.578474988,3.8612632470892363,0.06313475754071525
1101,II-VI,M_i_A,Pt,CdSe,3.4883896,3.313131480001971,0.07947780078093519
1102,II-VI,M_i_A,Hg,CdSe,2.22862403,2.4954165511946633,0.06861062861657422
1103,II-VI,M_i_B,Li,CdSe,0.6153074000000001,1.4790119626795455,0.099570780226878
1104,II-VI,M_i_B,Na,CdSe,2.7441556489999996,2.6313388690515707,0.09724194635933175
1105,II-VI,M_i_B,K,CdSe,1.830715514,2.9061049315209466,0.10731337889633151
1106,II-VI,M_i_B,Rb,CdSe,2.589789204,3.6846672901461743,0.08633031963803925
1107,II-VI,M_i_B,Cs,CdSe,3.6794301739999997,3.895640176914024,0.13515126049436438
1108,II-VI,M_i_B,Be,CdSe,2.338545148,2.5481570294746914,0.08734577706530396
1109,II-VI,M_i_B,Mg,CdSe,1.825266148,2.6098269751237333,0.09824410980507554
1110,II-VI,M_i_B,Ca,CdSe,2.447248108,3.085230813467786,0.0827973992158927
1111,II-VI,M_i_B,Ba,CdSe,3.834602878,4.229060173187575,0.08111959186491083
1112,II-VI,M_i_B,Al,CdSe,2.449843996,2.6705383133887453,0.07632147391387546
1113,II-VI,M_i_B,Ga,CdSe,1.6947781780000002,2.50506965473365,0.05803053011633118
1114,II-VI,M_i_B,In,CdSe,2.868222445,3.065884886836984,0.07219596952122542
1115,II-VI,M_i_B,Tl,CdSe,2.331419032,2.876600538823966,0.09353919269574366
1116,II-VI,M_i_B,C,CdSe,7.33591622,6.456129504531643,0.10412778457155492
1117,II-VI,M_i_B,Si,CdSe,3.58497125,3.7379349672231257,0.07893377473818534
1118,II-VI,M_i_B,Ge,CdSe,2.925487452,3.192527152057205,0.047367591865546274
1119,II-VI,M_i_B,Sn,CdSe,3.0185242939999997,3.4641481971377273,0.05844081093879508
1120,II-VI,M_i_B,Pb,CdSe,2.94811289,3.530001182690775,0.10051054472909568
1121,II-VI,M_i_B,N,CdSe,4.867622411,3.498824985471444,0.13772112140890239
1122,II-VI,M_i_B,P,CdSe,4.420024284,4.193157261470891,0.09948875384527671
1123,II-VI,M_i_B,As,CdSe,4.356494214,3.671486947196083,0.07691144966628222
1124,II-VI,M_i_B,Sb,CdSe,4.459938473999999,3.8848258894349526,0.07463347650586026
1125,II-VI,M_i_B,Bi,CdSe,4.271933,4.000111447441309,0.08878285019467742
1126,II-VI,M_i_B,O,CdSe,4.806492485,3.500144110551633,0.10113478880082051
1127,II-VI,M_i_B,S,CdSe,4.872427415,4.690543118102923,0.09883925606005735
1128,II-VI,M_i_B,Te,CdSe,5.162722655,4.40921446345795,0.07119649502639036
1129,II-VI,M_i_B,F,CdSe,2.956380278,2.738587528579442,0.11599117119061149
1130,II-VI,M_i_B,Br,CdSe,4.095695808,4.085912279256801,0.0967966997653398
1131,II-VI,M_i_B,I,CdSe,4.857405748,5.033315668117699,0.08042410433521678
1132,II-VI,M_i_B,Sc,CdSe,3.183306714,3.5469375312625857,0.06782888281891247
1133,II-VI,M_i_B,Ti,CdSe,3.332720122,3.1640184291479962,0.06725580108487651
1134,II-VI,M_i_B,V,CdSe,2.930901843,2.928273203732372,0.06846925415272002
1135,II-VI,M_i_B,Cr,CdSe,1.709245893,2.1873070564334274,0.0770445957487217
1136,II-VI,M_i_B,Mn,CdSe,1.587126653,2.165434119811638,0.10698562036815003
1137,II-VI,M_i_B,Fe,CdSe,2.467165628,2.0585003477885015,0.06449850755679774
1138,II-VI,M_i_B,Co,CdSe,4.088729543,2.290121672353782,0.04991513815359958
1139,II-VI,M_i_B,Ni,CdSe,2.7258493489999998,2.164028062514899,0.05257865195601846
1140,II-VI,M_i_B,Cu,CdSe,2.252499979,2.0575839622661767,0.070138138169872
1141,II-VI,M_i_B,Zn,CdSe,2.020086638,1.8691308886917781,0.06411736185428608
1142,II-VI,M_i_B,Y,CdSe,3.6010454239999996,4.613173337642765,0.06164720368975102
1143,II-VI,M_i_B,Zr,CdSe,4.130145705,4.335535934037394,0.07395452699255199
1144,II-VI,M_i_B,Nb,CdSe,4.393033837,4.68692613295531,0.058032913232909815
1145,II-VI,M_i_B,Mo,CdSe,4.431372895,4.91781766621307,0.0639733997038059
1146,II-VI,M_i_B,Tc,CdSe,4.58039497,4.406303768315801,0.055307675428713385
1147,II-VI,M_i_B,Ru,CdSe,4.13847091,4.175813962401921,0.06632072839722854
1148,II-VI,M_i_B,Rh,CdSe,3.2510121730000003,3.378348882593778,0.0709137738982989
1149,II-VI,M_i_B,Ag,CdSe,1.792577785,2.514118326998252,0.06778818498103054
1150,II-VI,M_i_B,Hf,CdSe,3.282696715,4.941253314647708,0.06640657437805204
1151,II-VI,M_i_B,Ta,CdSe,5.28788333,5.817948182849824,0.08318959790298057
1152,II-VI,M_i_B,W,CdSe,6.25354798,6.341555717424835,0.11553684755528529
1153,II-VI,M_i_B,Re,CdSe,6.32870368,5.788692722137592,0.06955093175048373
1154,II-VI,M_i_B,Os,CdSe,6.08748731,5.388796091585105,0.08068557878394296
1155,II-VI,M_i_B,Ir,CdSe,4.5658849880000005,4.016638407954604,0.06528522032256773
1156,II-VI,M_i_B,Pt,CdSe,3.1575896,3.451426868238476,0.07957044969128485
1157,II-VI,M_i_B,Au,CdSe,3.06628323,2.660560057857716,0.06996985997411061
1158,II-VI,M_i_B,Hg,CdSe,2.43299403,2.632926979363277,0.06376745241914664
1159,II-VI,M_i_neut,Li,CdSe,1.0032974000000001,1.4967070973526735,0.10778955345289166
1160,II-VI,M_i_neut,Na,CdSe,3.279785649,2.5971864072590245,0.10434094942388823
1161,II-VI,M_i_neut,K,CdSe,2.417235514,2.8869230961805896,0.10562609398859929
1162,II-VI,M_i_neut,Rb,CdSe,3.0655092039999996,3.6729321084392907,0.09093454606169274
1163,II-VI,M_i_neut,Cs,CdSe,3.1618001739999997,3.826557092188301,0.12822914559299817
1164,II-VI,M_i_neut,Be,CdSe,2.293535148,2.5383779217849916,0.07894488400153986
1165,II-VI,M_i_neut,Mg,CdSe,2.4462561480000002,2.6073943026062394,0.10688816755412198
1166,II-VI,M_i_neut,Sr,CdSe,3.722554148,3.7718706095543753,0.09007733004770033
1167,II-VI,M_i_neut,Ba,CdSe,4.276482878,4.195520627358527,0.08382885189175697
1168,II-VI,M_i_neut,B,CdSe,5.2071927780000005,4.023448006431348,0.08094885014767621
1169,II-VI,M_i_neut,Al,CdSe,3.001953996,2.6699574591046393,0.08100149301637527
1170,II-VI,M_i_neut,Ga,CdSe,2.2801681780000003,2.4675041827144493,0.0612456280764814
1171,II-VI,M_i_neut,In,CdSe,3.363812445,3.0100721480846886,0.07036372326873871
1172,II-VI,M_i_neut,Tl,CdSe,2.821719032,2.698162454045851,0.08448900141066427
1173,II-VI,M_i_neut,C,CdSe,6.89010622,6.454015810080011,0.10722721705496432
1174,II-VI,M_i_neut,Si,CdSe,3.75819125,3.7361652192046875,0.07576622405329254
1175,II-VI,M_i_neut,Ge,CdSe,3.214297453,3.1457838080561866,0.05371755804774391
1176,II-VI,M_i_neut,Sn,CdSe,3.436124294,3.396907601849756,0.060522318380059274
1177,II-VI,M_i_neut,Pb,CdSe,3.46557289,3.3551037040163307,0.11366836532409826
1178,II-VI,M_i_neut,N,CdSe,5.136902411,3.5119216176600583,0.13053097789025264
1179,II-VI,M_i_neut,As,CdSe,3.784474214,3.6162933026740154,0.07707497814279521
1180,II-VI,M_i_neut,Sb,CdSe,3.9177584739999998,3.7819858744906427,0.07620555994228356
1181,II-VI,M_i_neut,Bi,CdSe,3.7110230000000004,3.833790548763358,0.08779551029631649
1182,II-VI,M_i_neut,O,CdSe,3.999742485,3.4815375121473324,0.09965249623909095
1183,II-VI,M_i_neut,S,CdSe,4.308607415,4.6504897836855195,0.09504895853179482
1184,II-VI,M_i_neut,Te,CdSe,4.702812655,4.335869179695868,0.07708570549041742
1185,II-VI,M_i_neut,F,CdSe,1.9534002780000002,2.723717701216503,0.11084685660408201
1186,II-VI,M_i_neut,Cl,CdSe,3.095389923,3.89115683827413,0.07932660253175221
1187,II-VI,M_i_neut,Br,CdSe,3.632745808,4.019555314347814,0.09476701940107803
1188,II-VI,M_i_neut,I,CdSe,4.445575748,5.032420444214431,0.09693755026012578
1189,II-VI,M_i_neut,Sc,CdSe,4.005396714,3.5356106934259586,0.07628528495269749
1190,II-VI,M_i_neut,Ti,CdSe,3.3511801219999997,3.1411443528857825,0.06347560796873056
1191,II-VI,M_i_neut,V,CdSe,2.9201618430000003,2.876508665536709,0.062294768651510755
1192,II-VI,M_i_neut,Cr,CdSe,1.983755893,2.1533473800606457,0.06351704964160107
1193,II-VI,M_i_neut,Mn,CdSe,1.5968966530000002,2.1124825679086117,0.10775373737656663
1194,II-VI,M_i_neut,Fe,CdSe,2.158045628,2.0130586803608224,0.06907810909431128
1195,II-VI,M_i_neut,Cu,CdSe,2.201539979,2.014458390004767,0.07370739622547334
1196,II-VI,M_i_neut,Zn,CdSe,2.280386638,1.8214986523877605,0.06322542872641594
1197,II-VI,M_i_neut,Y,CdSe,4.550605424,4.5945163136967775,0.06109444397908157
1198,II-VI,M_i_neut,Zr,CdSe,3.973815705,4.281915407240562,0.0732938920391573
1199,II-VI,M_i_neut,Nb,CdSe,4.248673837,4.642378589671408,0.055734059925290604
1200,II-VI,M_i_neut,Mo,CdSe,4.679552895,4.848903914872603,0.0517860730806903
1201,II-VI,M_i_neut,Tc,CdSe,4.55545497,4.349748091680082,0.05517601130820397
1202,II-VI,M_i_neut,Ru,CdSe,3.92926091,4.081904769683158,0.07235169881000399
1203,II-VI,M_i_neut,Rh,CdSe,2.9753821730000003,3.286015615068821,0.06020710295046593
1204,II-VI,M_i_neut,Pd,CdSe,2.115024545,2.8600330168548176,0.07765233577417131
1205,II-VI,M_i_neut,La,CdSe,4.639744341,4.426255572602431,0.09943293200738677
1206,II-VI,M_i_neut,Hf,CdSe,3.123516715,4.799844355151116,0.0679658450382498
1207,II-VI,M_i_neut,Ta,CdSe,4.94386333,5.64092278123576,0.06844312438133708
1208,II-VI,M_i_neut,W,CdSe,6.14999798,6.145066672213028,0.10728773443240788
1209,II-VI,M_i_neut,Re,CdSe,6.21830368,5.628020055969299,0.06588463105393025
1210,II-VI,M_i_neut,Os,CdSe,5.49333731,5.189654119168145,0.06588900743158863
1211,II-VI,M_i_neut,Ir,CdSe,3.902154988,3.8247317518381436,0.059568793729615224
1212,II-VI,M_i_neut,Pt,CdSe,2.7627296,3.261570574935388,0.08037533640184152
1213,II-VI,M_i_neut,Au,CdSe,2.96875323,2.471673139634108,0.07914873247930207
1214,II-VI,M_i_neut,Hg,CdSe,2.71542403,2.478556382117791,0.0663904892955248
1215,II-VI,M_A,Li,CdS,1.6575797490000002,1.3467044976900862,0.1513062789563901
1216,II-VI,M_A,Na,CdS,3.6471244489999997,2.3393287203856574,0.14436439960137362
1217,II-VI,M_A,K,CdS,2.137086994,2.4435903760884474,0.11487456299332847
1218,II-VI,M_A,Rb,CdS,2.365114694,2.095842847451067,0.1392423154202554
1219,II-VI,M_A,Cs,CdS,2.610320324,2.172796800510131,0.14555088521149037
1220,II-VI,M_A,Be,CdS,0.641445818,1.582746343286533,0.16273019949365103
1221,II-VI,M_A,Mg,CdS,0.146839798,1.1105227420128008,0.13627929949437873
1222,II-VI,M_A,Ca,CdS,0.7152848479999999,1.6656676307573917,0.10763661101830665
1223,II-VI,M_A,Sr,CdS,0.887245008,1.1651954650287912,0.1034890652691843
1224,II-VI,M_A,Ba,CdS,1.060454918,0.7863002977147834,0.0894115324530108
1225,II-VI,M_A,B,CdS,2.5367527780000003,3.399874217476989,0.1366699280491999
1226,II-VI,M_A,Al,CdS,0.310267381,1.969506578361867,0.12074998322102752
1227,II-VI,M_A,Ga,CdS,0.6487075179999999,1.63840310921058,0.07731583198420505
1228,II-VI,M_A,Tl,CdS,1.6313390319999999,1.316794815795502,0.11003192761092438
1229,II-VI,M_A,C,CdS,6.55747622,7.740864965261322,0.14190441049750022
1230,II-VI,M_A,Si,CdS,2.19917125,3.516563424834362,0.11641497319174955
1231,II-VI,M_A,Ge,CdS,1.4286074519999998,2.8949522581340843,0.10725075643259477
1232,II-VI,M_A,Sn,CdS,1.1565142940000002,1.7986900067083424,0.090621476672127
1233,II-VI,M_A,Pb,CdS,0.84948289,1.2164560131419102,0.0935646618529077
1234,II-VI,M_A,N,CdS,6.686412411,5.021823520601112,0.17998612790232146
1235,II-VI,M_A,P,CdS,3.9191442839999997,4.136211300983193,0.09600266427338884
1236,II-VI,M_A,As,CdS,3.407164214,3.90163552598234,0.08452562424594078
1237,II-VI,M_A,Sb,CdS,2.7741784739999997,2.796189458425865,0.11079347952738482
1238,II-VI,M_A,Bi,CdS,2.032943,1.5852284671817736,0.0854168717858993
1239,II-VI,M_A,Te,CdS,5.079142655,3.9164927473201545,0.12073814196570483
1240,II-VI,M_A,F,CdS,6.906220277999999,6.019628953892054,0.1652513247014586
1241,II-VI,M_A,Cl,CdS,6.059379923,6.1527962862221015,0.11561139012450433
1242,II-VI,M_A,Br,CdS,5.728235807000001,5.95117032072232,0.12404767932517224
1243,II-VI,M_A,I,CdS,5.3977157479999995,5.233876826620643,0.1290854871077874
1244,II-VI,M_A,Sc,CdS,1.155692184,2.079765999589762,0.11364872934117883
1245,II-VI,M_A,Ti,CdS,1.632998858,1.5563880820322846,0.06459274640491983
1246,II-VI,M_A,Cr,CdS,1.238625026,1.2398415275213597,0.08219888823944509
1247,II-VI,M_A,Mn,CdS,0.33081578300000003,1.0540300776840703,0.11781247802436837
1248,II-VI,M_A,Fe,CdS,1.202317053,1.4711668556864592,0.08438840959971769
1249,II-VI,M_A,Co,CdS,4.415327071,1.9137283974575774,0.09745044736272492
1250,II-VI,M_A,Ni,CdS,2.379789349,2.044513849059981,0.09587005365958803
1251,II-VI,M_A,Cu,CdS,2.5408399790000002,2.3187878171495018,0.11120355151901862
1252,II-VI,M_A,Zn,CdS,0.308544163,1.977832760724399,0.1034862593155019
1253,II-VI,M_A,Y,CdS,1.138667134,2.032653162644793,0.10200033325391183
1254,II-VI,M_A,Nb,CdS,2.222872931,2.9731202056654724,0.11969729877757662
1255,II-VI,M_A,Mo,CdS,3.074972895,3.4569443517484735,0.12644293242349433
1256,II-VI,M_A,Tc,CdS,3.10358497,2.9149244753666026,0.13618641777812446
1257,II-VI,M_A,Ru,CdS,3.34154091,3.5391854220115513,0.11121158518184247
1258,II-VI,M_A,Rh,CdS,2.825609905,2.74373792393256,0.07619170634268266
1259,II-VI,M_A,Pd,CdS,3.421644545,2.1772922547078055,0.10597232412963696
1260,II-VI,M_A,Ag,CdS,2.575827785,1.8103632073807585,0.10466138859876303
1261,II-VI,M_A,Cd,CdS,-0.000307665,1.4870070460220266,0.0978224308487353
1262,II-VI,M_A,La,CdS,1.499023235,1.5586168475825495,0.1120363550993354
1263,II-VI,M_A,Hf,CdS,-0.015133285,1.9995525089583928,0.09477867907671376
