,Type,Site,Impurity,AB,(-1/-2)_DFT,train_mean,train_std
953,IV-IV,M_i_A,Ge,GeC,2.98,2.6752721229487904,0.04921587306263907
954,IV-IV,M_i_B,Ge,GeC,3.05,2.7354258340850945,0.05074999351440719
955,IV-IV,M_i_neut,Ge,GeC,2.96,2.677637156691533,0.05094402022657364
956,IV-IV,M_A,C,SnC,1.6,1.416101094807474,0.0638218651635445
957,IV-IV,M_B,Sn,SnC,2.18,2.3737581226008673,0.04069567382963109
958,IV-IV,M_i_A,C,SnC,1.77,1.8672671928571158,0.05494364896295396
959,IV-IV,M_i_neut,C,SnC,2.13,1.878409092513007,0.05008858136008708
960,IV-IV,M_i_B,Sn,SnC,2.36,2.3980878168983617,0.045496111517007255
961,IV-IV,M_i_neut,Sn,SnC,2.21,2.2738586974197057,0.0413540879649149
962,IV-IV,M_A,Ge,SiGe,1.15,1.050980762322137,0.028551505872840333
963,IV-IV,M_B,Si,SiGe,1.11,1.1118897097402147,0.024238529734488028
964,IV-IV,M_i_A,Ge,SiGe,1.35,1.2181037317204817,0.019209337364246286
965,IV-IV,M_i_neut,Ge,SiGe,1.23,1.215453156281783,0.01989442681360045
966,IV-IV,M_i_A,Si,SiGe,1.31,1.2113382951654483,0.025391998122326412
967,IV-IV,M_i_B,Si,SiGe,1.12,1.204349722959827,0.024823326396242948
968,IV-IV,M_A,Sn,SiSn,1.01,0.919684564909069,0.029033850327453432
969,IV-IV,M_B,Si,SiSn,0.85,0.7631681886728225,0.04217350926217187
970,IV-IV,M_i_A,Sn,SiSn,1.22,1.1302488485290936,0.018473339386471235
971,IV-IV,M_i_B,Sn,SiSn,1.18,1.0526075241413495,0.02577020783958531
972,IV-IV,M_i_neut,Sn,SiSn,1.14,1.1214268982426983,0.022194431043225205
973,IV-IV,M_i_A,Si,SiSn,1.03,1.0370210298262192,0.031514048187810485
974,IV-IV,M_i_B,Si,SiSn,1.11,1.014679038226993,0.03289977268227779
975,IV-IV,M_i_neut,Si,SiSn,0.97,1.031558833485969,0.03323797971857146
976,IV-IV,M_A,Sn,GeSn,0.78,0.6923124549481117,0.03290945953312627
977,IV-IV,M_i_A,Sn,GeSn,0.88,0.8962654363335287,0.015202764582721073
978,IV-IV,M_i_B,Sn,GeSn,0.92,0.8616699093485213,0.018794843251114468
979,IV-IV,M_i_neut,Sn,GeSn,0.83,0.8878334774693772,0.019535595072369138
980,IV-IV,M_i_A,Ge,GeSn,0.8,0.7769678506296593,0.022939808046934573
981,IV-IV,M_i_B,Ge,GeSn,0.83,0.754144198174204,0.022790026818196044
982,IV-IV,M_i_neut,Ge,GeSn,0.79,0.7741952582074343,0.023366847205354327
