,Type,Site,Impurity,AB,∆H (A-rich)_DFT,train_mean,train_std
957,II-VI,M_A,Te,CdSe,4.656832655,3.4048885503114916,0.12240335964693327
958,II-VI,M_A,F,CdSe,6.127700277000001,5.387808530189956,0.1645819173438221
959,II-VI,M_A,Cl,CdSe,5.433229923,5.57752962582717,0.11304514441603532
960,II-VI,M_A,Br,CdSe,5.165045807,5.351559071782991,0.118918505338324
961,II-VI,M_A,I,CdSe,4.919505748,4.757785802863518,0.1421838891218701
962,II-VI,M_A,Sc,CdSe,0.8847867140000001,1.6275372487754403,0.12514007205450103
963,II-VI,M_A,Ti,CdSe,1.4337301219999998,1.0660851127124278,0.06541070023610711
964,II-VI,M_A,V,CdSe,1.265161843,0.9201427676578959,0.07747780909314558
965,II-VI,M_A,Cr,CdSe,1.035965893,0.824060448948765,0.07977247905228077
966,II-VI,M_A,Mn,CdSe,0.066016653,0.707179089873635,0.12651088586129275
967,II-VI,M_A,Fe,CdSe,0.956735628,0.9911042646267543,0.0832333179403338
968,II-VI,M_A,Co,CdSe,4.329099543,1.3946347050908003,0.09093040590553866
969,II-VI,M_A,Ni,CdSe,2.454319349,1.4997702610486026,0.10792721804555003
970,II-VI,M_A,Zn,CdSe,0.258216638,1.497691902121499,0.10519896894674167
971,II-VI,M_A,Y,CdSe,1.0056854240000002,1.8128402449860672,0.10578219611618989
972,II-VI,M_A,Zr,CdSe,1.672035705,1.7558220826358155,0.07144480878839202
973,II-VI,M_A,Nb,CdSe,2.0010438369999997,2.5822398914476485,0.08749963849466781
974,II-VI,M_A,Mo,CdSe,3.268952895,3.2193700536871077,0.09968924700728062
975,II-VI,M_A,Tc,CdSe,3.24450497,2.581086701775875,0.11544450717816189
976,II-VI,M_A,Rh,CdSe,2.7935021730000003,2.416658814299786,0.08305123536461512
977,II-VI,M_A,Pd,CdSe,3.238414545,1.7822368263329664,0.10153080394758836
978,II-VI,M_A,Ag,CdSe,2.292607785,1.4160632990675226,0.10055481158069705
979,II-VI,M_A,Cd,CdSe,-0.000307665,1.1083063942416387,0.10277970597349065
980,II-VI,M_A,La,CdSe,1.312234341,1.2500658750420137,0.13189399607026972
981,II-VI,M_A,Hf,CdSe,0.390146715,1.7964548518108128,0.09415607925354935
982,II-VI,M_A,Ta,CdSe,2.47108333,3.539036426648154,0.10187737853912773
983,II-VI,M_A,W,CdSe,4.24218798,4.89661887315737,0.15057158559131145
984,II-VI,M_A,Re,CdSe,4.38445368,3.547072089506463,0.13039314751210618
985,II-VI,M_A,Os,CdSe,4.53417731,5.0122705129453085,0.1080235191680376
986,II-VI,M_A,Ir,CdSe,3.448724988,3.929670709077471,0.09865127588034428
987,II-VI,M_A,Pt,CdSe,3.5531096,3.82965662921926,0.0972665163411705
988,II-VI,M_A,Au,CdSe,3.36000323,3.401506881539043,0.13753506977400165
989,II-VI,M_A,Hg,CdSe,1.38106403,1.19323489812673,0.12500969760649533
990,II-VI,M_B,Li,CdSe,3.6438674,2.5530416275437195,0.19355149797232407
991,II-VI,M_B,Na,CdSe,5.200185649,3.451166924802105,0.1374793943120177
992,II-VI,M_B,K,CdSe,3.4555855139999996,3.2239072178544506,0.15054337098960108
993,II-VI,M_B,Rb,CdSe,3.2151292039999997,3.582210947423986,0.1387983334377157
994,II-VI,M_B,Cs,CdSe,2.9641901739999996,4.864087373255371,0.19462081440506354
995,II-VI,M_B,Be,CdSe,4.039905148,4.679768069699916,0.20182541960245765
996,II-VI,M_B,Mg,CdSe,3.820436148,4.257019983150646,0.2131579007951935
997,II-VI,M_B,Sr,CdSe,5.708934147999999,5.3995899675428705,0.1312832791182155
998,II-VI,M_B,Ba,CdSe,5.9395828779999995,5.977832892625186,0.160493875930738
999,II-VI,M_B,B,CdSe,4.422572778,4.688891902161673,0.12715226100276145
1000,II-VI,M_B,Al,CdSe,2.877353996,3.0270006359393618,0.09433551938672705
1001,II-VI,M_B,Ga,CdSe,2.250518178,2.41174972818028,0.10566410519474376
1002,II-VI,M_B,In,CdSe,2.967862445,2.484464204576932,0.11462919520718626
1003,II-VI,M_B,Tl,CdSe,2.5246590319999997,0.8635262415092463,0.15891012828061393
1004,II-VI,M_B,C,CdSe,5.21914622,5.744797438267339,0.14222127311060678
1005,II-VI,M_B,Sn,CdSe,1.996154294,2.1437561689322995,0.09777208881066576
1006,II-VI,M_B,Pb,CdSe,2.22145289,0.6263407017187994,0.13598141363088936
1007,II-VI,M_B,N,CdSe,2.171782411,1.8760128150625228,0.16042155200898775
1008,II-VI,M_B,P,CdSe,1.1900542840000001,2.570834727508722,0.15797376527165996
1009,II-VI,M_B,As,CdSe,1.338914214,2.1246958923573365,0.09902470843054283
1010,II-VI,M_B,Sb,CdSe,1.287338474,1.731681575654731,0.0985107561978185
1011,II-VI,M_B,Bi,CdSe,1.3458729999999999,0.4816081446826502,0.16306819328586086
1012,II-VI,M_B,O,CdSe,0.818702485,2.0749946536567565,0.15533440041466542
1013,II-VI,M_B,S,CdSe,0.216377415,2.728077898069608,0.11268659913936786
1014,II-VI,M_B,Se,CdSe,0.000445215,2.184896383974633,0.11615504325012772
1015,II-VI,M_B,Te,CdSe,0.247962655,2.0335044085769938,0.1243654861208926
1016,II-VI,M_B,F,CdSe,1.2965502770000001,1.2893982491835765,0.17887127415432233
1017,II-VI,M_B,Cl,CdSe,0.581179923,1.5278694931424759,0.1768052369687361
1018,II-VI,M_B,Br,CdSe,0.5034958079999999,1.3509810959951696,0.16813903060313673
1019,II-VI,M_B,I,CdSe,0.512475748,1.767934271974958,0.13651952819523647
1020,II-VI,M_B,Sc,CdSe,6.1033767139999995,4.4754668236067445,0.10800893662572703
1021,II-VI,M_B,Ti,CdSe,5.926630122000001,4.212296338795147,0.1057617837140208
1022,II-VI,M_B,V,CdSe,4.745591843,4.03336503644363,0.1141265154102722
1023,II-VI,M_B,Cr,CdSe,3.678555893,2.8622087448648017,0.10568534237573222
1024,II-VI,M_B,Mn,CdSe,3.5073366530000003,2.744266427504871,0.12156807329117827
1025,II-VI,M_B,Fe,CdSe,3.339505628,2.4882209853762425,0.1021960066450052
1026,II-VI,M_B,Co,CdSe,5.036419543,2.5915849793305883,0.09307975515652592
1027,II-VI,M_B,Ni,CdSe,3.2272493489999996,2.340286586896062,0.09615232117130572
1028,II-VI,M_B,Cu,CdSe,3.2001999789999998,2.3090018042504825,0.12134370401031473
1029,II-VI,M_B,Zn,CdSe,2.638546638,2.0012337104698887,0.11036708774448786
1030,II-VI,M_B,Y,CdSe,6.739325424,5.632452795908066,0.10154339187484064
1031,II-VI,M_B,Zr,CdSe,6.708015705,5.615885129697589,0.09783923737225013
1032,II-VI,M_B,Nb,CdSe,6.195603837,5.631479513117016,0.10977984989351712
1033,II-VI,M_B,Mo,CdSe,6.218672895,5.744090951526138,0.1044420518466037
1034,II-VI,M_B,Tc,CdSe,5.80031497,4.706526053994571,0.09889118947338534
1035,II-VI,M_B,Ru,CdSe,4.78649091,4.202901853076812,0.09635612108639864
1036,II-VI,M_B,Rh,CdSe,3.751232173,3.826139299449544,0.09239639259819918
1037,II-VI,M_B,Pd,CdSe,2.408124545,2.927385276219811,0.10044984270612456
1038,II-VI,M_B,Ag,CdSe,2.321827785,2.2022654164203894,0.14878476471568264
1039,II-VI,M_B,La,CdSe,7.191674341000001,5.96362864878494,0.13539635444131065
1040,II-VI,M_B,Ta,CdSe,7.42013333,7.775997684961448,0.13370354788612554
1041,II-VI,M_B,W,CdSe,8.29220798,7.509388466621163,0.13624013170799334
1042,II-VI,M_B,Re,CdSe,6.98197368,7.258168311362729,0.125248791526546
1043,II-VI,M_B,Ir,CdSe,4.072904988,3.708977119201409,0.1235062137484862
1044,II-VI,M_B,Pt,CdSe,2.2117396,2.8189098551366345,0.10949558178022575
1045,II-VI,M_B,Au,CdSe,2.35401323,1.7297204542684015,0.1130886997143814
1046,II-VI,M_B,Hg,CdSe,2.26048403,1.2677987032256437,0.13275565070615994
1047,II-VI,M_i_A,Li,CdSe,0.9814773999999999,1.4601036557078324,0.11386109050473829
1048,II-VI,M_i_A,Na,CdSe,2.7661356489999998,2.5857928937218793,0.10652815582583558
1049,II-VI,M_i_A,Rb,CdSe,2.1194992040000002,3.532356431986119,0.08945426990780207
1050,II-VI,M_i_A,Cs,CdSe,2.7272201739999997,3.683818981149153,0.12546197072927526
1051,II-VI,M_i_A,Be,CdSe,3.542045148,2.535957252481213,0.09612906456865662
1052,II-VI,M_i_A,Mg,CdSe,2.303796148,2.6383241228362175,0.10901561680142567
1053,II-VI,M_i_A,Ca,CdSe,2.3101981080000002,3.0125927728481816,0.07559289646653387
1054,II-VI,M_i_A,Sr,CdSe,2.612504148,3.6111460951577756,0.10106970925596044
1055,II-VI,M_i_A,Ba,CdSe,3.256052878,4.04269981458533,0.08398409948714783
1056,II-VI,M_i_A,B,CdSe,5.237002778,4.064226289551408,0.08777933265593332
1057,II-VI,M_i_A,Al,CdSe,2.521233996,2.6612728270198938,0.08094213767374574
1058,II-VI,M_i_A,Ga,CdSe,1.6419381780000002,2.453270320856377,0.06086347217357169
1059,II-VI,M_i_A,In,CdSe,2.707912445,2.94090520646391,0.0840285169243694
1060,II-VI,M_i_A,Tl,CdSe,2.035249032,2.7110764053109553,0.09499994763986805
1061,II-VI,M_i_A,C,CdSe,6.99433622,6.4524150542560985,0.11586187339209283
1062,II-VI,M_i_A,Si,CdSe,3.79659125,3.681278034101962,0.067577995853246
1063,II-VI,M_i_A,Ge,CdSe,2.988327453,3.138282043972506,0.06124675992946459
1064,II-VI,M_i_A,Sn,CdSe,2.794324294,3.37271210761306,0.07094814696865821
1065,II-VI,M_i_A,Pb,CdSe,2.60999289,3.3722088602054896,0.10932792568792443
1066,II-VI,M_i_A,N,CdSe,4.510322411000001,3.510100719947148,0.15286195282727427
1067,II-VI,M_i_A,P,CdSe,4.096534284,4.164472765957041,0.10335399170171689
1068,II-VI,M_i_A,As,CdSe,4.076884214,3.628840696169161,0.08063546197174372
1069,II-VI,M_i_A,Sb,CdSe,4.220988473999999,3.8089823326476475,0.07239653204234854
1070,II-VI,M_i_A,O,CdSe,4.001012485,3.463921274212752,0.11931443736688645
1071,II-VI,M_i_A,S,CdSe,4.401567415,4.66223422315627,0.10245200046042123
1072,II-VI,M_i_A,Te,CdSe,4.888982655,4.319554864140135,0.07544152470550931
1073,II-VI,M_i_A,Cl,CdSe,3.081729923,3.866293606831674,0.09453473985621086
1074,II-VI,M_i_A,Br,CdSe,3.629685808,3.9820554715213974,0.10183161744707053
1075,II-VI,M_i_A,I,CdSe,4.507035748,4.9545482434416614,0.09302116590811775
1076,II-VI,M_i_A,Sc,CdSe,3.363756714,3.512502589891627,0.07598211330217304
1077,II-VI,M_i_A,Ti,CdSe,3.3619601219999997,3.1013824577648825,0.0675154467347815
1078,II-VI,M_i_A,V,CdSe,2.9555518430000003,2.848975431530348,0.06486282234055288
1079,II-VI,M_i_A,Cr,CdSe,2.100765893,2.1026256647099006,0.0713811329917825
1080,II-VI,M_i_A,Mn,CdSe,2.237176653,2.1296335131875996,0.10130795638985253
1081,II-VI,M_i_A,Co,CdSe,4.610789543,2.251550333008143,0.05312496530563905
1082,II-VI,M_i_A,Ni,CdSe,3.211619349,2.1191739563496936,0.062074392635608926
1083,II-VI,M_i_A,Cu,CdSe,2.774569979,2.0104991074597236,0.07886776156795873
1084,II-VI,M_i_A,Zn,CdSe,1.9755766380000002,1.7905665182462596,0.06882359518489667
1085,II-VI,M_i_A,Y,CdSe,3.3653654239999997,4.481392454189672,0.0631723715868769
1086,II-VI,M_i_A,Zr,CdSe,3.744005705,4.212937621148538,0.06856650353686249
1087,II-VI,M_i_A,Nb,CdSe,3.764323837,4.5776828694106815,0.05984861798204887
1088,II-VI,M_i_A,Mo,CdSe,5.150562895,4.810135304536917,0.057706959552197644
1089,II-VI,M_i_A,Tc,CdSe,4.87362497,4.324454466817042,0.06124064383624793
1090,II-VI,M_i_A,Ru,CdSe,4.13087091,4.068953647712144,0.06557198860743686
1091,II-VI,M_i_A,Rh,CdSe,3.216322173,3.2482519109175017,0.06910983211464196
1092,II-VI,M_i_A,Pd,CdSe,2.416534545,2.834493086825444,0.07947009417614563
1093,II-VI,M_i_A,Ag,CdSe,1.943047785,2.4098447789719635,0.07521805051293075
1094,II-VI,M_i_A,La,CdSe,3.5142343410000003,4.3624375997020195,0.11683615267515061
1095,II-VI,M_i_A,Hf,CdSe,3.130416715,4.766327573884413,0.06821485512426301
1096,II-VI,M_i_A,Ta,CdSe,4.69261333,5.641203627500933,0.07375011146010539
1097,II-VI,M_i_A,W,CdSe,6.59898798,6.241728715038105,0.10353388906730163
1098,II-VI,M_i_A,Re,CdSe,6.51964368,5.624067865946711,0.07429834565174656
1099,II-VI,M_i_A,Os,CdSe,6.21440731,5.2364094016084195,0.05904191605024463
1100,II-VI,M_i_A,Ir,CdSe,4.578474988,3.830074496490191,0.06542808505759884
1101,II-VI,M_i_A,Pt,CdSe,3.4883896,3.2851295359510884,0.08079074230018243
1102,II-VI,M_i_A,Hg,CdSe,2.22862403,2.44775856652135,0.0691332100452123
1103,II-VI,M_i_B,Li,CdSe,0.6153074000000001,1.4442680528050036,0.10282438431943174
1104,II-VI,M_i_B,Na,CdSe,2.7441556489999996,2.6356817698836266,0.09927551139363451
1105,II-VI,M_i_B,K,CdSe,1.830715514,2.8777981081983763,0.11042524209422501
1106,II-VI,M_i_B,Rb,CdSe,2.589789204,3.681399164216574,0.08833616880742717
1107,II-VI,M_i_B,Cs,CdSe,3.6794301739999997,3.909984231410742,0.14111000941361299
1108,II-VI,M_i_B,Be,CdSe,2.338545148,2.5306419255494594,0.09176417967394318
1109,II-VI,M_i_B,Mg,CdSe,1.825266148,2.672071530150915,0.10235314520423483
1110,II-VI,M_i_B,Ca,CdSe,2.447248108,3.085845339362534,0.08268116552704316
1111,II-VI,M_i_B,Ba,CdSe,3.834602878,4.236510020127969,0.08432480023288104
1112,II-VI,M_i_B,Al,CdSe,2.449843996,2.690001293574599,0.07962696345036686
1113,II-VI,M_i_B,Ga,CdSe,1.6947781780000002,2.509523711854866,0.06233274196981992
1114,II-VI,M_i_B,In,CdSe,2.868222445,3.077218768458432,0.07382179709051727
1115,II-VI,M_i_B,Tl,CdSe,2.331419032,2.8783889648876935,0.0976827036455396
1116,II-VI,M_i_B,C,CdSe,7.33591622,6.474288681962312,0.10344491810406675
1117,II-VI,M_i_B,Si,CdSe,3.58497125,3.7208886347538366,0.08211339407788813
1118,II-VI,M_i_B,Ge,CdSe,2.925487452,3.180837531780766,0.050166294671722324
1119,II-VI,M_i_B,Sn,CdSe,3.0185242939999997,3.4913593567675236,0.06124490884550088
1120,II-VI,M_i_B,Pb,CdSe,2.94811289,3.5529084815361345,0.1056324663452905
1121,II-VI,M_i_B,N,CdSe,4.867622411,3.5159018281038867,0.1426878760308451
1122,II-VI,M_i_B,P,CdSe,4.420024284,4.211394389838856,0.10332675157563675
1123,II-VI,M_i_B,As,CdSe,4.356494214,3.67100112108607,0.07954012844382802
1124,II-VI,M_i_B,Sb,CdSe,4.459938473999999,3.891427863276648,0.07579950887146814
1125,II-VI,M_i_B,Bi,CdSe,4.271933,4.022754954799089,0.0942870914263961
1126,II-VI,M_i_B,O,CdSe,4.806492485,3.502848120081455,0.1057753853898418
1127,II-VI,M_i_B,S,CdSe,4.872427415,4.700304636862741,0.10442770697957171
1128,II-VI,M_i_B,Te,CdSe,5.162722655,4.410339050399446,0.07362325018281196
1129,II-VI,M_i_B,F,CdSe,2.956380278,2.73951801757388,0.11643904221003286
1130,II-VI,M_i_B,Br,CdSe,4.095695808,4.02688295244528,0.09771878032237956
1131,II-VI,M_i_B,I,CdSe,4.857405748,5.088517013260201,0.08457824086990653
1132,II-VI,M_i_B,Sc,CdSe,3.183306714,3.570408573778869,0.06976689217167734
1133,II-VI,M_i_B,Ti,CdSe,3.332720122,3.173399654223526,0.06887638797049689
1134,II-VI,M_i_B,V,CdSe,2.930901843,2.9186878896992448,0.0701123042394463
1135,II-VI,M_i_B,Cr,CdSe,1.709245893,2.158968838915776,0.07963647475889862
1136,II-VI,M_i_B,Mn,CdSe,1.587126653,2.154708397717093,0.10866526612516017
1137,II-VI,M_i_B,Fe,CdSe,2.467165628,2.0272277343942897,0.06717928115546357
1138,II-VI,M_i_B,Co,CdSe,4.088729543,2.290261808328628,0.051681792990886516
1139,II-VI,M_i_B,Ni,CdSe,2.7258493489999998,2.1528352032381273,0.053706430332035836
1140,II-VI,M_i_B,Cu,CdSe,2.252499979,2.0474036833392226,0.071169361469364
1141,II-VI,M_i_B,Zn,CdSe,2.020086638,1.840308272492385,0.0693303967712309
1142,II-VI,M_i_B,Y,CdSe,3.6010454239999996,4.6363331537601224,0.061307926694432476
1143,II-VI,M_i_B,Zr,CdSe,4.130145705,4.324756180463371,0.07769156593501696
1144,II-VI,M_i_B,Nb,CdSe,4.393033837,4.674332183507188,0.06112594707967256
1145,II-VI,M_i_B,Mo,CdSe,4.431372895,4.920157036363369,0.06578198402075255
1146,II-VI,M_i_B,Tc,CdSe,4.58039497,4.42810984820886,0.05637668362872632
1147,II-VI,M_i_B,Ru,CdSe,4.13847091,4.171249300684236,0.06407738818958393
1148,II-VI,M_i_B,Rh,CdSe,3.2510121730000003,3.366988637982815,0.07144168787877477
1149,II-VI,M_i_B,Ag,CdSe,1.792577785,2.5191843266546363,0.07040783655672193
1150,II-VI,M_i_B,Hf,CdSe,3.282696715,4.935986062478844,0.06836442212162565
1151,II-VI,M_i_B,Ta,CdSe,5.28788333,5.815467602547929,0.08732984565219469
1152,II-VI,M_i_B,W,CdSe,6.25354798,6.400992361326277,0.11955472059766069
1153,II-VI,M_i_B,Re,CdSe,6.32870368,5.799970962279478,0.07092389824259655
1154,II-VI,M_i_B,Os,CdSe,6.08748731,5.400059026250494,0.08085781332743479
1155,II-VI,M_i_B,Ir,CdSe,4.5658849880000005,3.992543274567417,0.06844743859945884
1156,II-VI,M_i_B,Pt,CdSe,3.1575896,3.4300971040523685,0.08125445220819466
1157,II-VI,M_i_B,Au,CdSe,3.06628323,2.6414902870073944,0.07395328840009704
1158,II-VI,M_i_B,Hg,CdSe,2.43299403,2.5929223070311975,0.06687827866321283
1159,II-VI,M_i_neut,Li,CdSe,1.0032974000000001,1.4606527595281324,0.10928570284757355
1160,II-VI,M_i_neut,Na,CdSe,3.279785649,2.5999054031006965,0.10726966217624993
1161,II-VI,M_i_neut,K,CdSe,2.417235514,2.856679421990627,0.11014508462347102
1162,II-VI,M_i_neut,Rb,CdSe,3.0655092039999996,3.661650248066303,0.09100185351019072
1163,II-VI,M_i_neut,Cs,CdSe,3.1618001739999997,3.825937047663905,0.12914288931487145
1164,II-VI,M_i_neut,Be,CdSe,2.293535148,2.51926865504671,0.08238133466205694
1165,II-VI,M_i_neut,Mg,CdSe,2.4462561480000002,2.667865797365308,0.1159585369025058
1166,II-VI,M_i_neut,Sr,CdSe,3.722554148,3.7563523188815937,0.09203498540282319
1167,II-VI,M_i_neut,Ba,CdSe,4.276482878,4.193620434750327,0.08914318942972503
1168,II-VI,M_i_neut,B,CdSe,5.2071927780000005,4.068855831672463,0.0838553215762973
1169,II-VI,M_i_neut,Al,CdSe,3.001953996,2.689097651900674,0.08617965358530642
1170,II-VI,M_i_neut,Ga,CdSe,2.2801681780000003,2.4722938459475925,0.06606979335089097
1171,II-VI,M_i_neut,In,CdSe,3.363812445,3.013488294621054,0.07575492954131165
1172,II-VI,M_i_neut,Tl,CdSe,2.821719032,2.6841952219109673,0.08761086622618466
1173,II-VI,M_i_neut,C,CdSe,6.89010622,6.472449620750458,0.10906813447021645
1174,II-VI,M_i_neut,Si,CdSe,3.75819125,3.7206741051494348,0.0795367014660295
1175,II-VI,M_i_neut,Ge,CdSe,3.214297453,3.1349897571693655,0.05676242893566593
1176,II-VI,M_i_neut,Sn,CdSe,3.436124294,3.4148091098750597,0.0646735670117583
1177,II-VI,M_i_neut,Pb,CdSe,3.46557289,3.361074246543866,0.11837062757931045
1178,II-VI,M_i_neut,N,CdSe,5.136902411,3.528470384610221,0.1352112391485839
1179,II-VI,M_i_neut,As,CdSe,3.784474214,3.6144927718158817,0.08141927034826893
1180,II-VI,M_i_neut,Sb,CdSe,3.9177584739999998,3.7790343711218917,0.07943563340663799
1181,II-VI,M_i_neut,Bi,CdSe,3.7110230000000004,3.840997121249508,0.09214743866314222
1182,II-VI,M_i_neut,O,CdSe,3.999742485,3.483855262746288,0.10441985692176213
1183,II-VI,M_i_neut,S,CdSe,4.308607415,4.658170824969394,0.10037744060891149
1184,II-VI,M_i_neut,Te,CdSe,4.702812655,4.332936758019842,0.07825987951373373
1185,II-VI,M_i_neut,F,CdSe,1.9534002780000002,2.723831318246629,0.11086961501928289
1186,II-VI,M_i_neut,Cl,CdSe,3.095389923,3.877904284994996,0.07977203158801777
1187,II-VI,M_i_neut,Br,CdSe,3.632745808,3.9607003388684645,0.09500550715098223
1188,II-VI,M_i_neut,I,CdSe,4.445575748,5.082434712625748,0.10147159580123077
1189,II-VI,M_i_neut,Sc,CdSe,4.005396714,3.5566452697616384,0.07946861240051332
1190,II-VI,M_i_neut,Ti,CdSe,3.3511801219999997,3.148556381028242,0.06493431333557816
1191,II-VI,M_i_neut,V,CdSe,2.9201618430000003,2.863872174331287,0.063871889009712
1192,II-VI,M_i_neut,Cr,CdSe,1.983755893,2.1230515293112266,0.0649392956756874
1193,II-VI,M_i_neut,Mn,CdSe,1.5968966530000002,2.1002177047557833,0.10969480591892913
1194,II-VI,M_i_neut,Fe,CdSe,2.158045628,1.9804735581063404,0.0721059804978363
1195,II-VI,M_i_neut,Cu,CdSe,2.201539979,2.0031721922853345,0.07411335256034325
1196,II-VI,M_i_neut,Zn,CdSe,2.280386638,1.7909446402009457,0.06830811306888789
1197,II-VI,M_i_neut,Y,CdSe,4.550605424,4.612035390583031,0.06291605569399497
1198,II-VI,M_i_neut,Zr,CdSe,3.973815705,4.263163549186702,0.07588156531832582
1199,II-VI,M_i_neut,Nb,CdSe,4.248673837,4.623045193398073,0.057660390848460086
1200,II-VI,M_i_neut,Mo,CdSe,4.679552895,4.842885603461298,0.05318817730748089
1201,II-VI,M_i_neut,Tc,CdSe,4.55545497,4.363707248687452,0.056339225122178954
1202,II-VI,M_i_neut,Ru,CdSe,3.92926091,4.068641960190556,0.06912087438748042
1203,II-VI,M_i_neut,Rh,CdSe,2.9753821730000003,3.2639479372641986,0.06141082708601341
1204,II-VI,M_i_neut,Pd,CdSe,2.115024545,2.8595712049215423,0.0800604358348386
1205,II-VI,M_i_neut,La,CdSe,4.639744341,4.425323160799747,0.10572921149307347
1206,II-VI,M_i_neut,Hf,CdSe,3.123516715,4.7798461125999605,0.06985914402563798
1207,II-VI,M_i_neut,Ta,CdSe,4.94386333,5.619605814443658,0.06985262921801742
1208,II-VI,M_i_neut,W,CdSe,6.14999798,6.186235842064486,0.10690428386139658
1209,II-VI,M_i_neut,Re,CdSe,6.21830368,5.621342974243821,0.06838245586390071
1210,II-VI,M_i_neut,Os,CdSe,5.49333731,5.181743045410411,0.06371934714482162
1211,II-VI,M_i_neut,Ir,CdSe,3.902154988,3.7796818719330845,0.061761141806299436
1212,II-VI,M_i_neut,Pt,CdSe,2.7627296,3.2216614346437082,0.08149921175901811
1213,II-VI,M_i_neut,Au,CdSe,2.96875323,2.432016676831107,0.08189518288354773
1214,II-VI,M_i_neut,Hg,CdSe,2.71542403,2.4209335227847317,0.06853998146611856
1215,II-VI,M_A,Li,CdS,1.6575797490000002,1.3491167639437625,0.15179500074110608
1216,II-VI,M_A,Na,CdS,3.6471244489999997,2.3696816058584553,0.14989129349390792
1217,II-VI,M_A,K,CdS,2.137086994,2.4436252512083514,0.12066687824097175
1218,II-VI,M_A,Rb,CdS,2.365114694,2.1025826010580992,0.14596506097791487
1219,II-VI,M_A,Cs,CdS,2.610320324,2.1993083302014624,0.1469810614024839
1220,II-VI,M_A,Be,CdS,0.641445818,1.5065986558473576,0.18027287356965102
1221,II-VI,M_A,Mg,CdS,0.146839798,1.111733820906188,0.14380204829505328
1222,II-VI,M_A,Ca,CdS,0.7152848479999999,1.6709244570653556,0.11146525200524682
1223,II-VI,M_A,Sr,CdS,0.887245008,1.1435884788601403,0.10707172234204468
1224,II-VI,M_A,Ba,CdS,1.060454918,0.761475177256978,0.09377677041057039
1225,II-VI,M_A,B,CdS,2.5367527780000003,3.4114494035469916,0.1423966527121867
1226,II-VI,M_A,Al,CdS,0.310267381,1.991178564068408,0.12649647433461428
1227,II-VI,M_A,Ga,CdS,0.6487075179999999,1.6097012910445883,0.07889264381862046
1228,II-VI,M_A,Tl,CdS,1.6313390319999999,1.3012853418286525,0.1144853956120398
1229,II-VI,M_A,C,CdS,6.55747622,7.7751516048008735,0.145472481979913
1230,II-VI,M_A,Si,CdS,2.19917125,3.4833549352892432,0.12341041435251907
1231,II-VI,M_A,Ge,CdS,1.4286074519999998,2.858264090243451,0.10855132370839889
1232,II-VI,M_A,Sn,CdS,1.1565142940000002,1.8002843197885183,0.09027637138375644
1233,II-VI,M_A,Pb,CdS,0.84948289,1.2038356967199246,0.09199546077088062
1234,II-VI,M_A,N,CdS,6.686412411,5.082476589348934,0.18246380317695127
1235,II-VI,M_A,P,CdS,3.9191442839999997,4.12829071468356,0.10144625079612099
1236,II-VI,M_A,As,CdS,3.407164214,3.878433994378375,0.09400228602197414
1237,II-VI,M_A,Sb,CdS,2.7741784739999997,2.79878488829069,0.11819647229576417
1238,II-VI,M_A,Bi,CdS,2.032943,1.5682910667822387,0.0867138310482295
1239,II-VI,M_A,Te,CdS,5.079142655,3.9275398437316418,0.1234080868591856
1240,II-VI,M_A,F,CdS,6.906220277999999,6.106364941799589,0.16851268281478218
1241,II-VI,M_A,Cl,CdS,6.059379923,6.155580688280623,0.11947854105286299
1242,II-VI,M_A,Br,CdS,5.728235807000001,5.891254655172992,0.1297398945327905
1243,II-VI,M_A,I,CdS,5.3977157479999995,5.2857046419965155,0.13332243624034257
1244,II-VI,M_A,Sc,CdS,1.155692184,2.0960325052288376,0.11660524006565534
1245,II-VI,M_A,Ti,CdS,1.632998858,1.5295422813368265,0.06714318650266081
1246,II-VI,M_A,Cr,CdS,1.238625026,1.1819021716685172,0.0857273907431564
1247,II-VI,M_A,Mn,CdS,0.33081578300000003,1.0217608710233796,0.11999496296569548
1248,II-VI,M_A,Fe,CdS,1.202317053,1.4352944347967111,0.08616356948492246
1249,II-VI,M_A,Co,CdS,4.415327071,1.8958019882495645,0.10148380840976678
1250,II-VI,M_A,Ni,CdS,2.379789349,2.0304902475965116,0.0989108797028147
1251,II-VI,M_A,Cu,CdS,2.5408399790000002,2.321421826171953,0.1133414118098784
1252,II-VI,M_A,Zn,CdS,0.308544163,1.945787349596435,0.10761463408203993
1253,II-VI,M_A,Y,CdS,1.138667134,2.0389169096379773,0.10449663899065521
1254,II-VI,M_A,Nb,CdS,2.222872931,2.941863956318044,0.1236091627267308
1255,II-VI,M_A,Mo,CdS,3.074972895,3.441726797655258,0.12661136737484102
1256,II-VI,M_A,Tc,CdS,3.10358497,2.9121280651187953,0.1375058014475736
1257,II-VI,M_A,Ru,CdS,3.34154091,3.5651341723707377,0.11221600314999794
1258,II-VI,M_A,Rh,CdS,2.825609905,2.756157966703722,0.07645453534888574
1259,II-VI,M_A,Pd,CdS,3.421644545,2.185335928525845,0.11144410159012631
1260,II-VI,M_A,Ag,CdS,2.575827785,1.8187558493917677,0.10882682092584078
1261,II-VI,M_A,Cd,CdS,-0.000307665,1.456271662304209,0.10385885276471345
1262,II-VI,M_A,La,CdS,1.499023235,1.558036487897202,0.11719506148717806
1263,II-VI,M_A,Hf,CdS,-0.015133285,1.947946108025101,0.09587170211587856
