,Type,Site,Impurity,AB,∆H (B-rich)_DFT,train_mean,train_std
959,II-VI,M_A,Cl,CdSe,3.511229923,3.493001217277827,0.12139671822406127
960,II-VI,M_A,Br,CdSe,3.2430458069999997,3.3706386420285193,0.1477481472515037
961,II-VI,M_A,I,CdSe,2.997505748,2.6986437529346117,0.1652512609972815
962,II-VI,M_A,Sc,CdSe,1.542786714,2.3890940785399684,0.09171538814684856
963,II-VI,M_A,Ti,CdSe,2.372862555,2.1945521810393123,0.09932373405619044
964,II-VI,M_A,V,CdSe,2.076034595,2.1937853621035357,0.11140593672417033
965,II-VI,M_A,Cr,CdSe,1.671867995,1.4116288154118857,0.09039837451826804
966,II-VI,M_A,Mn,CdSe,0.25765912,0.5510784384224676,0.1202830427228358
967,II-VI,M_A,Fe,CdSe,1.44778796,1.581250887855917,0.08965076539866952
968,II-VI,M_A,Co,CdSe,4.66490678,1.240559261146285,0.0752907139091007
969,II-VI,M_A,Ni,CdSe,1.637697095,1.211054820714495,0.10078395654463018
970,II-VI,M_A,Zn,CdSe,0.271216638,1.0648901532868522,0.10692366321773662
971,II-VI,M_A,Y,CdSe,1.663685424,2.8733181254471014,0.10461545854566787
972,II-VI,M_A,Zr,CdSe,3.164949823,2.929001962519423,0.1085391533726343
973,II-VI,M_A,Nb,CdSe,3.059669579,3.3075652318978896,0.10984655173496671
974,II-VI,M_A,Mo,CdSe,3.912191595,3.688234734204883,0.08446032154885262
975,II-VI,M_A,Tc,CdSe,1.96750497,2.472724712246557,0.0838319240047942
976,II-VI,M_A,Rh,CdSe,3.34299306,2.3767425247983964,0.10803037768195456
977,II-VI,M_A,Pd,CdSe,1.760336125,0.8002642512991256,0.09726500521141208
978,II-VI,M_A,Ag,CdSe,0.7658612659999999,-0.022175202948014994,0.12722849207873432
979,II-VI,M_A,Cd,CdSe,-0.000246443,0.32884168682216597,0.13482635539457039
980,II-VI,M_A,La,CdSe,2.15726207,2.4137637269525136,0.1396230357732283
981,II-VI,M_A,Hf,CdSe,0.34444027299999996,2.442179198819059,0.1456390252435644
982,II-VI,M_A,Ta,CdSe,1.32921892,3.5378212967690343,0.1367991446455809
983,II-VI,M_A,W,CdSe,2.96518798,3.680315491086046,0.15664833015193946
984,II-VI,M_A,Re,CdSe,3.10745368,3.736820575401454,0.11934534883751037
985,II-VI,M_A,Os,CdSe,3.25717731,3.0950559740146795,0.1273582271242014
986,II-VI,M_A,Ir,CdSe,2.5963628880000003,2.2174992671983156,0.11974912553405326
987,II-VI,M_A,Pt,CdSe,2.581869975,1.4979076137441834,0.16723929081339714
988,II-VI,M_A,Au,CdSe,1.160842903,1.4916245688858751,0.15792616797686493
989,II-VI,M_A,Hg,CdSe,0.148186498,-0.08722763378959456,0.14721442889532083
990,II-VI,M_B,Li,CdSe,5.498897209,4.338693823034278,0.20721340118975154
991,II-VI,M_B,Na,CdSe,7.18422077,4.77349620668818,0.1641329678968555
992,II-VI,M_B,K,CdSe,5.731147471,5.610135169628533,0.12038907884441376
993,II-VI,M_B,Rb,CdSe,5.582641284,6.338894795678305,0.1507085453356365
994,II-VI,M_B,Cs,CdSe,5.424350973999999,8.309736785131625,0.3832841586297213
995,II-VI,M_B,Be,CdSe,6.658385097999999,6.986837679386807,0.12804662895671698
996,II-VI,M_B,Mg,CdSe,6.400436148,5.507239048445261,0.1803335649824832
997,II-VI,M_B,Sr,CdSe,8.288934148,7.952253571281512,0.11203445932297007
998,II-VI,M_B,Ba,CdSe,8.576128705,8.147116922633625,0.27954944378580754
999,II-VI,M_B,B,CdSe,5.712572777999999,6.684741301373208,0.09632980730366672
1000,II-VI,M_B,Al,CdSe,6.102353996000001,5.296545712198986,0.14121308171049324
1001,II-VI,M_B,Ga,CdSe,5.103368236000001,4.60964223517079,0.1260102174250964
1002,II-VI,M_B,In,CdSe,5.038782337,4.661581155653188,0.10707137888517684
1003,II-VI,M_B,Tl,CdSe,4.3477451380000005,4.587244241375954,0.21052112447550034
1004,II-VI,M_B,C,CdSe,6.50914622,7.616579859852928,0.12260675056990553
1005,II-VI,M_B,Sn,CdSe,4.466274225,4.273823132626089,0.11396413108937063
1006,II-VI,M_B,Pb,CdSe,4.766406628,3.6650228030650096,0.10809855004352927
1007,II-VI,M_B,N,CdSe,3.2467824110000003,3.7652776173143794,0.13604545467407772
1008,II-VI,M_B,P,CdSe,2.33398099,3.4213069685562516,0.0953690136876211
1009,II-VI,M_B,As,CdSe,2.370701634,2.756284713854299,0.13240688365809622
1010,II-VI,M_B,Sb,CdSe,2.9181600860000003,2.8177937156235338,0.11915456349663357
1011,II-VI,M_B,Bi,CdSe,3.593756871,2.7025794841159323,0.20863849516322489
1012,II-VI,M_B,O,CdSe,0.8926210290000001,2.831927851131183,0.14077783394902108
1013,II-VI,M_B,S,CdSe,0.216377415,2.175618402870768,0.11647834986716514
1014,II-VI,M_B,Se,CdSe,-0.00043056800000000004,1.5280949576457636,0.13366577872576652
1015,II-VI,M_B,Te,CdSe,0.41677277700000004,1.6243757014549296,0.16064624034231584
1016,II-VI,M_B,F,CdSe,1.941550277,1.5173554750336642,0.18653724354106924
1017,II-VI,M_B,Cl,CdSe,1.226179923,2.1389298008632798,0.1640108132112148
1018,II-VI,M_B,Br,CdSe,1.148495808,1.0074322399142162,0.14985371280635792
1019,II-VI,M_B,I,CdSe,1.157475748,1.1551959716775395,0.1738336213137856
1020,II-VI,M_B,Sc,CdSe,9.328376714,7.093807220797851,0.12768914355385705
1021,II-VI,M_B,Ti,CdSe,9.432762555,7.074707074161685,0.10549925188030602
1022,II-VI,M_B,V,CdSe,8.123464595,7.092518092308872,0.09537505306692136
1023,II-VI,M_B,Cr,CdSe,6.881457995,6.052956991922936,0.10215573936975289
1024,II-VI,M_B,Mn,CdSe,6.26597912,5.36640722396488,0.10754026024533622
1025,II-VI,M_B,Fe,CdSe,6.39755796,6.059566037783462,0.08541552971593575
1026,II-VI,M_B,Co,CdSe,7.93922678,5.669276453376332,0.09082709572790061
1027,II-VI,M_B,Ni,CdSe,4.977627095,5.160434786458221,0.12358035156656685
1028,II-VI,M_B,Cu,CdSe,4.324378441,4.255493627874207,0.10751484211266493
1029,II-VI,M_B,Zn,CdSe,5.218546638,3.5536131662609067,0.10913962942793029
1030,II-VI,M_B,Y,CdSe,9.964325424,8.454276939575383,0.11422560193884118
1031,II-VI,M_B,Zr,CdSe,10.76792982,8.365074335639475,0.11919170863265703
1032,II-VI,M_B,Nb,CdSe,9.821229579,8.52989690293983,0.11377546042593673
1033,II-VI,M_B,Mo,CdSe,9.428911595,8.312506351444396,0.1011997058590772
1034,II-VI,M_B,Tc,CdSe,7.09031497,7.410466708337063,0.09871487013633455
1035,II-VI,M_B,Ru,CdSe,7.322957402,7.114431916203893,0.11105470594736183
1036,II-VI,M_B,Rh,CdSe,6.86772306,6.302727240518429,0.09612669980354258
1037,II-VI,M_B,Pd,CdSe,3.497046125,5.48675994266558,0.11946130187455367
1038,II-VI,M_B,Ag,CdSe,3.362081266,3.7457164726527585,0.1231057457337183
1039,II-VI,M_B,La,CdSe,10.60370207,9.158003147033936,0.24679784270921057
1040,II-VI,M_B,Ta,CdSe,8.84526892,9.313909068698683,0.15906345404738428
1041,II-VI,M_B,W,CdSe,9.58220798,8.775427884565225,0.12096541025584989
1042,II-VI,M_B,Re,CdSe,8.27197368,9.094580838931094,0.11101219482053899
1043,II-VI,M_B,Ir,CdSe,5.787542888,6.042598435765477,0.10855060404479175
1044,II-VI,M_B,Pt,CdSe,3.807499975,4.778932538915111,0.1281019138736402
1045,II-VI,M_B,Au,CdSe,2.7218529030000003,3.1984396681936578,0.12200585440909896
1046,II-VI,M_B,Hg,CdSe,3.594606498,3.255180544191494,0.15546398482856605
1047,II-VI,M_i_A,Li,CdSe,1.546507209,2.564929072777197,0.1508932781480547
1048,II-VI,M_i_A,Na,CdSe,3.46017077,2.9278312243604403,0.11304864980809479
1049,II-VI,M_i_A,Rb,CdSe,3.197011284,4.316468120421957,0.11938430537868737
1050,II-VI,M_i_A,Cs,CdSe,3.897380974,4.986955534488365,0.13990151663162206
1051,II-VI,M_i_A,Be,CdSe,4.870525098,4.1757320436309655,0.11353288730581082
1052,II-VI,M_i_A,Mg,CdSe,3.593796148,3.3674241870555415,0.09787403951296157
1053,II-VI,M_i_A,Ca,CdSe,3.6001981080000003,4.6646522147092835,0.10034640519867455
1054,II-VI,M_i_A,Sr,CdSe,3.9025041480000002,5.0485963246940795,0.08654029761247187
1055,II-VI,M_i_A,Ba,CdSe,4.602598705,4.938461650545567,0.09563525590948806
1056,II-VI,M_i_A,B,CdSe,5.237002778,4.921806090179481,0.10757706627423694
1057,II-VI,M_i_A,Al,CdSe,4.456233996,4.057488537634621,0.08410772209771923
1058,II-VI,M_i_A,Ga,CdSe,3.204788236,3.7616106998995136,0.09442057916216054
1059,II-VI,M_i_A,In,CdSe,3.488832337,3.8645697162908874,0.06975091348063796
1060,II-VI,M_i_A,Tl,CdSe,2.568335138,3.301431551449761,0.09581061669706285
1061,II-VI,M_i_A,C,CdSe,6.99433622,6.429818085034023,0.09153326090535685
1062,II-VI,M_i_A,Si,CdSe,5.12703091,4.219716342421567,0.08431545538240375
1063,II-VI,M_i_A,Ge,CdSe,3.896426499,4.283551892060379,0.08125252244169255
1064,II-VI,M_i_A,Sn,CdSe,3.974444225,4.269322429066806,0.08941931863092535
1065,II-VI,M_i_A,Pb,CdSe,3.864946628,3.7924708882669917,0.08668344788806882
1066,II-VI,M_i_A,N,CdSe,4.295322411,3.464133858051055,0.13866743038168025
1067,II-VI,M_i_A,P,CdSe,3.95046099,3.5890071077122707,0.09304304397170646
1068,II-VI,M_i_A,As,CdSe,3.8186716339999998,3.749592448931756,0.07915049035789735
1069,II-VI,M_i_A,Sb,CdSe,4.561810086,4.112114735268191,0.08248506963825752
1070,II-VI,M_i_A,O,CdSe,2.7849310289999996,2.7919589029557237,0.13683212005131654
1071,II-VI,M_i_A,S,CdSe,3.111567415,3.144490500931702,0.08351798041029344
1072,II-VI,M_i_A,Te,CdSe,3.767792777,3.8231258238173553,0.07540195832041825
1073,II-VI,M_i_A,Cl,CdSe,2.436729923,3.5269863060840896,0.1114685098007289
1074,II-VI,M_i_A,Br,CdSe,2.984685808,3.391398866908676,0.12227592346154774
1075,II-VI,M_i_A,I,CdSe,3.8620357480000003,4.155898343585827,0.08597411574234269
1076,II-VI,M_i_A,Sc,CdSe,5.298756714,5.16693085794803,0.07711914835361573
1077,II-VI,M_i_A,Ti,CdSe,5.578092555,5.258597670706178,0.06887463586554558
1078,II-VI,M_i_A,V,CdSe,5.043424595,5.259392311587234,0.052925630068429944
1079,II-VI,M_i_A,Cr,CdSe,4.013667995,4.190238023566437,0.06013960099987205
1080,II-VI,M_i_A,Mn,CdSe,3.70581912,3.241619142605669,0.07331064298711627
1081,II-VI,M_i_A,Co,CdSe,6.22359678,3.791286469054249,0.07061360528063004
1082,II-VI,M_i_A,Ni,CdSe,3.671997095,3.4679311037001836,0.08108991273049308
1083,II-VI,M_i_A,Cu,CdSe,2.608748441,2.6362515688113795,0.09092738059609741
1084,II-VI,M_i_A,Zn,CdSe,3.265576638,2.8036000836228037,0.0719539575691099
1085,II-VI,M_i_A,Y,CdSe,5.300365424,6.284443650019618,0.05857473960589761
1086,II-VI,M_i_A,Zr,CdSe,6.513919822999999,6.406482869325524,0.08474461595322845
1087,II-VI,M_i_A,Nb,CdSe,6.099949579,6.684624843966157,0.06699085853085072
1088,II-VI,M_i_A,Mo,CdSe,7.070801595,6.360199740880036,0.0616476718951143
1089,II-VI,M_i_A,Tc,CdSe,4.87362497,5.407952238732109,0.06028281035735693
1090,II-VI,M_i_A,Ru,CdSe,5.377337402,5.123748098478957,0.07172654213562363
1091,II-VI,M_i_A,Rh,CdSe,5.04281306,4.432200297382666,0.06623091396697427
1092,II-VI,M_i_A,Pd,CdSe,2.215456125,3.7114975374736643,0.08335531686950971
1093,II-VI,M_i_A,Ag,CdSe,1.693301266,2.326092139287966,0.09703143218841424
1094,II-VI,M_i_A,La,CdSe,5.63626207,6.305992766854737,0.12616160226972348
1095,II-VI,M_i_A,Hf,CdSe,4.361710273,6.1448205025559,0.11904269615577531
1096,II-VI,M_i_A,Ta,CdSe,4.82774892,6.957782696115629,0.11895775770329657
1097,II-VI,M_i_A,W,CdSe,6.59898798,6.468024091000052,0.12436150115149815
1098,II-VI,M_i_A,Re,CdSe,6.51964368,6.632339232251863,0.10318931005529969
1099,II-VI,M_i_A,Os,CdSe,6.21440731,5.180133369749621,0.0842986882019272
1100,II-VI,M_i_A,Ir,CdSe,5.0031128869999995,3.861490409637301,0.09454170562952728
1101,II-VI,M_i_A,Pt,CdSe,3.794149975,3.2099268718032548,0.0831085857712213
1102,II-VI,M_i_A,Hg,CdSe,2.272746498,2.4167425770831747,0.0784916615716941
1103,II-VI,M_i_B,Li,CdSe,1.1803372090000002,2.5150307339061393,0.15376851146664966
1104,II-VI,M_i_B,Na,CdSe,3.43819077,2.7448034305141427,0.11488132911134774
1105,II-VI,M_i_B,K,CdSe,2.8162774710000003,3.358127361636636,0.10240416923103715
1106,II-VI,M_i_B,Rb,CdSe,3.6673012839999997,4.18133271370438,0.10983419727325024
1107,II-VI,M_i_B,Cs,CdSe,4.849590974,4.953185618151646,0.15446522536093096
1108,II-VI,M_i_B,Be,CdSe,3.6670250980000003,4.101305705477391,0.12016994189219088
1109,II-VI,M_i_B,Mg,CdSe,3.115266148,3.105525692970951,0.1038843336664467
1110,II-VI,M_i_B,Ca,CdSe,3.737248108,4.294321632468062,0.09945657919020626
1111,II-VI,M_i_B,Ba,CdSe,5.181148705,4.9028101300034095,0.08858805121758045
1112,II-VI,M_i_B,Al,CdSe,4.384843996,3.870084603424742,0.10290064548251254
1113,II-VI,M_i_B,Ga,CdSe,3.2576282360000004,3.666093543903469,0.10373135012627178
1114,II-VI,M_i_B,In,CdSe,3.649142337,3.946151662021342,0.08030949818019914
1115,II-VI,M_i_B,Tl,CdSe,2.864505138,3.295049237083731,0.07807916518472886
1116,II-VI,M_i_B,C,CdSe,7.33591622,6.357485844366066,0.08643569480005527
1117,II-VI,M_i_B,Si,CdSe,4.91541091,4.02945123400699,0.09726270078553695
1118,II-VI,M_i_B,Ge,CdSe,3.833586499,4.200069172780212,0.08737320065564763
1119,II-VI,M_i_B,Sn,CdSe,4.198644225,4.386552241541949,0.08967940816499412
1120,II-VI,M_i_B,Pb,CdSe,4.203066628,3.858927527270042,0.08217743244065413
1121,II-VI,M_i_B,N,CdSe,4.652622411,3.378644990643493,0.12592188736325532
1122,II-VI,M_i_B,P,CdSe,4.27395099,3.4074906048876086,0.08658042873057066
1123,II-VI,M_i_B,As,CdSe,4.098281634,3.65337530319984,0.0828511054298384
1124,II-VI,M_i_B,Sb,CdSe,4.800760086,4.231849373643486,0.09150511691118587
1125,II-VI,M_i_B,Bi,CdSe,5.229816871000001,4.060557558425984,0.08121705554171338
1126,II-VI,M_i_B,O,CdSe,3.5904110289999998,2.710215647944195,0.13674761561623372
1127,II-VI,M_i_B,S,CdSe,3.582427415,2.9515280814468854,0.08311579525833666
1128,II-VI,M_i_B,Te,CdSe,4.041532777,4.007214257717109,0.0749670421967957
1129,II-VI,M_i_B,F,CdSe,2.311380278,1.9637065688379096,0.1474200097748577
1130,II-VI,M_i_B,Br,CdSe,3.4506958080000003,3.325704419738,0.12462962631420234
1131,II-VI,M_i_B,I,CdSe,4.212405748,4.29113890036228,0.0844664941089678
1132,II-VI,M_i_B,Sc,CdSe,5.118306714,4.844329288555645,0.09466840019574577
1133,II-VI,M_i_B,Ti,CdSe,5.548852555,4.963438059557262,0.07303117927961245
1134,II-VI,M_i_B,V,CdSe,5.018774595,4.986560146363421,0.06799904083865001
1135,II-VI,M_i_B,Cr,CdSe,3.622147995,3.89898069413425,0.06903749184112237
1136,II-VI,M_i_B,Mn,CdSe,3.05576912,2.9764481514365335,0.06808160602248108
1137,II-VI,M_i_B,Fe,CdSe,4.23521796,3.740895202732948,0.06734652555368163
1138,II-VI,M_i_B,Co,CdSe,5.70153678,3.5721992301199235,0.06640006850022656
1139,II-VI,M_i_B,Ni,CdSe,3.186227095,3.259397724081949,0.06914615869707735
1140,II-VI,M_i_B,Cu,CdSe,2.086678441,2.4727229614597386,0.07435404989854126
1141,II-VI,M_i_B,Zn,CdSe,3.310086638,2.659216917826327,0.08402366111804062
1142,II-VI,M_i_B,Y,CdSe,5.536045424,6.083876739751671,0.06319499044138902
1143,II-VI,M_i_B,Zr,CdSe,6.900059822999999,6.204601288403566,0.09238244276708849
1144,II-VI,M_i_B,Nb,CdSe,6.7286595789999994,6.45003530305525,0.07685587970925212
1145,II-VI,M_i_B,Mo,CdSe,6.351611595,6.131247833550939,0.06900891889628959
1146,II-VI,M_i_B,Tc,CdSe,4.58039497,5.208502840343557,0.06591919535753323
1147,II-VI,M_i_B,Ru,CdSe,5.384937402,4.9117738521291425,0.06289984712063022
1148,II-VI,M_i_B,Rh,CdSe,5.07750306,4.182919285925321,0.06330586136421369
1149,II-VI,M_i_B,Ag,CdSe,1.5428312659999999,2.2022568026513203,0.08930029643566216
1150,II-VI,M_i_B,Hf,CdSe,4.513990273,6.108977238071793,0.1122838662821232
1151,II-VI,M_i_B,Ta,CdSe,5.42301892,6.923709964217681,0.12326783339575353
1152,II-VI,M_i_B,W,CdSe,6.25354798,6.408104851351109,0.11995184403926021
1153,II-VI,M_i_B,Re,CdSe,6.32870368,6.629239099459258,0.11495110125863693
1154,II-VI,M_i_B,Os,CdSe,6.08748731,5.15704304190972,0.1011086339371527
1155,II-VI,M_i_B,Ir,CdSe,4.990522888,3.8165724262846794,0.11040824594460676
1156,II-VI,M_i_B,Pt,CdSe,3.463349975,3.125480999265963,0.11959759746379418
1157,II-VI,M_i_B,Au,CdSe,2.144122903,1.8009880430838117,0.10523122497310676
1158,II-VI,M_i_B,Hg,CdSe,2.477116498,2.3601953770871704,0.09345798771509091
1159,II-VI,M_i_neut,Li,CdSe,1.568327209,2.5618714642945277,0.12449895062435437
1160,II-VI,M_i_neut,Na,CdSe,3.97382077,2.969807831057213,0.11844362573259329
1161,II-VI,M_i_neut,K,CdSe,3.4027974710000004,3.776565574149135,0.08697614688706407
1162,II-VI,M_i_neut,Rb,CdSe,4.143021284,4.483965828119455,0.11695826372926084
1163,II-VI,M_i_neut,Cs,CdSe,4.331960973999999,5.160481958500936,0.15220378278131774
1164,II-VI,M_i_neut,Be,CdSe,3.6220150980000003,4.182332806383125,0.11700060789520952
1165,II-VI,M_i_neut,Mg,CdSe,3.7362561480000003,3.418563772888041,0.11059153703732275
1166,II-VI,M_i_neut,Sr,CdSe,5.012554148,5.22007167044413,0.07867228342435706
1167,II-VI,M_i_neut,Ba,CdSe,5.623028705,5.123120894852096,0.10816992055850051
1168,II-VI,M_i_neut,B,CdSe,5.2071927780000005,4.936306459300691,0.08884344643074361
1169,II-VI,M_i_neut,Al,CdSe,4.936953996000001,4.0853848882871935,0.09499656625937729
1170,II-VI,M_i_neut,Ga,CdSe,3.8430182360000003,3.8091088215290108,0.08462578126483287
1171,II-VI,M_i_neut,In,CdSe,4.144732337,3.944231629477978,0.06631895446254835
1172,II-VI,M_i_neut,Tl,CdSe,3.354805137,3.2894640228989345,0.09544958615655312
1173,II-VI,M_i_neut,C,CdSe,6.89010622,6.451235852101155,0.09284100745878142
1174,II-VI,M_i_neut,Si,CdSe,5.08863091,4.252620961747885,0.09995818255262441
1175,II-VI,M_i_neut,Ge,CdSe,4.122396499,4.280922780785201,0.08289041637772326
1176,II-VI,M_i_neut,Sn,CdSe,4.616244225,4.289249490394802,0.09517037498755224
1177,II-VI,M_i_neut,Pb,CdSe,4.720526628,3.785951417371578,0.08063411696065508
1178,II-VI,M_i_neut,N,CdSe,4.9219024110000005,3.5171251055254644,0.1172942190601848
1179,II-VI,M_i_neut,As,CdSe,3.526261634,3.743852788084589,0.07330150648437356
1180,II-VI,M_i_neut,Sb,CdSe,4.258580086,4.135152582568411,0.08145300693118769
1181,II-VI,M_i_neut,Bi,CdSe,4.668906871,3.9425911851853987,0.09237676141775865
1182,II-VI,M_i_neut,O,CdSe,2.7836610289999997,2.837387896411869,0.1300399190836576
1183,II-VI,M_i_neut,S,CdSe,3.018607415,3.191421546458363,0.08688585443374597
1184,II-VI,M_i_neut,Te,CdSe,3.5816227769999998,3.872338806638748,0.08520035937180198
1185,II-VI,M_i_neut,F,CdSe,1.308400278,2.096025969833865,0.14884286539073657
1186,II-VI,M_i_neut,Cl,CdSe,2.450389923,3.574507365648212,0.10232587670605137
1187,II-VI,M_i_neut,Br,CdSe,2.987745808,3.391775628984172,0.12329064504230489
1188,II-VI,M_i_neut,I,CdSe,3.800575748,4.2411300437095445,0.08721880846507518
1189,II-VI,M_i_neut,Sc,CdSe,5.940396713999999,5.232074087055802,0.08241949912170188
1190,II-VI,M_i_neut,Ti,CdSe,5.567312555,5.32296421426784,0.07729292054412708
1191,II-VI,M_i_neut,V,CdSe,5.008034595,5.30318499555934,0.056920068111428794
1192,II-VI,M_i_neut,Cr,CdSe,3.896657995,4.205319565922357,0.07050332995912234
1193,II-VI,M_i_neut,Mn,CdSe,3.06553912,3.248401640966924,0.07306570221376661
1194,II-VI,M_i_neut,Fe,CdSe,3.92609796,4.001237604566702,0.07067982338277186
1195,II-VI,M_i_neut,Cu,CdSe,2.0357184409999998,2.615327455749855,0.08950701279645486
1196,II-VI,M_i_neut,Zn,CdSe,3.570386638,2.801743040388304,0.0727710710203305
1197,II-VI,M_i_neut,Y,CdSe,6.485605424,6.420156798597409,0.0625535638909702
1198,II-VI,M_i_neut,Zr,CdSe,6.743729823,6.5247549370001625,0.07352782433424597
1199,II-VI,M_i_neut,Nb,CdSe,6.584299579,6.775113100242892,0.08141952332445022
1200,II-VI,M_i_neut,Mo,CdSe,6.599791595,6.435638950388062,0.06076076812418701
1201,II-VI,M_i_neut,Tc,CdSe,4.55545497,5.528846777193483,0.06153664773131405
1202,II-VI,M_i_neut,Ru,CdSe,5.175727402,5.1740663717278705,0.07030915347861412
1203,II-VI,M_i_neut,Rh,CdSe,4.80187306,4.43582287852516,0.054064895264969375
1204,II-VI,M_i_neut,Pd,CdSe,1.913946125,3.707689119624189,0.07676673017290343
1205,II-VI,M_i_neut,La,CdSe,6.76177207,6.452683291722681,0.11324397805894953
1206,II-VI,M_i_neut,Hf,CdSe,4.354810273,6.239955394749254,0.15226533749825616
1207,II-VI,M_i_neut,Ta,CdSe,5.07899892,6.982272755398489,0.11554470116872884
1208,II-VI,M_i_neut,W,CdSe,6.14999798,6.442018133555019,0.10733803096837978
1209,II-VI,M_i_neut,Re,CdSe,6.21830368,6.693167337789146,0.11276342612645684
1210,II-VI,M_i_neut,Os,CdSe,5.49333731,5.149804336761127,0.10704459443064807
1211,II-VI,M_i_neut,Ir,CdSe,4.326792888,3.8103165986907443,0.0985902173895666
1212,II-VI,M_i_neut,Pt,CdSe,3.068489975,3.101937965753567,0.10263097276755297
1213,II-VI,M_i_neut,Au,CdSe,2.046592903,1.7673027546350049,0.09480947536012327
1214,II-VI,M_i_neut,Hg,CdSe,2.759546497,2.3606492675539785,0.10268906559142311
1215,II-VI,M_A,Li,CdS,1.001579749,1.0596694187258227,0.19272691707495693
1216,II-VI,M_A,Na,CdS,3.140376887,1.334721541294519,0.11252125239064774
1217,II-VI,M_A,K,CdS,1.95072829,1.8325403463658034,0.10443909036575168
1218,II-VI,M_A,Rb,CdS,2.308913252,1.6974746781209227,0.10100731346469326
1219,II-VI,M_A,Cs,CdS,2.531377698,1.3819975044039192,0.1819773639335783
1220,II-VI,M_A,Be,CdS,0.661161268,2.785334683721595,0.20955823700960316
1221,II-VI,M_A,Mg,CdS,0.13983979800000002,1.72590942477866,0.16880635296610857
1222,II-VI,M_A,Ca,CdS,0.708284848,2.798863125752389,0.13354415999961983
1223,II-VI,M_A,Sr,CdS,0.8802450079999999,2.205556426488036,0.13682719983270475
1224,II-VI,M_A,Ba,CdS,1.148150057,1.4074411455269904,0.12519952611026305
1225,II-VI,M_A,B,CdS,2.39316092,4.102246429392849,0.13827516523651595
1226,II-VI,M_A,Al,CdS,0.952267381,2.7726165015556408,0.10334844013083458
1227,II-VI,M_A,Ga,CdS,0.996213275,2.2032334537404323,0.11162604510123748
1228,II-VI,M_A,Tl,CdS,0.837197009,0.21217567200901688,0.13625282513643394
1229,II-VI,M_A,C,CdS,5.25247622,6.509328081401944,0.15775609879033436
1230,II-VI,M_A,Si,CdS,2.933327422,3.8285729776441313,0.12959468924654385
1231,II-VI,M_A,Ge,CdS,1.258351545,3.4008105772762867,0.13635575116142573
1232,II-VI,M_A,Sn,CdS,1.168794237,2.064641611451412,0.10469380064842743
1233,II-VI,M_A,Pb,CdS,0.7587938879999999,1.1349960091194045,0.12486987595792977
1234,II-VI,M_A,N,CdS,5.165079078,3.1068088616090033,0.20943025432307136
1235,II-VI,M_A,P,CdS,2.897209029,2.89149753827067,0.11898659392271381
1236,II-VI,M_A,As,CdS,1.885901904,2.9987326164010684,0.18030838166869334
1237,II-VI,M_A,Sb,CdS,1.818634563,1.8517329925442858,0.12885926393643657
1238,II-VI,M_A,Bi,CdS,1.605482349,1.0103341723417683,0.1582665798743844
1239,II-VI,M_A,Te,CdS,2.652952777,2.230264046504508,0.14006049953684518
1240,II-VI,M_A,F,CdS,4.952220278,2.6760117561338026,0.1813832018711448
1241,II-VI,M_A,Cl,CdS,4.105379923,4.293053069463061,0.1385997677555835
1242,II-VI,M_A,Br,CdS,3.7742358069999997,3.918501324167174,0.14149141619878733
1243,II-VI,M_A,I,CdS,3.4437157480000002,3.0897337733086223,0.17992805123540775
1244,II-VI,M_A,Sc,CdS,1.797692184,3.1706327540827397,0.10856639676326328
1245,II-VI,M_A,Ti,CdS,2.562788875,2.9096392710103602,0.09891912190255729
1246,II-VI,M_A,Cr,CdS,1.8422318480000002,2.2206807942035924,0.11156567399005421
1247,II-VI,M_A,Mn,CdS,0.732762707,1.3597747461933054,0.12075352882473656
1248,II-VI,M_A,Fe,CdS,1.6877801319999999,2.3909397842862234,0.08555921340994985
1249,II-VI,M_A,Co,CdS,4.874438222,2.0482609476969493,0.09866733060248987
1250,II-VI,M_A,Ni,CdS,1.707547071,2.0354782453155935,0.0880081082071242
1251,II-VI,M_A,Cu,CdS,1.225194342,1.3698360911379532,0.11157230950395053
1252,II-VI,M_A,Zn,CdS,0.30154416300000003,1.6968617298672093,0.1370674584559032
1253,II-VI,M_A,Y,CdS,1.780667134,3.2978189814081005,0.12550804288350167
1254,II-VI,M_A,Nb,CdS,3.122444752,3.8576641257432827,0.13117423193915043
1255,II-VI,M_A,Mo,CdS,4.301917437,4.241762529666127,0.10363836761734788
1256,II-VI,M_A,Tc,CdS,3.665493002,3.0076082784730764,0.10748076274654549
1257,II-VI,M_A,Ru,CdS,3.693344877,3.508737555906472,0.09381151353315471
1258,II-VI,M_A,Rh,CdS,3.30051149,2.9535278259891777,0.09582690857138293
1259,II-VI,M_A,Pd,CdS,1.806487257,1.3373655846343915,0.08706005509296032
1260,II-VI,M_A,Ag,CdS,1.002850859,0.4991011862771512,0.11044617348188596
1261,II-VI,M_A,Cd,CdS,-0.000476952,0.7568566058718862,0.1270374323727331
1262,II-VI,M_A,La,CdS,2.252366529,2.5465724532054552,0.13893248451269916
1263,II-VI,M_A,Hf,CdS,0.69371896,2.226568125666299,0.1672247269539268
1264,II-VI,M_A,Ta,CdS,1.5316805269999998,3.318591640155181,0.15700527309425782
1265,II-VI,M_A,W,CdS,2.9385455019999998,3.6189014722240076,0.13763726119472317
1266,II-VI,M_A,Re,CdS,2.820027824,3.6582588152184927,0.15318236017809186
