,Type,Site,Impurity,AB,(+2/+1)_DFT,train_mean,train_std
929,IV-IV,M_i_neut,Br,SiC,2.46,0.8459536042127148,0.04850638509973947
930,IV-IV,M_A,Ba,GeC,-0.29,0.4876281376264943,0.04977377078033733
931,IV-IV,M_i_A,Sn,GeC,1.51,0.921892718945152,0.04360124799755671
932,IV-IV,M_i_A,S,GeC,0.31,0.627782009425536,0.05052549136181917
933,IV-IV,M_i_A,Se,GeC,0.83,0.7602073689464298,0.04828412071563495
934,IV-IV,M_i_neut,Pb,GeC,1.3,0.8231341979513322,0.045499252025679546
935,IV-IV,M_i_A,Se,SnC,0.52,0.5186470249083961,0.032264690064099905
936,IV-IV,M_i_A,Si,Si,0.32,0.0329201669724265,0.035372787142099925
937,IV-IV,M_i_neut,Si,Si,-0.31,0.03551757432279736,0.03632931986174628
938,IV-IV,M_i_A,Ge,Ge,-0.04,0.11083013932062284,0.0241114499366963
939,IV-IV,M_i_neut,Ge,Ge,-0.26,0.11748892657815029,0.024933703396493236
940,IV-IV,M_i_A,Sn,Sn,-0.1,0.15683227654348622,0.023261173524643852
941,IV-IV,M_A,C,SiC,-1.07,-0.6478500209076345,0.04598376576543326
942,IV-IV,M_B,Si,SiC,-0.14,0.25131261713453357,0.06059855165845566
943,IV-IV,M_i_A,C,SiC,0.17,0.3126719590816997,0.044833705949316585
944,IV-IV,M_i_B,C,SiC,0.88,0.3148591922377679,0.04471774396415723
945,IV-IV,M_i_neut,C,SiC,0.87,0.31187093429249074,0.042602229868846445
946,IV-IV,M_i_A,Si,SiC,1.43,0.7569722797750668,0.03130628881533432
947,IV-IV,M_i_B,Si,SiC,1.35,0.7554000077488161,0.03361222879687583
948,IV-IV,M_i_neut,Si,SiC,1.48,0.758866723333931,0.03220092355102101
949,IV-IV,M_A,C,GeC,-1.08,-0.5408695053281527,0.05807748063300667
950,IV-IV,M_B,Ge,GeC,-0.46,0.1655082239513759,0.052740937763882556
951,IV-IV,M_i_A,C,GeC,0.31,0.29162076437665724,0.051354320316345875
952,IV-IV,M_i_neut,C,GeC,0.55,0.29103354087281286,0.050409333066938664
953,IV-IV,M_i_A,Ge,GeC,1.51,0.8303791459158416,0.03532488178993861
954,IV-IV,M_i_B,Ge,GeC,1.23,0.8224727010117856,0.04569733418075003
955,IV-IV,M_i_neut,Ge,GeC,1.44,0.8331209812876417,0.03461055500528979
956,IV-IV,M_A,C,SnC,-0.82,-0.9887773108680792,0.05474787141488956
957,IV-IV,M_B,Sn,SnC,-0.02,0.10066100416637472,0.05749622948165218
958,IV-IV,M_i_A,C,SnC,0.05,0.113200332120172,0.048099014752981166
959,IV-IV,M_i_neut,C,SnC,-1.13,0.10032462389687109,0.042703080668138736
960,IV-IV,M_i_B,Sn,SnC,0.98,0.7890183897355658,0.028453550565735904
961,IV-IV,M_i_neut,Sn,SnC,1.13,0.797979149094453,0.03165871984125744
962,IV-IV,M_A,Ge,SiGe,-0.68,-0.728482182178183,0.029520073924644348
963,IV-IV,M_B,Si,SiGe,-0.72,-0.27659753788740515,0.029425036247038835
964,IV-IV,M_i_A,Ge,SiGe,0.37,0.13364494597078286,0.022200349899399726
965,IV-IV,M_i_neut,Ge,SiGe,0.29,0.13871097876109179,0.02202461180125334
966,IV-IV,M_i_A,Si,SiGe,0.29,0.1533321286187659,0.02332134545822424
967,IV-IV,M_i_B,Si,SiGe,0.24,0.15696092192324176,0.021214701666264282
968,IV-IV,M_A,Sn,SiSn,-0.53,-0.7312035502672741,0.028023963552839124
969,IV-IV,M_B,Si,SiSn,-0.68,-0.5869787445174733,0.03975456970633888
970,IV-IV,M_i_A,Sn,SiSn,0.3,0.11100344039794496,0.02223702333749313
971,IV-IV,M_i_B,Sn,SiSn,0.31,0.15119088720183355,0.023845222975362936
972,IV-IV,M_i_neut,Sn,SiSn,-0.11,0.12281072791388274,0.020728706983861672
973,IV-IV,M_i_A,Si,SiSn,0.08,0.03373544261492949,0.02428846402153699
974,IV-IV,M_i_B,Si,SiSn,0.14,0.04235706463721791,0.024195863679003084
975,IV-IV,M_i_neut,Si,SiSn,-0.74,0.03051651335024889,0.019577210638731832
976,IV-IV,M_A,Sn,GeSn,-0.34,-0.6479689030388566,0.038432795653509724
977,IV-IV,M_i_A,Sn,GeSn,0.05,0.1302583316791802,0.021450854207587
978,IV-IV,M_i_B,Sn,GeSn,0.08,0.16639248313204089,0.02164053860206516
979,IV-IV,M_i_neut,Sn,GeSn,-0.02,0.14426593815738356,0.02046491283180907
980,IV-IV,M_i_A,Ge,GeSn,-0.02,0.033399043892803994,0.021951379576902304
981,IV-IV,M_i_B,Ge,GeSn,-0.01,0.05574672826623019,0.022228923416741462
982,IV-IV,M_i_neut,Ge,GeSn,-0.1,0.04437239662450494,0.02204348438988765
