,Type,Site,Impurity,AB,(+3/+2)_DFT,train_mean,train_std
915,III-V,M_i_B,In,InAs,-0.12,-0.044929009302118,0.03188169209287403
916,III-V,M_i_neut,In,InAs,-0.04,-0.056803727482268626,0.027628269882361438
917,III-V,M_i_A,As,InAs,0.04,-0.05226240597357953,0.02982197685592124
918,III-V,M_i_B,As,InAs,0.12,-0.018310253787356588,0.027498831883935478
919,III-V,M_i_neut,As,InAs,-0.47,-0.049766421401146295,0.029997993184223422
920,III-V,M_B,In,InSb,-0.61,-0.46770984337398414,0.03252836206185274
921,III-V,M_A,Sb,InSb,-0.47,-0.4475905052539759,0.035611582409427335
922,III-V,M_i_A,In,InSb,-0.5,-0.10225363967203316,0.026473835558565778
923,III-V,M_i_B,In,InSb,-0.37,-0.06155743961902951,0.0312086711162825
924,III-V,M_i_neut,In,InSb,-0.24,-0.08429919182982562,0.02753940066630905
925,III-V,M_i_A,Sb,InSb,0.02,0.0998821521747363,0.02931355183726312
926,III-V,M_i_B,Sb,InSb,0.1,0.15105878733478287,0.029700116299176498
927,III-V,M_i_neut,Sb,InSb,-0.37,0.11782080823093702,0.030547277187975154
928,IV-IV,M_i_A,In,SiC,0.71,-0.2665774102174695,0.03158777919472917
929,IV-IV,M_i_neut,Br,SiC,-0.07,-0.5257743221015705,0.05796076121019063
930,IV-IV,M_A,Ba,GeC,-1.02,-0.7927427722598214,0.05843987963401671
931,IV-IV,M_i_A,Sn,GeC,0.26,-0.177311743125438,0.0280065861694026
932,IV-IV,M_i_A,S,GeC,-0.16,-0.06546392114253609,0.035043769603708225
933,IV-IV,M_i_A,Se,GeC,0.35,-0.19319445295946727,0.03442844280389427
934,IV-IV,M_i_neut,Pb,GeC,-0.53,-0.4323251966497713,0.03462566376580408
935,IV-IV,M_i_A,Se,SnC,0.52,-0.12424712805619902,0.03323652259107008
936,IV-IV,M_i_A,Si,Si,-0.61,-0.3685947069788865,0.030657727089846258
937,IV-IV,M_i_neut,Si,Si,-0.64,-0.36656333733291985,0.032785540682003324
938,IV-IV,M_i_A,Ge,Ge,-0.39,-0.4658232103525803,0.022529070220254147
939,IV-IV,M_i_neut,Ge,Ge,-0.48,-0.45550767006408266,0.02381225694902622
940,IV-IV,M_i_A,Sn,Sn,-0.28,-0.16687995770688901,0.026009216642756783
941,IV-IV,M_A,C,SiC,-1.62,-1.5313441787159277,0.04021954224496458
942,IV-IV,M_B,Si,SiC,-0.71,-0.5412004430889561,0.04674746604329662
943,IV-IV,M_i_A,C,SiC,-1.17,-0.7727616962859993,0.03820617020031444
944,IV-IV,M_i_B,C,SiC,-0.11,-0.7631480305497776,0.03822351125120021
945,IV-IV,M_i_neut,C,SiC,-0.58,-0.7686749208055383,0.0392294985025255
946,IV-IV,M_i_A,Si,SiC,0.38,0.3719210629518345,0.05467226327445864
947,IV-IV,M_i_B,Si,SiC,0.71,0.38687166969735376,0.053942920495288975
948,IV-IV,M_i_neut,Si,SiC,0.72,0.38932357982401894,0.04482858618374444
949,IV-IV,M_A,C,GeC,-1.55,-1.3281182195426269,0.0449420941640616
950,IV-IV,M_B,Ge,GeC,-0.86,-0.4862684707401407,0.046943070772546454
951,IV-IV,M_i_A,C,GeC,-1.02,-0.7176994847811144,0.03306772350756473
952,IV-IV,M_i_neut,C,GeC,-0.07,-0.7023074227592538,0.030437158534457675
953,IV-IV,M_i_A,Ge,GeC,-0.67,-0.33945694618459277,0.024325645443059554
954,IV-IV,M_i_B,Ge,GeC,0.27,-0.3279611320343214,0.02737394641683625
955,IV-IV,M_i_neut,Ge,GeC,-0.55,-0.33653647212250953,0.026608679210770453
956,IV-IV,M_A,C,SnC,-1.15,-1.1876162828847954,0.04358313893605547
957,IV-IV,M_B,Sn,SnC,-0.29,-0.31952801200348974,0.05618849329547395
958,IV-IV,M_i_A,C,SnC,-0.65,-0.6235411465189377,0.034684445994110594
959,IV-IV,M_i_neut,C,SnC,-1.13,-0.6287831242810722,0.03369535928474972
960,IV-IV,M_i_B,Sn,SnC,0.45,-0.013946459198302816,0.028898883287430295
961,IV-IV,M_i_neut,Sn,SnC,0.03,-0.012238172223793482,0.03658735640506206
962,IV-IV,M_A,Ge,SiGe,-0.94,-1.0520231748367075,0.027218997120187435
963,IV-IV,M_B,Si,SiGe,-0.97,-0.8777730458861607,0.03205101714766897
964,IV-IV,M_i_A,Ge,SiGe,-0.53,-0.5415622883193112,0.022700551315281235
965,IV-IV,M_i_neut,Ge,SiGe,-0.56,-0.5419287732679914,0.021267079335477
966,IV-IV,M_i_A,Si,SiGe,-0.56,-0.446936637376026,0.0246353319389579
967,IV-IV,M_i_B,Si,SiGe,-0.58,-0.43894765283346404,0.02218966153885924
968,IV-IV,M_A,Sn,SiSn,-0.73,-0.7323046388593363,0.03498982086799986
969,IV-IV,M_B,Si,SiSn,-0.91,-0.7924925810123435,0.038082431986937365
970,IV-IV,M_i_A,Sn,SiSn,-0.46,-0.410565664677591,0.026818484451641963
971,IV-IV,M_i_B,Sn,SiSn,-0.41,-0.3590173077384167,0.029568764322077536
972,IV-IV,M_i_neut,Sn,SiSn,-0.42,-0.3934343280757207,0.025846160690292597
973,IV-IV,M_i_A,Si,SiSn,-0.52,-0.7374457617957841,0.03909085468161812
974,IV-IV,M_i_B,Si,SiSn,-0.49,-0.7083190295652197,0.04051599113517956
975,IV-IV,M_i_neut,Si,SiSn,-0.74,-0.7314430153395011,0.04240107694171739
976,IV-IV,M_A,Sn,GeSn,-0.47,-0.4954289195028302,0.03939246353130957
977,IV-IV,M_i_A,Sn,GeSn,-0.21,-0.32111878405038013,0.019220582032572434
978,IV-IV,M_i_B,Sn,GeSn,-0.15,-0.27128325323323177,0.025776774354396792
979,IV-IV,M_i_neut,Sn,GeSn,-0.12,-0.3066494724088228,0.0236497554815303
980,IV-IV,M_i_A,Ge,GeSn,-0.25,-0.42188055103990185,0.01789872720997104
981,IV-IV,M_i_B,Ge,GeSn,-0.21,-0.3858185347499966,0.01995118166592039
982,IV-IV,M_i_neut,Ge,GeSn,-0.36,-0.41334200736939336,0.019267629231305414
